"Time","Subsystem #1|CTLs|Vars|PrefPV","Subsystem #1|CTLs|Vars|VDCerr"
0.01595,0.3174144944,1.858264556E-5
0.016,0.3174158826,2.088646738E-5
0.01605,0.3174172592,2.316967893E-5
0.0161,0.3174186227,2.54300263E-5
0.01615,0.3174199718,2.766527811E-5
0.0162,0.3174213052,2.987322769E-5
0.01625,0.3174226215,3.205169527E-5
0.0163,0.3174239196,3.419853013E-5
0.01635,0.317425198,3.631161274E-5
0.0164,0.3174264556,3.838885686E-5
0.01645,0.317427691,4.042821156E-5
0.0165,0.3174289031,4.242766331E-5
0.01655,0.3174300907,4.438523791E-5
0.0166,0.3174312525,4.629900249E-5
0.01665,0.3174323875,4.816706738E-5
0.0167,0.3174334946,4.998758802E-5
0.01675,0.3174345725,5.175876675E-5
0.0168,0.3174356204,5.347885461E-5
0.01685,0.317436637,5.514615307E-5
0.0169,0.3174376215,5.67590157E-5
0.01695,0.3174385729,5.831584978E-5
0.017,0.3174394902,5.981511795E-5
0.01705,0.3174403725,6.125533964E-5
0.0171,0.3174412189,6.263509259E-5
0.01715,0.3174420287,6.395301423E-5
0.0172,0.3174428009,6.520780307E-5
0.01725,0.3174435349,6.639821991E-5
0.0173,0.3174442299,6.752308914E-5
0.01735,0.3174448852,6.858129988E-5
0.0174,0.3174455003,6.957180707E-5
0.01745,0.3174460744,7.04936325E-5
0.0175,0.317446607,7.134586581E-5
0.01755,0.3174470976,7.212766536E-5
0.0176,0.3174475457,7.283825904E-5
0.01765,0.3174479509,7.347694513E-5
0.0177,0.3174483127,7.404309288E-5
0.01775,0.3174486308,7.45361432E-5
0.0178,0.3174489049,7.49556092E-5
0.01785,0.3174491347,7.530107667E-5
0.0179,0.31744932,7.557220449E-5
0.01795,0.3174494606,7.576872496E-5
0.018,0.3174495564,7.589044409E-5
0.01805,0.3174496073,7.593724175E-5
0.0181,0.3174496131,7.590907183E-5
0.01815,0.317449574,7.580596226E-5
0.0182,0.31744949,7.562801499E-5
0.01825,0.3174493611,7.537540588E-5
0.0183,0.3174491874,7.504838455E-5
0.01835,0.3174489692,7.464727411E-5
0.0184,0.3174487066,7.417247084E-5
0.01845,0.3174484,7.36244438E-5
0.0185,0.3174480496,7.300373437E-5
0.01855,0.3174476557,7.231095573E-5
0.0186,0.3174472188,7.154679221E-5
0.01865,0.3174467392,7.071199864E-5
0.0187,0.3174462176,6.98073996E-5
0.01875,0.3174456542,6.883388862E-5
0.0188,0.3174450499,6.779242724E-5
0.01885,0.317444405,6.668404413E-5
0.0189,0.3174437203,6.550983402E-5
0.01895,0.3174429965,6.427095663E-5
0.019,0.3174422341,6.296863552E-5
0.01905,0.3174414341,6.16041569E-5
0.0191,0.3174405972,6.017886832E-5
0.01915,0.3174397243,5.869417738E-5
0.0192,0.3174388161,5.715155028E-5
0.01925,0.3174378735,5.555251043E-5
0.0193,0.3174368976,5.38986369E-5
0.01935,0.3174358893,5.219156287E-5
0.0194,0.3174348495,5.043297402E-5
0.01945,0.3174337794,4.862460685E-5
0.0195,0.3174326799,4.6768247E-5
0.01955,0.3174315521,4.486572743E-5
0.0196,0.3174303972,4.291892666E-5
0.01965,0.3174292163,4.092976685E-5
0.0197,0.3174280105,3.890021196E-5
0.01975,0.3174267811,3.683226579E-5
0.0198,0.3174255293,3.472796997E-5
0.01985,0.3174242562,3.258940198E-5
0.0199,0.3174229632,3.041867307E-5
0.01995,0.3174216516,2.821792618E-5
0.02,0.3174203226,2.598933383E-5
0.02005,0.3174189775,2.373509598E-5
0.0201,0.3174176177,2.145743782E-5
0.02015,0.3174162444,1.915860763E-5
0.0202,0.3174148592,1.68408745E-5
0.02025,0.3174134633,1.450652613E-5
0.0203,0.3174120581,1.215786655E-5
0.02035,0.317410645,9.797213862E-6
0.0204,0.3174092254,7.426897919E-6
0.02045,0.3174078007,5.049258071E-6
0.0205,0.3174063723,2.666640821E-6
0.02055,0.3174049416,2.813975186E-7
0.0206,0.31740351,-2.104117954E-6
0.02065,0.3174020789,-4.487551508E-6
0.0207,0.3174006498,-6.866551178E-6
0.02075,0.3173992241,-9.238769438E-6
0.0208,0.3173978031,-1.160186551E-5
0.02085,0.3173963883,-1.395350768E-5
0.0209,0.317394981,-1.62913756E-5
0.02095,0.3173935827,-1.861316256E-5
0.021,0.3173921947,-2.091657781E-5
0.02105,0.3173908185,-2.319934872E-5
0.0211,0.3173894552,-2.545922316E-5
0.02115,0.3173881064,-2.769397157E-5
0.0212,0.3173867733,-2.990138929E-5
0.02125,0.3173854573,-3.207929865E-5
0.0213,0.3173841596,-3.422555113E-5
0.02135,0.3173828815,-3.63380295E-5
0.0214,0.3173816243,-3.84146499E-5
0.02145,0.3173803893,-4.045336387E-5
0.0215,0.3173791776,-4.24521604E-5
0.02155,0.3173779904,-4.440906788E-5
0.0216,0.3173768289,-4.632215606E-5
0.02165,0.3173756943,-4.818953796E-5
0.0217,0.3173745877,-5.000937171E-5
0.02175,0.3173735101,-5.177986236E-5
0.0218,0.3173724627,-5.349926368E-5
0.02185,0.3173714464,-5.516587983E-5
0.0219,0.3173704623,-5.677806707E-5
0.02195,0.3173695113,-5.833423537E-5
0.022,0.3173685945,-5.983284997E-5
0.02205,0.3173677125,-6.127243289E-5
0.0221,0.3173668665,-6.265156437E-5
0.02215,0.3173660571,-6.396888429E-5
0.0222,0.3173652852,-6.522309349E-5
0.02225,0.3173645515,-6.641295508E-5
0.0223,0.3173638568,-6.75372956E-5
0.02235,0.3173632018,-6.859500626E-5
0.0224,0.317362587,-6.958504395E-5
0.02245,0.3173620132,-7.05064323E-5
0.0225,0.3173614808,-7.135826266E-5
0.02255,0.3173609904,-7.213969496E-5
0.0226,0.3173605425,-7.284995856E-5
0.02265,0.3173601375,-7.348835298E-5
0.0227,0.3173597759,-7.405424866E-5
0.02275,0.3173594579,-7.454708746E-5
0.0228,0.3173591839,-7.496638334E-5
0.02285,0.3173589541,-7.531172275E-5
0.0229,0.3173587689,-7.558276506E-5
0.02295,0.3173586283,-7.57792429E-5
0.023,0.3173585325,-7.590096245E-5
0.02305,0.3173584816,-7.594780356E-5
0.0231,0.3173584757,-7.591971994E-5
0.02315,0.3173585147,-7.581673919E-5
0.0232,0.3173585986,-7.563896273E-5
0.02325,0.3173587274,-7.538656575E-5
0.0233,0.3173589009,-7.505979704E-5
0.02335,0.317359119,-7.465897867E-5
0.0234,0.3173593813,-7.418450579E-5
0.02345,0.3173596877,-7.363684614E-5
0.0235,0.3173600379,-7.301653967E-5
0.02355,0.3173604315,-7.232419793E-5
0.0236,0.3173608682,-7.156050353E-5
0.02365,0.3173613474,-7.072620946E-5
0.0237,0.3173618688,-6.982213833E-5
0.02375,0.3173624317,-6.884918155E-5
0.0238,0.3173630358,-6.780829849E-5
0.02385,0.3173636802,-6.670051554E-5
0.0239,0.3173643646,-6.552692504E-5
0.02395,0.317365088,-6.428868428E-5
0.024,0.31736585,-6.298701429E-5
0.02405,0.3173666496,-6.162319873E-5
0.0241,0.317367486,-6.019858251E-5
0.02415,0.3173683586,-5.871457059E-5
0.0242,0.3173692664,-5.717262648E-5
0.02425,0.3173702085,-5.557427089E-5
0.0243,0.317371184,-5.39210802E-5
0.02435,0.3173721919,-5.221468488E-5
0.0244,0.3173732313,-5.045676794E-5
0.02445,0.317374301,-4.864906322E-5
0.0245,0.3173754001,-4.679335372E-5
0.02455,0.3173765275,-4.489146984E-5
0.0246,0.317377682,-4.294528755E-5
0.02465,0.3173788626,-4.09567266E-5
0.0247,0.317380068,-3.892774854E-5
0.02475,0.3173812971,-3.68603549E-5
0.0248,0.3173825486,-3.47565851E-5
0.02485,0.3173838213,-3.261851455E-5
0.0249,0.317385114,-3.044825251E-5
0.02495,0.3173864254,-2.824794007E-5
0.025,0.3173877542,-2.601974805E-5
0.02505,0.317389099,-2.37658748E-5
0.0251,0.3173904586,-2.148854408E-5
0.02515,0.3173918317,-1.919000285E-5
0.0252,0.3173932167,-1.687251908E-5
0.02525,0.3173946125,-1.453837946E-5
0.0253,0.3173960176,-1.218988721E-5
0.02535,0.3173974306,-9.829359757E-6
0.0254,0.3173988502,-7.459126468E-6
0.02545,0.3174002748,-5.081526361E-6
0.0255,0.3174017032,-2.698905774E-6
0.02555,0.317403134,-3.136160815E-7
0.0256,0.3174045656,2.071988658E-6
0.02565,0.3174059967,4.455554007E-6
0.0257,0.3174074259,6.834727481E-6
0.02575,0.3174088518,9.207160854E-6
0.0258,0.3174102729,1.157051251E-5
0.02585,0.3174116879,1.392244972E-5
0.0259,0.3174130953,1.626065097E-5
0.02595,0.3174144939,1.858280824E-5
0.026,0.3174158821,2.088662929E-5
0.02605,0.3174172586,2.316983993E-5
0.0261,0.3174186221,2.543018625E-5
0.02615,0.3174199712,2.766543685E-5
0.0262,0.3174213046,2.987338507E-5
0.02625,0.317422621,3.205185115E-5
0.0263,0.317423919,3.419868436E-5
0.02635,0.3174251975,3.631176519E-5
0.0264,0.317426455,3.838900739E-5
0.02645,0.3174276904,4.042836003E-5
0.0265,0.3174289025,4.242780958E-5
0.02655,0.3174300901,4.438538184E-5
0.0266,0.317431252,4.629914395E-5
0.02665,0.317432387,4.816720624E-5
0.0267,0.317433494,4.998772414E-5
0.02675,0.317434572,5.175890001E-5
0.0268,0.3174356198,5.34789849E-5
0.02685,0.3174366365,5.514628027E-5
0.0269,0.317437621,5.67591397E-5
0.02695,0.3174385723,5.83159705E-5
0.027,0.3174394896,5.98152353E-5
0.02705,0.3174403719,6.125545352E-5
0.0271,0.3174412183,6.263520293E-5
0.02715,0.3174420281,6.395312095E-5
0.0272,0.3174428003,6.520790608E-5
0.02725,0.3174435343,6.639831914E-5
0.0273,0.3174442293,6.752318453E-5
0.02735,0.3174448847,6.858139136E-5
0.0274,0.3174454997,6.957189457E-5
0.02745,0.3174460738,7.049371596E-5
0.0275,0.3174466064,7.134594517E-5
0.02755,0.317447097,7.212774056E-5
0.0276,0.3174475451,7.283833005E-5
0.02765,0.3174479503,7.347701188E-5
0.0277,0.3174483121,7.404315533E-5
0.02775,0.3174486302,7.453620131E-5
0.0278,0.3174489043,7.495566294E-5
0.02785,0.3174491341,7.5301126E-5
0.0279,0.3174493194,7.557224939E-5
0.02795,0.31744946,7.57687654E-5
0.028,0.3174495558,7.589048005E-5
0.02805,0.3174496066,7.593727322E-5
0.0281,0.3174496125,7.590909879E-5
0.02815,0.3174495734,7.58059847E-5
0.0282,0.3174494893,7.56280329E-5
0.02825,0.3174493604,7.537541928E-5
0.0283,0.3174491868,7.504839344E-5
0.02835,0.3174489686,7.464727849E-5
0.0284,0.317448706,7.417247072E-5
0.02845,0.3174483994,7.362443921E-5
0.0285,0.3174480489,7.300372533E-5
0.02855,0.317447655,7.231094227E-5
0.0286,0.3174472181,7.154677435E-5
0.02865,0.3174467386,7.071197641E-5
0.0287,0.3174462169,6.980737305E-5
0.02875,0.3174456536,6.883385779E-5
0.0288,0.3174450492,6.779239218E-5
0.02885,0.3174444043,6.668400489E-5
0.0289,0.3174437196,6.550979065E-5
0.02895,0.3174429958,6.42709092E-5
0.029,0.3174422335,6.296858408E-5
0.02905,0.3174414335,6.160410152E-5
0.0291,0.3174405966,6.017880906E-5
0.02915,0.3174397236,5.869411431E-5
0.0292,0.3174388154,5.715148347E-5
0.02925,0.3174378729,5.555243995E-5
0.0293,0.3174368969,5.389856282E-5
0.02935,0.3174358886,5.21914853E-5
0.0294,0.3174348488,5.043289307E-5
0.02945,0.3174337787,4.862452265E-5
0.0295,0.3174326792,4.676815968E-5
0.02955,0.3174315514,4.486563713E-5
0.0296,0.3174303965,4.291883352E-5
0.02965,0.3174292156,4.092967102E-5
0.0297,0.3174280098,3.890011359E-5
0.02975,0.3174267804,3.683216503E-5
0.0298,0.3174255286,3.472786697E-5
0.02985,0.3174242555,3.258929688E-5
0.0299,0.3174229625,3.041856601E-5
0.02995,0.3174216509,2.821781732E-5
0.03,0.3174203218,2.598922331E-5
0.03005,0.3174189768,2.373498395E-5
0.0301,0.3174176169,2.145732442E-5
0.03015,0.3174162437,1.915849301E-5
0.0302,0.3174148585,1.68407588E-5
0.03025,0.3174134626,1.450640949E-5
0.0303,0.3174120574,1.215774912E-5
0.03035,0.3174106443,9.797095771E-6
0.0304,0.3174092247,7.426779314E-6
0.03045,0.3174078,5.049139095E-6
0.0305,0.3174063716,2.666521609E-6
0.03055,0.3174049409,2.812782087E-7
0.0306,0.3174035093,-2.104237223E-6
0.03065,0.3174020782,-4.487670601E-6
0.0307,0.3174006491,-6.866669962E-6
0.03075,0.3173992234,-9.238887777E-6
0.0308,0.3173978024,-1.160198327E-5
0.03085,0.3173963876,-1.395362473E-5
0.0309,0.3173949803,-1.629149181E-5
0.03095,0.317393582,-1.861327781E-5
0.031,0.317392194,-2.091669196E-5
0.03105,0.3173908178,-2.319946165E-5
0.0311,0.3173894545,-2.545933474E-5
0.03115,0.3173881057,-2.769408169E-5
0.0312,0.3173867726,-2.990149783E-5
0.03125,0.3173854566,-3.207940548E-5
0.0313,0.3173841589,-3.422565614E-5
0.03135,0.3173828808,-3.633813258E-5
0.0314,0.3173816236,-3.841475093E-5
0.03145,0.3173803886,-4.045346274E-5
0.0315,0.3173791769,-4.245225701E-5
0.03155,0.3173779897,-4.440916211E-5
0.0316,0.3173768282,-4.632224782E-5
0.03165,0.3173756936,-4.818962715E-5
0.0317,0.317374587,-5.000945824E-5
0.03175,0.3173735094,-5.177994614E-5
0.0318,0.317372462,-5.349934463E-5
0.03185,0.3173714457,-5.516595787E-5
0.0319,0.3173704616,-5.677814212E-5
0.03195,0.3173695107,-5.833430734E-5
0.032,0.3173685938,-5.983291876E-5
0.03205,0.3173677119,-6.12724984E-5
0.0321,0.3173668658,-6.265162648E-5
0.03215,0.3173660564,-6.39689429E-5
