0 [1.00e+00, 1.00e+00]
139400 [3.42e-01, 8.57e-02]
139600 [3.43e-01, 8.53e-02]
139800 [3.44e-01, 8.59e-02]
140000 [3.45e-01, 8.47e-02]
140200 [3.46e-01, 8.49e-02]
140400 [3.47e-01, 8.47e-02]
140600 [3.47e-01, 8.46e-02]
140800 [3.48e-01, 8.46e-02]
141000 [3.49e-01, 8.44e-02]
141200 [2.50e-01, 8.85e-02]
141400 [2.49e-01, 8.87e-02]
141600 [2.49e-01, 8.88e-02]
141800 [2.49e-01, 8.90e-02]
142000 [2.49e-01, 8.92e-02]
142200 [2.50e-01, 8.93e-02]
142400 [2.50e-01, 8.95e-02]
142600 [2.50e-01, 8.98e-02]
142800 [2.50e-01, 9.00e-02]
143000 [2.51e-01, 9.03e-02]
143200 [2.51e-01, 9.06e-02]
143400 [2.51e-01, 9.09e-02]
143600 [2.51e-01, 9.12e-02]
143800 [2.52e-01, 9.16e-02]
144000 [2.52e-01, 8.80e-02]
144200 [2.52e-01, 8.83e-02]
144400 [2.53e-01, 8.88e-02]
144600 [2.53e-01, 8.93e-02]
144800 [2.54e-01, 8.99e-02]
145000 [2.54e-01, 9.06e-02]
145200 [2.55e-01, 9.13e-02]
145400 [2.56e-01, 9.20e-02]
145600 [2.56e-01, 9.21e-02]
145800 [2.57e-01, 9.17e-02]
146000 [2.58e-01, 9.27e-02]
146200 [2.59e-01, 9.27e-02]
146400 [2.59e-01, 9.31e-02]
146600 [2.60e-01, 9.31e-02]
146800 [2.61e-01, 9.35e-02]
147000 [2.62e-01, 9.37e-02]
147200 [2.63e-01, 9.41e-02]
147400 [2.63e-01, 9.33e-02]
147600 [2.64e-01, 9.36e-02]
147800 [2.65e-01, 9.37e-02]
148000 [2.66e-01, 9.42e-02]
148200 [2.67e-01, 9.44e-02]
148400 [2.68e-01, 9.42e-02]
148600 [2.69e-01, 9.42e-02]
148800 [2.70e-01, 9.39e-02]
149000 [2.71e-01, 9.41e-02]
149200 [2.72e-01, 9.40e-02]
149400 [2.73e-01, 9.35e-02]
149600 [2.74e-01, 9.37e-02]
149800 [2.74e-01, 9.25e-02]
150000 [2.75e-01, 9.32e-02]
150200 [2.76e-01, 9.26e-02]
150400 [2.77e-01, 9.23e-02]
150600 [2.78e-01, 9.18e-02]
150800 [2.78e-01, 9.16e-02]
151000 [2.79e-01, 9.16e-02]
151200 [2.79e-01, 9.14e-02]
151400 [2.80e-01, 9.09e-02]
151600 [2.81e-01, 9.08e-02]
151800 [2.82e-01, 9.11e-02]
152000 [2.82e-01, 9.04e-02]
152200 [2.83e-01, 9.06e-02]
152400 [2.84e-01, 9.01e-02]
152600 [2.85e-01, 8.97e-02]
152800 [2.85e-01, 8.95e-02]
153000 [2.86e-01, 9.05e-02]
153200 [3.01e-01, 3.35e-02]
153400 [3.02e-01, 3.43e-02]
153600 [3.03e-01, 3.51e-02]
153800 [3.04e-01, 3.59e-02]
154000 [3.06e-01, 3.68e-02]
154200 [3.07e-01, 3.78e-02]
154400 [3.09e-01, 3.89e-02]
154600 [3.10e-01, 4.01e-02]
154800 [3.12e-01, 4.13e-02]
155000 [3.14e-01, 4.26e-02]
155200 [3.16e-01, 4.40e-02]
155400 [3.18e-01, 4.54e-02]
155600 [3.20e-01, 4.70e-02]
155800 [3.22e-01, 4.86e-02]
156000 [3.24e-01, 5.04e-02]
156200 [3.26e-01, 5.22e-02]
156400 [3.28e-01, 5.28e-02]
156600 [3.30e-01, 5.47e-02]
156800 [3.32e-01, 5.48e-02]
157000 [3.34e-01, 5.69e-02]
157200 [3.36e-01, 5.84e-02]
157400 [3.38e-01, 5.85e-02]
157600 [3.40e-01, 5.98e-02]
157800 [3.42e-01, 6.09e-02]
158000 [3.44e-01, 6.17e-02]
158200 [3.46e-01, 6.21e-02]
158400 [3.48e-01, 6.28e-02]
158600 [3.50e-01, 6.40e-02]
158800 [3.52e-01, 6.43e-02]
159000 [3.54e-01, 6.42e-02]
159200 [3.56e-01, 6.47e-02]
159400 [3.58e-01, 6.53e-02]
159600 [3.60e-01, 6.61e-02]
159800 [3.62e-01, 6.70e-02]
160000 [3.64e-01, 6.67e-02]
160200 [3.65e-01, 6.56e-02]
160400 [3.67e-01, 6.53e-02]
160600 [3.68e-01, 6.62e-02]
160800 [3.70e-01, 6.56e-02]
161000 [3.71e-01, 6.61e-02]
161200 [3.73e-01, 6.55e-02]
161400 [3.74e-01, 6.55e-02]
161600 [3.76e-01, 6.57e-02]
161800 [3.77e-01, 6.49e-02]
162000 [3.78e-01, 6.51e-02]
162200 [3.79e-01, 6.48e-02]
162400 [3.80e-01, 6.50e-02]
162600 [3.82e-01, 6.52e-02]
162800 [3.83e-01, 6.55e-02]
163000 [3.85e-01, 6.57e-02]
163200 [4.15e-01, 4.76e-02]
163400 [4.16e-01, 4.84e-02]
163600 [4.18e-01, 4.92e-02]
163800 [4.20e-01, 5.01e-02]
164000 [4.22e-01, 5.10e-02]
164200 [4.24e-01, 5.20e-02]
164400 [4.26e-01, 5.31e-02]
164600 [4.28e-01, 5.43e-02]
164800 [4.30e-01, 5.55e-02]
165000 [4.32e-01, 5.68e-02]
165200 [4.34e-01, 5.82e-02]
165400 [4.37e-01, 5.96e-02]
165600 [4.39e-01, 6.11e-02]
165800 [4.42e-01, 6.28e-02]
166000 [4.44e-01, 6.44e-02]
166200 [4.47e-01, 6.62e-02]
166400 [4.50e-01, 6.81e-02]
166600 [4.52e-01, 7.00e-02]
166800 [4.55e-01, 7.20e-02]
167000 [4.58e-01, 7.40e-02]
167200 [4.61e-01, 7.31e-02]
167400 [4.64e-01, 7.53e-02]
167600 [4.66e-01, 7.24e-02]
167800 [4.69e-01, 7.47e-02]
168000 [4.72e-01, 6.93e-02]
168200 [4.75e-01, 7.17e-02]
168400 [4.78e-01, 7.19e-02]
168600 [4.81e-01, 7.19e-02]
168800 [4.84e-01, 7.13e-02]
169000 [4.87e-01, 7.07e-02]
169200 [4.90e-01, 7.03e-02]
169400 [4.92e-01, 6.88e-02]
169600 [4.95e-01, 6.76e-02]
169800 [4.98e-01, 6.74e-02]
170000 [5.00e-01, 6.66e-02]
170200 [5.03e-01, 6.51e-02]
170400 [5.05e-01, 6.37e-02]
170600 [5.08e-01, 6.24e-02]
170800 [5.10e-01, 6.23e-02]
171000 [5.12e-01, 6.11e-02]
171200 [5.15e-01, 6.08e-02]
171400 [5.17e-01, 6.03e-02]
171600 [5.19e-01, 5.95e-02]
171800 [5.21e-01, 5.80e-02]
172000 [5.23e-01, 5.73e-02]
172200 [5.25e-01, 5.63e-02]
172400 [5.27e-01, 5.58e-02]
172600 [5.29e-01, 5.45e-02]
172800 [5.31e-01, 5.39e-02]
173000 [5.32e-01, 5.31e-02]
173200 [5.34e-01, 5.24e-02]
173400 [5.36e-01, 5.14e-02]
173600 [5.38e-01, 5.07e-02]
173800 [5.40e-01, 5.03e-02]
174000 [5.42e-01, 4.96e-02]
174200 [5.03e-01, 5.11e-02]
174400 [4.97e-01, 5.35e-02]
174600 [4.98e-01, 5.40e-02]
174800 [4.98e-01, 5.45e-02]
175000 [4.99e-01, 5.51e-02]
175200 [4.99e-01, 5.57e-02]
175400 [5.00e-01, 5.64e-02]
175600 [5.01e-01, 5.71e-02]
175800 [5.01e-01, 5.79e-02]
176000 [5.02e-01, 5.87e-02]
176200 [5.03e-01, 5.96e-02]
176400 [5.04e-01, 5.90e-02]
176600 [5.05e-01, 6.01e-02]
176800 [5.06e-01, 6.12e-02]
177000 [5.07e-01, 6.24e-02]
177200 [5.08e-01, 6.19e-02]
177400 [5.09e-01, 6.33e-02]
177600 [5.10e-01, 6.30e-02]
177800 [5.11e-01, 6.42e-02]
178000 [5.13e-01, 6.49e-02]
178200 [5.14e-01, 6.53e-02]
178400 [5.15e-01, 6.49e-02]
178600 [5.16e-01, 6.55e-02]
178800 [5.18e-01, 6.62e-02]
179000 [5.19e-01, 6.55e-02]
179200 [5.21e-01, 6.56e-02]
179400 [5.22e-01, 6.58e-02]
179600 [5.24e-01, 6.50e-02]
179800 [5.25e-01, 6.48e-02]
180000 [5.27e-01, 6.45e-02]
180200 [5.28e-01, 6.37e-02]
180400 [5.29e-01, 6.29e-02]
180600 [5.31e-01, 6.22e-02]
180800 [5.32e-01, 6.12e-02]
181000 [5.34e-01, 6.07e-02]
181200 [5.35e-01, 6.02e-02]
181400 [5.37e-01, 5.91e-02]
181600 [5.38e-01, 5.86e-02]
181800 [5.39e-01, 5.77e-02]
182000 [5.41e-01, 5.69e-02]
182200 [5.42e-01, 5.62e-02]
182400 [5.44e-01, 5.56e-02]
182600 [5.46e-01, 5.54e-02]
182800 [5.47e-01, 5.44e-02]
183000 [5.49e-01, 5.36e-02]
183200 [5.50e-01, 5.25e-02]
183400 [5.52e-01, 5.25e-02]
183600 [5.53e-01, 5.03e-02]
183800 [5.55e-01, 5.07e-02]
184000 [5.57e-01, 4.96e-02]
184200 [5.59e-01, 4.87e-02]
184400 [5.61e-01, 4.84e-02]
184600 [5.62e-01, 4.70e-02]
184800 [5.64e-01, 4.65e-02]
185000 [5.66e-01, 4.54e-02]
185200 [5.68e-01, 4.44e-02]
185400 [5.70e-01, 4.39e-02]
185600 [5.72e-01, 4.34e-02]
185800 [5.74e-01, 4.23e-02]
186000 [5.76e-01, 4.14e-02]
186200 [5.78e-01, 4.09e-02]
186400 [5.80e-01, 3.98e-02]
186600 [5.94e-01, 2.82e-02]
186800 [5.95e-01, 2.86e-02]
187000 [5.97e-01, 2.98e-02]
187200 [6.00e-01, 3.10e-02]
187400 [6.03e-01, 3.23e-02]
187600 [6.06e-01, 3.37e-02]
187800 [6.09e-01, 3.51e-02]
188000 [6.12e-01, 3.66e-02]
188200 [6.15e-01, 3.82e-02]
188400 [6.18e-01, 3.98e-02]
188600 [6.21e-01, 4.15e-02]
188800 [6.24e-01, 4.33e-02]
189000 [6.27e-01, 4.51e-02]
189200 [6.31e-01, 4.70e-02]
189400 [6.34e-01, 4.89e-02]
189600 [6.37e-01, 5.09e-02]
189800 [6.41e-01, 5.29e-02]
190000 [6.43e-01, 5.24e-02]
190200 [6.47e-01, 5.45e-02]
190400 [6.49e-01, 5.36e-02]
190600 [6.53e-01, 5.54e-02]
190800 [6.55e-01, 5.44e-02]
191000 [6.58e-01, 5.26e-02]
191200 [6.61e-01, 5.39e-02]
191400 [6.64e-01, 5.48e-02]
191600 [6.67e-01, 5.45e-02]
191800 [6.69e-01, 5.33e-02]
192000 [6.72e-01, 5.29e-02]
192200 [6.75e-01, 5.32e-02]
192400 [6.78e-01, 5.40e-02]
192600 [6.80e-01, 5.27e-02]
192800 [6.82e-01, 5.20e-02]
193000 [6.84e-01, 5.06e-02]
193200 [6.86e-01, 4.84e-02]
193400 [6.88e-01, 4.74e-02]
193600 [6.91e-01, 4.65e-02]
193800 [6.93e-01, 4.49e-02]
194000 [6.95e-01, 4.38e-02]
194200 [6.97e-01, 4.14e-02]
194400 [6.99e-01, 4.09e-02]
194600 [7.01e-01, 3.87e-02]
194800 [7.03e-01, 3.77e-02]
195000 [7.05e-01, 3.67e-02]
195200 [7.07e-01, 3.56e-02]
195400 [7.10e-01, 3.43e-02]
195600 [7.12e-01, 3.32e-02]
195800 [7.14e-01, 3.15e-02]
196000 [7.16e-01, 3.05e-02]
196200 [7.18e-01, 2.94e-02]
196400 [7.21e-01, 2.80e-02]
196600 [7.23e-01, 2.73e-02]
196800 [7.25e-01, 2.55e-02]
197000 [7.27e-01, 2.47e-02]
197200 [7.30e-01, 2.37e-02]
197400 [7.32e-01, 2.30e-02]
197600 [7.35e-01, 2.19e-02]
197800 [7.37e-01, 2.09e-02]
198000 [7.39e-01, 2.03e-02]
198200 [7.42e-01, 1.92e-02]
198400 [7.46e-01, 1.57e-02]
198600 [7.48e-01, 1.72e-02]
198800 [7.51e-01, 1.87e-02]
199000 [7.54e-01, 2.03e-02]
199200 [7.58e-01, 2.19e-02]
199400 [7.61e-01, 2.36e-02]
199600 [7.64e-01, 2.53e-02]
199800 [7.68e-01, 2.71e-02]
200000 [7.71e-01, 2.89e-02]
200200 [7.74e-01, 3.08e-02]
200400 [7.77e-01, 3.27e-02]
200600 [7.81e-01, 3.46e-02]
200800 [7.84e-01, 3.66e-02]
201000 [7.88e-01, 3.86e-02]
201200 [7.91e-01, 4.07e-02]
201400 [7.94e-01, 4.27e-02]
201600 [7.97e-01, 4.04e-02]
201800 [8.00e-01, 4.25e-02]
202000 [8.04e-01, 4.15e-02]
202200 [8.07e-01, 4.32e-02]
202400 [8.10e-01, 4.08e-02]
202600 [8.13e-01, 4.29e-02]
202800 [8.15e-01, 4.02e-02]
203000 [8.19e-01, 4.24e-02]
203200 [8.21e-01, 3.98e-02]
203400 [8.24e-01, 3.83e-02]
203600 [8.27e-01, 3.97e-02]
203800 [8.30e-01, 3.73e-02]
204000 [8.32e-01, 3.57e-02]
204200 [8.36e-01, 3.64e-02]
204400 [8.38e-01, 3.61e-02]
204600 [8.41e-01, 3.53e-02]
204800 [8.43e-01, 3.36e-02]
205000 [8.46e-01, 3.33e-02]
205200 [8.48e-01, 3.17e-02]
205400 [8.50e-01, 3.06e-02]
205600 [8.53e-01, 2.88e-02]
205800 [8.55e-01, 2.70e-02]
206000 [8.58e-01, 2.62e-02]
206200 [8.60e-01, 2.43e-02]
206400 [8.62e-01, 2.31e-02]
206600 [8.65e-01, 2.15e-02]
206800 [8.67e-01, 2.01e-02]
207000 [8.69e-01, 1.88e-02]
207200 [8.72e-01, 1.73e-02]
207400 [8.74e-01, 1.63e-02]
207600 [8.76e-01, 1.45e-02]
207800 [8.79e-01, 1.38e-02]
208000 [8.81e-01, 1.24e-02]
208200 [8.84e-01, 1.12e-02]
208400 [8.86e-01, 1.01e-02]
208600 [8.88e-01, 8.86e-03]
208800 [8.91e-01, 7.99e-03]
209000 [8.93e-01, 7.13e-03]
209200 [8.96e-01, 5.76e-03]
209400 [8.98e-01, 5.31e-03]
209600 [9.01e-01, 4.69e-03]
209800 [9.03e-01, 4.27e-03]
210000 [9.06e-01, 3.14e-03]
210200 [9.08e-01, 2.18e-03]
210400 [9.11e-01, 2.29e-03]
210600 [9.13e-01, 5.55e-03]
210800 [9.15e-01, 6.28e-03]
211000 [9.18e-01, 7.56e-03]
211200 [9.21e-01, 8.90e-03]
211400 [9.24e-01, 1.03e-02]
211600 [9.27e-01, 1.17e-02]
211800 [9.30e-01, 1.32e-02]
212000 [9.33e-01, 1.47e-02]
212200 [9.36e-01, 1.63e-02]
212400 [9.39e-01, 1.79e-02]
212600 [9.42e-01, 1.95e-02]
212800 [9.45e-01, 2.11e-02]
213000 [9.48e-01, 2.28e-02]
213200 [9.51e-01, 2.45e-02]
213400 [9.54e-01, 2.63e-02]
213600 [9.57e-01, 2.81e-02]
213800 [9.60e-01, 2.98e-02]
214000 [9.63e-01, 3.16e-02]
214200 [9.66e-01, 3.09e-02]
214400 [9.69e-01, 3.15e-02]
214600 [9.72e-01, 3.33e-02]
214800 [9.75e-01, 3.15e-02]
215000 [9.78e-01, 3.33e-02]
215200 [9.80e-01, 2.97e-02]
215400 [9.83e-01, 3.16e-02]
215600 [9.86e-01, 2.87e-02]
215800 [9.89e-01, 3.05e-02]
216000 [9.91e-01, 2.64e-02]
216200 [9.94e-01, 2.83e-02]
216400 [9.96e-01, 2.39e-02]
216600 [9.99e-01, 2.58e-02]
216800 [1.00e+00, 2.26e-02]
217000 [1.00e+00, 2.45e-02]
217200 [1.01e+00, 2.14e-02]
217400 [1.01e+00, 1.91e-02]
217600 [1.01e+00, 2.01e-02]
217800 [1.01e+00, 1.81e-02]
218000 [1.02e+00, 1.99e-02]
218200 [1.02e+00, 1.88e-02]
218400 [1.02e+00, 1.74e-02]
218600 [1.02e+00, 1.64e-02]
218800 [1.03e+00, 1.63e-02]
219000 [1.03e+00, 1.51e-02]
219200 [1.03e+00, 1.41e-02]
219400 [1.03e+00, 1.30e-02]
219600 [1.04e+00, 1.18e-02]
219800 [1.04e+00, 1.04e-02]
220000 [1.04e+00, 9.23e-03]
220200 [1.04e+00, 8.36e-03]
220400 [1.05e+00, 7.74e-03]
220600 [1.05e+00, 6.95e-03]
220800 [1.05e+00, 5.79e-03]
221000 [1.05e+00, 4.82e-03]
221200 [1.05e+00, 3.87e-03]
221400 [1.06e+00, 4.12e-03]
221600 [1.06e+00, 3.22e-03]
221800 [1.06e+00, 2.75e-03]
222000 [1.06e+00, 2.53e-03]
222200 [1.07e+00, 1.71e-03]
222400 [1.07e+00, 2.30e-03]
222600 [1.07e+00, -2.45e-03]
222800 [1.07e+00, -1.27e-03]
223000 [1.07e+00, -3.63e-05]
223200 [1.08e+00, 1.24e-03]
223400 [1.08e+00, 2.55e-03]
223600 [1.08e+00, 3.90e-03]
223800 [1.08e+00, 5.28e-03]
224000 [1.09e+00, 6.70e-03]
224200 [1.09e+00, 8.15e-03]
224400 [1.09e+00, 9.63e-03]
224600 [1.10e+00, 1.11e-02]
224800 [1.10e+00, 1.27e-02]
225000 [1.10e+00, 1.42e-02]
225200 [1.10e+00, 1.58e-02]
225400 [1.11e+00, 1.74e-02]
225600 [1.11e+00, 1.90e-02]
225800 [1.11e+00, 2.06e-02]
226000 [1.11e+00, 2.22e-02]
226200 [1.12e+00, 1.81e-02]
226400 [1.12e+00, 1.98e-02]
226600 [1.12e+00, 1.60e-02]
226800 [1.12e+00, 1.77e-02]
227000 [1.13e+00, 1.76e-02]
227200 [1.13e+00, 1.70e-02]
227400 [1.13e+00, 1.60e-02]
227600 [1.13e+00, 1.56e-02]
227800 [1.14e+00, 1.56e-02]
228000 [1.14e+00, 1.42e-02]
228200 [1.14e+00, 1.25e-02]
228400 [1.14e+00, 1.08e-02]
228600 [1.14e+00, 9.83e-03]
228800 [1.15e+00, 8.72e-03]
229000 [1.15e+00, 7.43e-03]
229200 [1.15e+00, 6.14e-03]
229400 [1.15e+00, 7.60e-03]
229600 [1.16e+00, 5.65e-03]
229800 [1.16e+00, 4.02e-03]
230000 [1.16e+00, 2.92e-03]
230200 [1.16e+00, 2.19e-03]
230400 [1.16e+00, 1.75e-03]
230600 [1.17e+00, 9.16e-04]
230800 [1.17e+00, 1.43e-03]
231000 [1.17e+00, 1.72e-03]
231200 [1.17e+00, 1.19e-03]
231400 [1.17e+00, 1.27e-03]
231600 [1.18e+00, 7.33e-04]
231800 [1.18e+00, 2.28e-03]
232000 [1.18e+00, 1.57e-03]
232200 [1.18e+00, 1.03e-03]
232400 [1.19e+00, 5.65e-04]
232600 [1.19e+00, 1.82e-03]
232800 [1.19e+00, 1.74e-03]
233000 [1.19e+00, 2.53e-03]
233200 [1.19e+00, 1.15e-03]
233400 [1.20e+00, 1.94e-03]
233600 [1.20e+00, 2.28e-03]
233800 [1.20e+00, 2.06e-03]
234000 [1.20e+00, 1.56e-03]
234200 [1.20e+00, 7.38e-04]
234400 [1.20e+00, 6.72e-03]
234600 [1.20e+00, 7.37e-03]
234800 [1.20e+00, 8.07e-03]
235000 [1.20e+00, 8.81e-03]
235200 [1.20e+00, 9.59e-03]
235400 [1.20e+00, 1.04e-02]
235600 [1.21e+00, 1.13e-02]
235800 [1.21e+00, 1.22e-02]
236000 [1.21e+00, 1.31e-02]
236200 [1.21e+00, 1.41e-02]
236400 [1.22e+00, 1.51e-02]
236600 [1.21e+00, 1.59e-02]
236800 [1.21e+00, 1.69e-02]
237000 [1.21e+00, 1.81e-02]
237200 [1.22e+00, 1.92e-02]
237400 [1.22e+00, 2.04e-02]
237600 [1.22e+00, 2.16e-02]
237800 [1.22e+00, 2.13e-02]
238000 [1.22e+00, 2.25e-02]
238200 [1.23e+00, 2.28e-02]
238400 [1.23e+00, 2.38e-02]
238600 [1.23e+00, 2.45e-02]
238800 [1.23e+00, 2.48e-02]
239000 [1.24e+00, 2.38e-02]
239200 [1.24e+00, 2.31e-02]
239400 [1.24e+00, 2.15e-02]
239600 [1.24e+00, 2.26e-02]
239800 [1.24e+00, 1.99e-02]
240000 [1.25e+00, 1.69e-02]
240200 [1.25e+00, 1.83e-02]
240400 [1.25e+00, 1.56e-02]
240600 [1.25e+00, 1.30e-02]
240800 [1.25e+00, 1.45e-02]
241000 [1.26e+00, 1.20e-02]
241200 [1.26e+00, 9.93e-03]
241400 [1.26e+00, 8.35e-03]
241600 [1.26e+00, 7.31e-03]
241800 [1.26e+00, 6.20e-03]
242000 [1.27e+00, 5.45e-03]
242200 [1.27e+00, 4.27e-03]
242400 [1.27e+00, 3.57e-03]
242600 [1.27e+00, 3.19e-03]
242800 [1.27e+00, 3.10e-03]
243000 [1.27e+00, 2.88e-03]
243200 [1.28e+00, 2.20e-03]
243400 [1.28e+00, 2.53e-03]
243600 [1.28e+00, 2.40e-03]
243800 [1.28e+00, 1.63e-03]
244000 [1.28e+00, 1.48e-03]
244200 [1.29e+00, 1.83e-03]
244400 [1.29e+00, 1.74e-03]
244600 [1.29e+00, 2.11e-03]
244800 [1.29e+00, 1.44e-03]
245000 [1.29e+00, 1.37e-03]
245200 [1.30e+00, 9.16e-04]
245400 [1.27e+00, -3.77e-02]
245600 [1.27e+00, -3.72e-02]
245800 [1.27e+00, -3.67e-02]
246000 [1.27e+00, -3.62e-02]
246200 [1.27e+00, -3.56e-02]
246400 [1.28e+00, -3.50e-02]
246600 [1.28e+00, -3.43e-02]
246800 [1.28e+00, -3.36e-02]
247000 [1.28e+00, -3.29e-02]
247200 [1.28e+00, -3.21e-02]
247400 [1.29e+00, -3.13e-02]
247600 [1.29e+00, -3.05e-02]
247800 [1.29e+00, -2.96e-02]
248000 [1.29e+00, -2.87e-02]
248200 [1.29e+00, -2.77e-02]
248400 [1.30e+00, -2.67e-02]
248600 [1.30e+00, -2.56e-02]
248800 [1.30e+00, -2.38e-02]
249000 [1.30e+00, -2.24e-02]
249200 [1.30e+00, -2.09e-02]
249400 [1.31e+00, -1.89e-02]
249600 [1.31e+00, -1.66e-02]
249800 [1.31e+00, -1.50e-02]
250000 [1.31e+00, -1.12e-02]
250200 [1.31e+00, -9.79e-03]
250400 [1.32e+00, -3.48e-03]
250600 [1.32e+00, -2.19e-03]
250800 [1.32e+00, -3.86e-04]
251000 [1.32e+00, 9.26e-04]
251200 [1.32e+00, 7.14e-04]
251400 [1.33e+00, 1.89e-03]
251600 [1.33e+00, 2.09e-03]
251800 [1.33e+00, 2.06e-03]
252000 [1.33e+00, 2.45e-03]
252200 [1.33e+00, 2.24e-03]
252400 [1.33e+00, 8.95e-04]
252600 [1.34e+00, 1.26e-03]
252800 [1.34e+00, 9.37e-04]
253000 [1.34e+00, 9.22e-04]
253200 [1.34e+00, 1.29e-03]
253400 [1.34e+00, 1.40e-03]
253600 [1.34e+00, 1.68e-03]
253800 [1.35e+00, 1.24e-03]
254000 [1.35e+00, 6.12e-05]
254200 [1.35e+00, 1.53e-03]
254400 [1.35e+00, 1.49e-03]
254600 [1.35e+00, 1.27e-03]
254800 [1.35e+00, 1.68e-03]
255000 [1.36e+00, 1.80e-03]
255200 [1.36e+00, 1.63e-03]
255400 [1.36e+00, 7.54e-04]
255600 [1.36e+00, 5.48e-04]
255800 [1.36e+00, 1.17e-03]
256000 [1.36e+00, 1.12e-03]
256200 [1.37e+00, 1.46e-03]
256400 [1.37e+00, 1.59e-03]
256600 [1.37e+00, 1.37e-03]
256800 [1.37e+00, 1.40e-03]
257000 [1.37e+00, 1.68e-03]
257200 [1.37e+00, 1.02e-03]
257400 [1.38e+00, 1.59e-03]
257600 [1.38e+00, 1.30e-03]
257800 [1.38e+00, 3.03e-04]
258000 [1.29e+00, 8.99e-02]
258200 [1.29e+00, 9.00e-02]
258400 [1.29e+00, 9.00e-02]
258600 [1.29e+00, 9.00e-02]
258800 [1.29e+00, 9.01e-02]
259000 [1.29e+00, 9.01e-02]
259200 [1.29e+00, 9.02e-02]
259400 [1.29e+00, 9.03e-02]
259600 [1.29e+00, 9.03e-02]
259800 [1.29e+00, 9.04e-02]
260000 [1.29e+00, 9.05e-02]
260200 [1.29e+00, 9.06e-02]
260400 [1.29e+00, 9.07e-02]
260600 [1.29e+00, 9.08e-02]
260800 [1.29e+00, 9.04e-02]
261000 [1.29e+00, 9.05e-02]
261200 [1.29e+00, 9.02e-02]
261400 [1.29e+00, 9.03e-02]
261600 [1.29e+00, 8.99e-02]
261800 [1.29e+00, 9.01e-02]
262000 [1.29e+00, 8.96e-02]
262200 [1.29e+00, 8.90e-02]
262400 [1.29e+00, 8.92e-02]
262600 [1.29e+00, 8.86e-02]
262800 [1.29e+00, 8.77e-02]
263000 [1.29e+00, 8.80e-02]
263200 [1.29e+00, 8.66e-02]
263400 [1.29e+00, 8.65e-02]
263600 [1.29e+00, 8.57e-02]
263800 [1.29e+00, 8.33e-02]
264000 [1.29e+00, 8.36e-02]
264200 [1.29e+00, 8.09e-02]
264400 [1.30e+00, 8.12e-02]
264600 [1.30e+00, 7.88e-02]
264800 [1.30e+00, 7.70e-02]
265000 [1.30e+00, 7.55e-02]
265200 [1.30e+00, 7.34e-02]
265400 [1.30e+00, 7.03e-02]
265600 [1.30e+00, 6.87e-02]
265800 [1.30e+00, 6.60e-02]
266000 [1.30e+00, 6.32e-02]
266200 [1.30e+00, 6.20e-02]
266400 [1.30e+00, 5.91e-02]
266600 [1.30e+00, 5.70e-02]
266800 [1.30e+00, 5.43e-02]
267000 [1.30e+00, 5.15e-02]
267200 [1.31e+00, 5.00e-02]
267400 [1.31e+00, 4.74e-02]
267600 [1.31e+00, 4.35e-02]
267800 [1.31e+00, 4.16e-02]
268000 [1.31e+00, 4.01e-02]
268200 [1.31e+00, 3.78e-02]
268400 [1.31e+00, 3.53e-02]
268600 [1.31e+00, 3.27e-02]
268800 [1.31e+00, 2.96e-02]
269000 [1.32e+00, 2.78e-02]
269200 [1.32e+00, 2.41e-02]
269400 [1.32e+00, 2.20e-02]
269600 [1.32e+00, 1.96e-02]
269800 [1.32e+00, 1.75e-02]
270000 [1.32e+00, 1.51e-02]
270200 [1.32e+00, 1.27e-02]
270400 [1.33e+00, 1.05e-02]
270600 [1.33e+00, 7.96e-03]
270800 [1.33e+00, 5.88e-03]
271000 [1.33e+00, 4.99e-03]
271200 [1.33e+00, 4.57e-03]
271400 [1.33e+00, 5.21e-03]
271600 [1.34e+00, 3.49e-03]
271800 [1.34e+00, 1.89e-03]
272000 [1.34e+00, 8.60e-04]
272200 [1.34e+00, 1.57e-03]
272400 [1.34e+00, 7.21e-04]
272600 [1.34e+00, 1.17e-03]
272800 [1.34e+00, 1.35e-03]
273000 [1.35e+00, 8.69e-04]
273200 [1.35e+00, 1.93e-03]
273400 [1.35e+00, 1.33e-03]
273600 [1.35e+00, 1.67e-03]
273800 [1.35e+00, 2.09e-03]
274000 [1.35e+00, 1.17e-03]
274200 [1.32e+00, -4.79e-02]
274400 [1.32e+00, -4.76e-02]
274600 [1.32e+00, -4.72e-02]
274800 [1.32e+00, -4.68e-02]
275000 [1.32e+00, -4.64e-02]
275200 [1.32e+00, -4.59e-02]
275400 [1.33e+00, -4.54e-02]
275600 [1.33e+00, -4.49e-02]
275800 [1.33e+00, -4.43e-02]
276000 [1.33e+00, -4.37e-02]
276200 [1.33e+00, -4.31e-02]
276400 [1.33e+00, -4.24e-02]
276600 [1.34e+00, -4.17e-02]
276800 [1.34e+00, -4.09e-02]
277000 [1.34e+00, -4.01e-02]
277200 [1.34e+00, -3.93e-02]
277400 [1.34e+00, -3.62e-02]
277600 [1.34e+00, -3.52e-02]
277800 [1.35e+00, -3.14e-02]
278000 [1.35e+00, -3.00e-02]
278200 [1.35e+00, -2.42e-02]
278400 [1.35e+00, -2.31e-02]
278600 [1.35e+00, -1.78e-02]
278800 [1.35e+00, -1.65e-02]
279000 [1.36e+00, -1.18e-02]
