"Time","Subsystem #1|CTLs|Vars|P_POI1","Subsystem #1|CTLs|Vars|Ptot_Area1","Subsystem #1|CTLs|Vars|Q_POI1","Subsystem #1|CTLs|Vars|Qtot_Area1","Subsystem #1|Machines|DG|P_DG","Subsystem #1|Machines|DG|Q_DG","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1"
1.088,-4.605646422,2.393304262,4.036072343,1.154286394,2.483346242,3.35352782,0.0942182786,0.2325811144
1.0944,-4.394374283,2.533731626,5.39484867,0.96860897,3.816523499,1.456695737,0.2107658074,0.1952302485
1.1008,-4.248684084,2.352985216,4.450263205,1.111976469,4.703477772,0.1911109393,0.1746241488,0.1820291493
1.1072,-4.164342302,2.36325505,4.731759123,1.122777599,5.252345743,-0.6890645245,0.2134112611,0.1517856542
1.1136,-3.81637985,2.394210343,3.908280703,1.132745683,5.658363259,-1.285164081,0.2045059424,0.172889888
1.12,-2.832281874,2.482088705,2.810064686,1.177110827,5.758077548,-1.401364016,0.1758560641,0.1402959787
1.1264,-2.217193558,2.596351114,2.292885145,1.240085153,5.654035704,-1.315712778,0.1853797062,0.1261234026
1.1328,-0.8836213607,2.69479968,1.023739176,1.287021974,5.340148386,-0.9771540517,0.1580512585,0.1226520816
1.1392,0.6763308845,2.792919002,0.2489131495,1.334027904,4.687849373,-0.4089790631,0.1436120223,0.09367702674
1.1456,1.957916877,2.864478444,-0.295782157,1.365791356,3.868953343,0.1610994028,0.1423749427,0.08649378257
1.152,3.621573694,2.937320031,-0.9182502462,1.403314583,2.885840725,0.7558754083,0.1257894769,0.0758471913
1.1584,4.523844824,3.018710282,-0.8719122762,1.45501137,1.832049711,1.26489809,0.1288148781,0.06255975962
1.1648,4.777142221,3.070340418,-0.840377832,1.483196408,0.9551992245,1.623240315,0.130120221,0.06283070375
1.1712,4.738704145,3.120623093,-0.7233108229,1.506741987,0.2798080308,1.887040441,0.127872155,0.05615568432
1.1776,3.806989285,3.161359076,-0.3241793815,1.528142424,-0.04756988913,1.997745489,0.1345854826,0.05263916896
1.184,2.740766211,3.19607446,0.001312642154,1.550627887,0.02587693485,1.983565638,0.1331947595,0.05341096839
1.1904,1.42625612,3.229863737,0.6185081644,1.572773381,0.4035376068,1.854932966,0.1320281487,0.04987101385
1.1968,0.01754541214,3.235048437,1.283931041,1.572431946,1.069208678,1.580319019,0.1311121435,0.04845460884
1.2032,-0.9451163806,3.235398584,1.831516536,1.567895041,1.869807485,1.223179434,0.1260189335,0.04577442975
1.2096,-1.787996105,3.238351376,2.441119274,1.570433234,2.702028142,0.793336785,0.1242281237,0.04261533662
1.216,-2.269509739,3.244951439,2.784421432,1.573809032,3.491904165,0.3472339334,0.122081293,0.04262215221
1.2224,-2.435952258,3.261185497,2.98190194,1.579557794,4.139708188,-0.03583556415,0.1203341107,0.04206882643
1.2288,-2.418996938,3.277752603,2.965893515,1.582937809,4.636963855,-0.3388468962,0.1209563766,0.04191837249
1.2352,-2.07312507,3.307728109,2.649433668,1.595809015,4.954820704,-0.506921384,0.1211630807,0.04309711294
1.2416,-1.595712092,3.349861938,2.29375554,1.618133223,5.078377054,-0.5322699723,0.1221232071,0.04416332622
1.248,-0.9539013524,3.390838364,1.798698885,1.636707543,5.024757689,-0.4256927989,0.1230795954,0.04551258356
1.2544,-0.1231235358,3.432923055,1.24734031,1.654840506,4.787368072,-0.1900812779,0.1234041448,0.04618483719
1.2608,0.7066665835,3.472688405,0.7731165704,1.673915953,4.399514561,0.1231957701,0.1243051541,0.04599542817
1.2672,1.529321711,3.511295618,0.3501436342,1.694673453,3.904613352,0.4776173144,0.1250628951,0.04604411719
1.2736,2.19794505,3.546141547,0.08948189961,1.713453921,3.346358317,0.8361914437,0.1258695086,0.04566211875
1.28,2.603669113,3.570649153,-0.04561752482,1.725590611,2.803984328,1.152953445,0.1270294849,0.04477390973
1.2864,2.782331167,3.591004809,-0.08646414832,1.736627616,2.339200515,1.409926696,0.1280373987,0.04396327939
1.2928,2.646272151,3.608947497,0.01896318245,1.748380641,2.006156662,1.587568206,0.1289499261,0.04325017527
1.2992,2.266587494,3.619947449,0.1972686934,1.755398714,1.844899053,1.678389321,0.1292721206,0.04263067616
1.3056,1.744823903,3.624879654,0.4402597688,1.758162246,1.853880371,1.689165489,0.12889844,0.04186219172
1.312,1.134259253,3.624635463,0.7294838858,1.758233611,2.020199255,1.621812222,0.1281735579,0.04090053769
1.3184,0.5624941353,3.622859518,1.005854409,1.75777579,2.305638902,1.493838032,0.1270808173,0.0401426679
1.3248,0.06442397483,3.620219352,1.269903313,1.75628604,2.65755806,1.326431955,0.1258588135,0.03953643549
1.3312,-0.3064891854,3.616017859,1.461143081,1.752860871,3.030263704,1.141880861,0.1247836347,0.03903696607
1.3376,-0.5052652429,3.614980413,1.554721475,1.751123324,3.376194959,0.9695811764,0.1240492712,0.03884941577
1.344,-0.5609406913,3.619113143,1.564685431,1.752509644,3.66171674,0.8300073557,0.1237413928,0.03898753731
1.3504,-0.4669755912,3.626920555,1.473722153,1.755376116,3.863625641,0.74172095,0.1236636828,0.03938181737
1.3568,-0.2440805517,3.637461544,1.309381793,1.759401522,3.965978212,0.7162572323,0.1237733913,0.03986102098
1.3632,0.07436060691,3.650415741,1.092317105,1.764992479,3.968197724,0.752272828,0.1240993741,0.04029770553
1.3696,0.4639600908,3.66608064,0.8479923316,1.772545133,3.875814845,0.8444057145,0.1245342529,0.0407080893
1.376,0.8645784043,3.682103832,0.6209258982,1.780443656,3.703442099,0.9786775473,0.1249910276,0.04097981247
1.3824,1.237297649,3.695751838,0.4221123158,1.787095589,3.475574477,1.137056839,0.1254600202,0.04102408346
1.3888,1.546319173,3.70763953,0.2717238799,1.793362038,3.219964161,1.301958666,0.1260005594,0.04091384866
1.3952,1.74688572,3.718193342,0.1855232916,1.799500559,2.969135764,1.454758553,0.1265861602,0.04071358992
1.4016,1.825261872,3.726070442,0.1581257273,1.804213246,2.752902463,1.582043771,0.1270466612,0.04044754328
1.408,1.778631325,3.730304571,0.1890689109,1.806900937,2.594147012,1.674640104,0.12731457,0.04011201431
1.4144,1.626563222,3.731604711,0.2647541056,1.808183896,2.50876643,1.726939949,0.1274163407,0.03973680558
1.4208,1.40331259,3.731587827,0.371927907,1.808893781,2.500444879,1.739255731,0.1273319275,0.03939274364
1.4272,1.136484066,3.730139144,0.5001913822,1.808512902,2.562708209,1.715158518,0.1270213251,0.03907221638
1.4336,0.8678337953,3.726561134,0.6266158584,1.806555519,2.680929822,1.662199065,0.1265270595,0.03876048496
1.44,0.6336996366,3.722504623,0.7361221202,1.804310246,2.834481968,1.59085009,0.126013753,0.03852263939
1.4464,0.4554868355,3.720011577,0.8170407321,1.802925659,3.00182675,1.512098042,0.1255978787,0.03841359592
1.4528,0.3476929164,3.719237642,0.8592052141,1.802108349,3.161593518,1.437904578,0.1252558907,0.03842473767
1.4592,0.3136459352,3.719322487,0.86022958,1.801411032,3.295533216,1.378647981,0.1249880518,0.03851401018
1.4656,0.3542976363,3.720700483,0.8190229056,1.80149868,3.390931989,1.341777061,0.1248746692,0.03867361513
1.472,0.46091238,3.724623836,0.7441992917,1.803203058,3.4401081,1.331653875,0.124940324,0.03890652542
1.4784,0.6125547607,3.730546852,0.6491977553,1.805888419,3.441172883,1.348558256,0.1250984617,0.0391506744
1.4848,0.7899858357,3.736363325,0.5438828804,1.808353183,3.397400351,1.389677498,0.1252649295,0.03932766825
1.4912,0.973803681,3.741616321,0.4408456296,1.810791768,3.316767043,1.449335073,0.1254797396,0.03943286405
1.4976,1.143261735,3.747152117,0.3516929137,1.813832422,3.211453627,1.519709778,0.1257855139,0.03949302935
1.504,1.277678861,3.752748646,0.2853817215,1.816987927,3.095406034,1.592721786,0.1261022377,0.0394987891
