"Time","Subsystem #1|CTLs|Vars|P_EQ_POI1","Subsystem #1|CTLs|Vars|Q_EQ_POI1","Subsystem #1|Loads|LI1|P_EQ_ZIP","Subsystem #1|Loads|LI1|Q_EQ_ZIP","Subsystem #1|Machines|DG|P_EQ_DG","Subsystem #1|Machines|DG|Q_EQ_DG","Subsystem #1|Machines|M1|P_EQ_IM","Subsystem #1|Machines|M1|Q_EQ_IM"
1.2096,-1.072566325,-2.008436697,4.091789223,1.610839819,5.773408615,3.464891651,0.07836050051,0.2671680856
1.216,0.2591023155,-2.923980576,4.065316385,1.620212689,5.445903931,3.670690721,0.04803740396,-0.0204576146
1.2224,2.151181411,-3.276427033,4.017005505,1.637650469,4.759064335,3.996357531,0.2636751441,0.1722441229
1.2288,2.98475216,-3.497102969,3.948819652,1.65977443,3.862969077,4.33399717,-0.02388373879,0.1767629111
1.2352,4.066348736,-3.903254613,3.877716018,1.681416329,2.930258499,4.643879927,0.1852925553,-0.01860563371
1.2416,4.436996309,-3.630640675,3.813351154,1.701805514,2.049725319,4.90579497,0.1627801637,0.2653846065
1.248,3.920394481,-3.7838395,3.750134599,1.720689357,1.405300964,5.087282951,-0.007024880908,0.04093456161
1.2544,3.608591012,-3.666271725,3.697916316,1.73708234,1.056463314,5.20830575,0.2706216255,0.09605583736
1.2608,2.358984298,-3.303501072,3.654576457,1.750779572,1.011509295,5.259615879,0.03159467615,0.2392583445
1.2672,1.299539587,-3.338431433,3.619672131,1.75997956,1.277041,5.236429959,0.1195508694,-0.02259985246
1.2736,0.4554284825,-2.828945243,3.605161889,1.7628054,1.746276771,5.156794671,0.2281683748,0.2311756449
1.28,-0.6485481497,-2.662332344,3.611077931,1.759427064,2.33766516,5.02188905,-0.01650656219,0.1146509665
1.2864,-0.8707620951,-2.591421547,3.638019351,1.750345371,2.955302343,4.863370346,0.2419097755,0.04187407234
1.2928,-1.160239296,-2.293396428,3.678737848,1.737889299,3.490272021,4.717361507,0.0980313115,0.26591491
1.2992,-1.10622694,-2.603071815,3.71649205,1.725646019,3.894854213,4.605090502,0.05568148231,0.006254324374
1.3056,-0.4729701306,-2.628009845,3.747019665,1.716454162,4.120697739,4.556171164,0.2570099832,0.1703740066
1.312,-0.1653860094,-2.821167341,3.763579793,1.712760295,4.150154026,4.574685367,-0.001811411197,0.1836151456
1.3184,0.6477429822,-3.247345244,3.761280941,1.714603488,4.007864343,4.649779696,0.1787465283,0.002341048758
1.3248,1.307749784,-3.209880738,3.744605629,1.720518496,3.718579773,4.770115216,0.1651225936,0.2564612012
1.3312,1.659775666,-3.545724844,3.713787467,1.729850416,3.338414112,4.908589853,0.004900810648,0.06027434017
1.3376,2.261243961,-3.61550903,3.676687478,1.741087305,2.937586581,5.044135358,0.2531028062,0.09826775033
1.344,2.209611604,-3.50797569,3.640545825,1.752759423,2.567676163,5.164313655,0.0445822977,0.2350310374
1.3504,2.153780533,-3.721157514,3.603339559,1.764049393,2.286363446,5.253910805,0.108543582,-0.004600449063
1.3568,2.010648438,-3.452700437,3.570532584,1.773296882,2.127691369,5.310612069,0.2207132694,0.2148423015
1.3632,1.395143753,-3.438872296,3.54435253,1.780505091,2.094261917,5.334002049,-0.005971913505,0.1262918344
1.3696,1.152053035,-3.415301502,3.525432282,1.785637797,2.186045931,5.321726881,0.2219498856,0.04270363275
1.376,0.6377940063,-3.095924584,3.518916824,1.787605215,2.369737827,5.284417787,0.10925639,0.254752545
1.3824,0.214204444,-3.217325847,3.519750057,1.786585726,2.605603984,5.228409177,0.05430751988,0.02360638805
1.3888,0.1749127177,-3.028246617,3.528629921,1.782740463,2.862249532,5.163461108,0.2475108179,0.1586944933
1.3952,-0.1293187267,-2.977826041,3.545665789,1.77741102,3.091915035,5.106134346,0.01571468855,0.1860396393
1.4016,0.0282017158,-3.165735605,3.56301945,1.772323766,3.271134203,5.061229796,0.1688652822,0.01310040763
1.408,0.190537031,-3.004801199,3.579651225,1.767602154,3.382043613,5.039201729,0.1694418046,0.2420540113
1.4144,0.2614021546,-3.246486983,3.589034463,1.764501704,3.408922873,5.043960051,0.01685944477,0.07353777949
1.4208,0.728850305,-3.320078963,3.590282553,1.763819943,3.367222198,5.068678351,0.2404311842,0.09694067175
1.4272,0.8354882917,-3.282188034,3.587386666,1.765390479,3.263277111,5.113831623,0.05933937665,0.227990322
1.4336,1.077565024,-3.559097442,3.576134707,1.769148018,3.117128291,5.16842281,0.1056588262,0.01117108565
1.44,1.342461503,-3.426429004,3.560292929,1.773497729,2.961184563,5.224347426,0.2149752817,0.201823874
1.4464,1.226915414,-3.51669921,3.542777681,1.778280906,2.8084492,5.278825124,0.007810814271,0.1333792673
1.4528,1.387197958,-3.602950026,3.524209464,1.783561185,2.687944097,5.320532984,0.2064959441,0.04667610006
