"Time","Subsystem #1|CTLs|Vars|P_EQ_POI1","Subsystem #1|CTLs|Vars|Q_EQ_POI1","Subsystem #1|Loads|LI1|P_EQ_ZIP","Subsystem #1|Loads|LI1|Q_EQ_ZIP","Subsystem #1|Machines|DG|P_EQ_DG","Subsystem #1|Machines|DG|Q_EQ_DG","Subsystem #1|Machines|M1|P_EQ_IM","Subsystem #1|Machines|M1|Q_EQ_IM"
0.8064,0.9704561904,-3.446005398,3.708510834,1.793520238,2.939370934,5.291485895,0.1601585391,0.05227226408
0.8128,0.9681800602,-3.445290355,3.708798774,1.793523215,2.939410045,5.29143002,0.1601321962,0.05227439358
0.8192,0.9669552861,-3.445011842,3.708181235,1.793017572,2.939255766,5.291464703,0.1600947634,0.05224660562
0.8256,0.9689264067,-3.445656547,3.7077314,1.7928788,2.939179661,5.291528719,0.1601114727,0.05223709672
0.832,0.9706368025,-3.446090036,3.70826625,1.793374698,2.939318768,5.29150842,0.1601538754,0.05226384327
0.8384,0.9690012696,-3.44553217,3.708822589,1.79360513,2.939424533,5.291439639,0.1601455873,0.0522783492
0.8448,0.9669793877,-3.444984745,3.708422039,1.793179113,2.939310674,5.291444838,0.16010235,0.0522557952
0.8512,0.9680964222,-3.445406662,3.707772672,1.792837939,2.939178263,5.291514147,0.1601000133,0.05223544658
0.8576,0.9704339306,-3.446061475,3.708023159,1.793197621,2.939262714,5.291525423,0.16014338,0.05225396055
0.864,0.9697830286,-3.445776051,3.708738378,1.793613708,2.939414198,5.291457687,0.1601550868,0.05227815952
0.8704,0.9673547717,-3.445066711,3.70863474,1.793349383,2.939363436,5.291432182,0.1601145209,0.052265189
0.8768,0.9674095852,-3.445184142,3.707915331,1.792877169,2.939201474,5.291493065,0.1600937715,0.05223823601
0.8832,0.9698877543,-3.445925442,3.707833594,1.793026602,2.939214267,5.291533394,0.1601292708,0.05224470523
0.8896,0.9703668819,-3.445972543,3.708560129,1.79354513,2.939380883,5.2914806,0.1601586622,0.05227375478
0.896,0.9680087271,-3.445241859,3.708779125,1.793496593,2.939403671,5.291429248,0.1601289575,0.05227302324
0.9024,0.9669998527,-3.445032602,3.708128472,1.792986094,2.939244379,5.291469727,0.160093868,0.05224477471
0.9088,0.9691133991,-3.44571066,3.707737659,1.792898482,2.939183411,5.291530732,0.160114524,0.05223806252
0.9152,0.9706295495,-3.446080715,3.708322392,1.793410975,2.939331102,5.291503738,0.160155471,0.0522659094
0.9216,0.9688164355,-3.445476464,3.708826721,1.793592824,2.939423427,5.291436678,0.1601428595,0.05227780853
0.928,0.9669423261,-3.444981194,3.708369413,1.793141302,2.939298269,5.291448749,0.1601002019,0.0522536699
0.9344,0.9682741167,-3.44546156,3.707753947,1.792840048,2.939176365,5.29151808,0.1601021701,0.05223542298
0.9408,0.9705114583,-3.446077673,3.708074298,1.793237841,2.939274911,5.291522327,0.1601461194,0.05225617877
0.9472,0.9696211382,-3.445724252,3.708766048,1.793618583,2.939418622,5.291453109,0.160153432,0.05227857679
0.9536,0.9672437456,-3.445039621,3.708592112,1.793312447,2.939352453,5.291434216,0.1601115291,0.05226317683
0.96,0.9675421754,-3.445228829,3.707876198,1.792861827,2.939194372,5.291498106,0.1600946309,0.05223725454
0.9664,0.9700339173,-3.445963808,3.707868742,1.793062123,2.93922382,5.291532519,0.1601325714,0.05224660081
0.9728,0.9702613281,-3.445935329,3.708606368,1.793566656,2.939390006,5.291475316,0.1601584443,0.05227506996
0.9792,0.9678450053,-3.445196418,3.708754632,1.793467407,2.939396271,5.291428996,0.1601256944,0.05227150031
0.9856,0.9670621215,-3.445058337,3.708077166,1.792956908,2.939233543,5.29147487,0.1600932873,0.05224306021
0.992,0.9692973348,-3.445763106,3.707749549,1.79292162,2.939188356,5.291532244,0.160117695,0.05223922737
0.9984,-0.140334041,0.4171119588,0.02155876598,3.720306711E-4,3.1013716,4.334411565,-0.00935718702,1.262080954E-4
1.0048,8.495189133,-23.90136409,3.769197506,-1.05829763E-4,0.8999210855,6.728799242,0.2261311441,-0.4311300437
1.0112,0.1029557226,-6.143778439,4.56999116,2.514260881E-7,0.9407494038,6.360283583,0.05330409073,-0.00415816569
1.0176,1.654486698,-8.861769607,1.302608219,2.247696437E-6,1.187003133,5.338490439,0.01564634154,-0.1909645897
1.024,0.6865105246,0.4075896337,-0.2189288198,-9.384548525E-7,0.1362075888,6.995892221,-0.02954458283,0.02867367023
1.0304,-1.108060691,-0.01726961512,2.018835994,1.033384884E-6,0.811918773,6.252938343,0.08755762126,0.002305668234
1.0368,11.01992967,-18.5547026,5.329280675,1.621903944E-6,0.3191841046,6.348276231,0.1322574584,-0.2612362432
1.0432,0.06192238538,-7.316124996,3.303526793,-2.449233551E-7,0.3128634554,6.435290855,-0.01283730349,-0.05025584851
1.0496,-0.1277815946,-3.402745753,0.04751286087,8.324811852E-7,0.8022891586,5.576668396,-0.03453867193,-0.02743825442
1.056,-0.7187986361,-2.175340322,1.009583353,-1.691832167E-7,0.6459153707,6.751344736,0.05977469004,-0.02995578613
1.0624,0.3410341165,-5.625767738,4.184512939,5.586059883E-7,1.083056493,6.202836002,0.1322663901,-0.08386718346
1.0688,3.417471787,-11.4000806,3.892633302,1.199236823E-6,1.224546604,5.532362542,0.01285783771,-0.1675805654
1.0752,-1.541773967,-3.871862293,0.3842269983,1.193358748E-7,1.160382141,5.658909881,-0.04498716659,-0.02335485258
1.0816,-1.249482718,1.741771604,3.443690387,1.008806858,2.019579602,5.516550486,0.2652089979,0.1425425767
1.088,-6.017029648,2.81095799,4.842266264,1.962623766,4.353490471,3.759653516,0.02773249817,0.2748367212
1.0944,-6.342648089,2.593486272,4.348419264,1.916871371,6.110798413,2.575790116,0.07688441,0.1616525828
1.1008,-4.451456054,0.2632768304,4.102619038,1.843563285,7.165686859,2.019002842,0.08124508396,0.1385595388
1.1072,-1.344479735,-1.416330908,4.005580321,1.832337474,7.061995041,2.226792154,0.08305615974,0.08501471833
1.1136,0.5845622339,-2.372690068,3.917854978,1.816043795,6.351252263,2.645368229,0.1147354138,0.07244130173
1.12,4.336596618,-3.696793167,3.856426701,1.802708638,5.025127539,3.303020216,0.1056538059,0.06752364774
1.1264,6.611126787,-3.656424953,3.821296986,1.805877194,3.139939415,3.935078936,0.1185343519,0.04500390577
1.1328,7.284475377,-3.742777233,3.774558301,1.798137053,1.467482927,4.362643134,0.134556356,0.04916590567
1.1392,8.125848544,-3.810198613,3.760587968,1.801250116,-0.006993940392,4.723694421,0.1361862082,0.04528624141
1.1456,6.551874064,-3.547744115,3.758555858,1.814154537,-0.9635012472,4.935809648,0.1556398442,0.04403608944
1.152,4.783564047,-3.639364669,3.740578635,1.812918526,-1.126831458,5.078392682,0.1641352518,0.05299651319
1.1584,2.759586362,-3.252376714,3.732371107,1.81728102,-0.7846039215,5.155352518,0.1698739234,0.05222385958
1.1648,0.007565423746,-2.657621114,3.701746494,1.806859831,0.179867168,5.049594388,0.1781365417,0.05503988809
1.1712,-1.472778979,-2.213663594,3.678060262,1.791463659,1.435421976,4.842607685,0.1748370841,0.05630521817
1.1776,-2.948798928,-1.462840745,3.663751237,1.778958542,2.725467749,4.514662544,0.173097652,0.05315584377
1.184,-3.56180275,-1.243503146,3.656789067,1.764473175,3.971476088,4.130094435,0.1687873566,0.05376910971
1.1904,-3.31359429,-1.273120071,3.674132125,1.763719199,4.882890331,3.844704871,0.1619234265,0.05300877642
1.1968,-2.974886635,-1.45184165,3.693040015,1.765293045,5.478966248,3.651894637,0.158204163,0.05253941566
1.2032,-1.784538868,-2.107175458,3.716151207,1.770138662,5.700431356,3.64210276,0.1530687376,0.05384482561
1.2096,-0.4614781573,-2.620178377,3.738063509,1.779458114,5.497307612,3.803956978,0.1493564233,0.05337205347
1.216,0.8752206003,-3.157653138,3.748436911,1.785469738,5.005384399,4.058948623,0.1475994684,0.05317817639
1.2224,2.393061782,-3.609706164,3.756186422,1.792507535,4.242422376,4.391487275,0.1458526362,0.05265629621
1.2288,3.308732581,-3.76641724,3.755624595,1.797836918,3.354120697,4.709287461,0.1466204853,0.05114591725
1.2352,3.885356431,-3.909849253,3.747938857,1.799471871,2.518469057,4.979621253,0.148737089,0.05036614071
1.2416,4.012785168,-3.895816862,3.742711758,1.803352507,1.805671827,5.196881973,0.1519418111,0.04990374131
1.248,3.48062394,-3.790162147,3.734955032,1.805887163,1.360896821,5.331939252,0.1566143018,0.05006339438
1.2544,2.788734657,-3.682953569,3.727013662,1.806466565,1.210807395,5.404573238,0.1608112298,0.05103802574
