"Time","Subsystem #1|CTLs|Vars|P_EQ_POI1","Subsystem #1|CTLs|Vars|Q_EQ_POI1","Subsystem #1|Loads|LI1|P_EQ_ZIP","Subsystem #1|Loads|LI1|Q_EQ_ZIP","Subsystem #1|Machines|DG|P_EQ_DG","Subsystem #1|Machines|DG|Q_EQ_DG","Subsystem #1|Machines|M1|P_EQ_IM","Subsystem #1|Machines|M1|Q_EQ_IM"
0.8704,0.8542981736,-3.447465912,3.711044083,1.794309615,2.939054885,5.302272936,0.04102217814,0.06188257359
0.8768,0.85228049,-3.446823583,3.71144464,1.794398777,2.939121224,5.302211364,0.04102617736,0.06188516832
0.8832,0.8507503159,-3.446421235,3.710901943,1.793917888,2.93898152,5.302233913,0.04102270889,0.06187414346
0.8896,0.8523790809,-3.446961902,3.710362194,1.793699413,2.938881763,5.302300532,0.04101787749,0.06186863879
0.896,0.8543293024,-3.447498419,3.710794793,1.794150194,2.939000541,5.302293306,0.04102024071,0.06187878751
0.9024,0.8530823593,-3.447066019,3.711426011,1.794453858,2.939125891,5.302224544,0.04102568176,0.06188629148
0.9088,0.850911949,-3.446444745,3.711136115,1.794084596,2.939036176,5.302216962,0.04102441236,0.06187803593
0.9152,0.8516077719,-3.446724747,3.71044532,1.793688828,2.938890294,5.302283134,0.04101887252,0.06186857136
0.9216,0.8539936021,-3.447420057,3.710567669,1.793972913,2.938946862,5.302306654,0.04101865923,0.06187468139
0.928,0.8537836723,-3.447288007,3.711302717,1.794433322,2.939106218,5.302244716,0.04102441401,0.06188563667
0.9344,0.8513942829,-3.44656965,3.711325489,1.794247883,2.939084468,5.302208305,0.0410256473,0.06188178965
0.9408,0.8510322121,-3.446535398,3.710619524,1.793755502,2.938921748,5.302260976,0.04102045163,0.06187026542
0.9472,0.8533598307,-3.447247371,3.710411378,1.7938158,2.938904907,5.302310232,0.04101777483,0.06187113612
0.9536,0.854240951,-3.447443848,3.711097186,1.794339118,2.939065905,5.302267863,0.04102261452,0.06188328831
0.96,0.8521047087,-3.446771934,3.711433971,1.794377278,2.939116898,5.302209677,0.04102617232,0.06188469804
0.9664,0.850762573,-3.446430624,3.710848197,1.79388363,2.938969591,5.302238498,0.04102229693,0.0618733339
0.9728,0.8525619239,-3.447016442,3.710358496,1.79371255,2.938883277,5.302303364,0.04101776138,0.0618689037
