,Time,I,O,err
1137,0.05685,0.0002166546593,-9.070984278e-05,2.4929649967628253e-08
1138,0.0569,0.0002110564109,-9.08444526e-05,2.4430449890519568e-08
1139,0.05695,0.0002052628002,-9.098408888e-05,2.395010004468262e-08
1140,0.057,0.0001992777595,-9.112865814e-05,2.3454750124746182e-08
1141,0.05705,0.0001931054549,-9.127806097e-05,2.2927449999741306e-08
1142,0.0571,0.0001867501783,-9.143219469e-05,2.2314149963984647e-08
1143,0.05715,0.000180216441,-9.159095104e-05,2.1820500017543515e-08
1144,0.0572,0.0001735089755,-9.175421612e-05,2.116274997257528e-08
1145,0.05725,0.0001666326273,-9.192187305e-05,2.046364991695193e-08
1146,0.0573,0.0001595924477,-9.209379973e-05,1.9898849950173575e-08
1147,0.05735,0.0001523936952,-9.226986872e-05,1.922260007506532e-08
1148,0.0574,0.0001450417268,-9.244994999e-05,1.8488400067417227e-08
1149,0.05745,0.0001375420901,-9.263390861e-05,1.7795049933166246e-08
1150,0.0575,0.0001299005246,-9.282160472e-05,1.7062300012964104e-08
1151,0.05755,0.0001221228521,-9.301289624e-05,1.6351050052126892e-08
1152,0.0576,0.0001142150687,-9.320763661e-05,1.5634349921460344e-08
1153,0.05765,0.0001061833453,-9.340567472e-05,1.4782649905391299e-08
1154,0.0577,9.803391794e-05,-9.360685769e-05,1.3941470081678398e-08
1155,0.05775,8.977317923e-05,-9.381102857e-05,1.3107115018340387e-08
1156,0.0578,8.140767841e-05,-9.401802633e-05,1.2294204953557097e-08
1157,0.05785,7.294401145e-05,-9.422768861e-05,1.1483225009767395e-08
1158,0.0579,6.438891192e-05,-9.443984944e-05,1.063846002697516e-08
1159,0.05795,5.574925098e-05,-9.465433924e-05,9.797990050373906e-09
1160,0.058,4.703192701e-05,-9.487098758e-05,8.961004920732263e-09
1161,0.05805,3.824395617e-05,-9.508962091e-05,7.983085026364023e-09
1162,0.0581,2.939247223e-05,-9.531006255e-05,7.043614992478797e-09
1163,0.05815,2.04846158e-05,-9.55321355e-05,6.2428999634753235e-09
1164,0.0582,1.152762477e-05,-9.575566013e-05,5.330385043078589e-09
1165,0.05825,2.528833872e-06,-9.59804542e-05,4.346436015788269e-09
1166,0.0583,-6.504436312e-06,-9.620633565e-05,3.4513440117997507e-09
1167,0.05835,-1.556478905e-05,-9.643312034e-05,2.5809749146926686e-09
1168,0.0584,-2.464475201e-05,-9.666062204e-05,1.5564950049326565e-09
1169,0.05845,-3.373688852e-05,-9.688865522e-05,6.457400838003058e-10
1170,0.0585,-4.283370725e-05,-9.711703283e-05,-2.5362504891407456e-10
1171,0.05855,-5.192766292e-05,-9.734556624e-05,-1.2339599975499937e-09
1172,0.0586,-6.101126766e-05,-9.75740681e-05,-2.1688299108035825e-09
1173,0.05865,-7.007700066e-05,-9.780235003e-05,-3.130330015164995e-09
1174,0.0587,-7.911730898e-05,-9.803022267e-05,-4.0169900088551924e-09
1175,0.05875,-8.812471891e-05,-9.825749845e-05,-5.016955018088964e-09
1176,0.0588,-9.709174561e-05,-9.848398932e-05,-5.945305069435247e-09
1177,0.05885,-0.0001060108956,-9.870950686e-05,-6.770299980363159e-09
1178,0.0589,-0.0001148747973,-9.893386548e-05,-7.798649899470878e-09
1179,0.05895,-0.0001236760624,-9.915687899e-05,-8.731200033806896e-09
1180,0.059,-0.0001324072765,-9.937836039e-05,-9.53825008993131e-09
1181,0.05905,-0.0001410611792,-9.959812632e-05,-1.0539600017386852e-08
1182,0.0591,-0.0001496305767,-9.98159949e-05,-1.1013349926480842e-08
1183,0.05915,-0.0001581083133,-0.0001000317851,-1.2131649985806792e-08
1184,0.0592,-0.0001664872846,-0.0001002453168,-1.3667300047780218e-08
1185,0.05925,-0.0001747605374,-0.0001004564137,-1.4018700020268504e-08
1186,0.0593,-0.0001829211716,-0.0001006649006,-1.493579996746791e-08
1187,0.05935,-0.0001909623468,-0.0001008706035,-1.55983999813869e-08
1188,0.0594,-0.0001988773933,-0.0001010733527,-1.602165008041806e-08
1189,0.05945,-0.0002066597201,-0.0001012729801,-1.7360049992150295e-08
1190,0.0595,-0.0002143028153,-0.0001014693195,-1.8532649978010574e-08
1191,0.05955,-0.0002218003566,-0.0001016622093,-1.9353299966946846e-08
1192,0.0596,-0.00022914612,-0.0001018514902,-1.955999994265878e-08
1193,0.05965,-0.0002363339786,-0.0001020370052,-2.0464299945593956e-08
1194,0.0597,-0.0002433580139,-0.0001022186022,-2.1131949964631885e-08
1195,0.05975,-0.0002502124231,-0.0001023961321,-2.1236550067083027e-08
1196,0.0598,-0.000256891518,-0.0001025694483,-2.295900001060905e-08
1197,0.05985,-0.0002633898359,-0.0001027384097,-2.3942949962940663e-08
1198,0.0599,-0.0002697020461,-0.0001029028786,-2.3298050108068458e-08
1199,0.05995,-0.000275822949,-0.0001030627203,-2.4374499973077446e-08
1200,0.06,-0.0002817475857,-0.0001032178058,-2.576784990243608e-08
1201,0.06005,-0.0002874711449,-0.00010336801,-2.529745002279732e-08
1202,0.0601,-0.0002929889606,-0.0001035132112,-2.5805300045683016e-08
1203,0.06015,-0.0002982966222,-0.0001036532938,-2.7086100003528846e-08
1204,0.0602,-0.0003033898797,-0.0001037881463,-2.693985004780658e-08
1205,0.06025,-0.0003082646422,-0.0001039176611,-2.7921099976339903e-08
1206,0.0603,-0.0003129170861,-0.0001040417369,-2.821804993011559e-08
1207,0.06035,-0.0003173435609,-0.0001041602771,-2.7805450026219952e-08
1208,0.0604,-0.0003215405862,-0.0001042731888,-2.909310002543325e-08
1209,0.06045,-0.0003255049601,-0.0001043803862,-2.990505002745808e-08
1210,0.0605,-0.0003292336639,-0.000104481788,-3.048195005347226e-08
1211,0.06055,-0.0003327238587,-0.0001045773173,-3.017934997219529e-08
1212,0.0606,-0.0003359729929,-0.0001046669044,-3.047145000342408e-08
1213,0.06065,-0.0003389787066,-0.0001047504841,-3.102830002698134e-08
1214,0.0607,-0.0003417388276,-0.0001048279961,-3.0288799931057e-08
1215,0.06075,-0.0003442514781,-0.0001048993873,-3.0439049946828084e-08
1216,0.0608,-0.0003465149784,-0.0001049646094,-3.153920006540231e-08
1217,0.06085,-0.0003485278423,-0.000105023619,-3.207115002452736e-08
1218,0.0609,-0.000350288883,-0.0001050763802,-3.10414999934918e-08
1219,0.06095,-0.0003517971167,-0.0001051228622,-3.0933349979590796e-08
1220,0.061,-0.0003530517565,-0.0001051630388,-3.230325000341209e-08
1221,0.06105,-0.0003540523184,-0.0001051968916,-3.2084200051732056e-08
1222,0.0611,-0.0003547985242,-0.0001052244074,-3.148709992132487e-08
1223,0.06115,-0.0003552902993,-0.0001052455779,-3.152465004449198e-08
1224,0.0612,-0.0003555278737,-0.0001052604025,-3.2061849988444325e-08
1225,0.06125,-0.0003555116718,-0.0001052688854,-3.2060899907284746e-08
1226,0.0613,-0.0003552423066,-0.0001052710357,-3.147830000030079e-08
1227,0.06135,-0.0003547207011,-0.0001052668701,-3.0950550106818246e-08
1228,0.0614,-0.000353948001,-0.000105256411,-3.165050006727777e-08
1229,0.06145,-0.0003529255357,-0.0001052396852,-3.0967849927302817e-08
1230,0.0615,-0.0003516549378,-0.0001052167276,-2.996890001113507e-08
1231,0.06155,-0.0003501380417,-0.0001051875776,-3.072085006468241e-08
1232,0.0616,-0.0003483768726,-0.0001051522798,-3.013629992310116e-08
1233,0.06165,-0.0003463737485,-0.0001051108861,-3.014924999738232e-08
1234,0.0617,-0.0003441311817,-0.0001050634532,-2.999085001718395e-08
1235,0.06175,-0.0003416518701,-0.0001050100427,-2.9285049929104676e-08
1236,0.0618,-0.0003389387991,-0.0001049507233,-2.897455000428796e-08
1237,0.06185,-0.0003359951404,-0.0001048855685,-2.859520004442305e-08
1238,0.0619,-0.0003328242432,-0.0001048146563,-2.777160001423383e-08
1239,0.06195,-0.000329429735,-0.0001047380718,-2.7142500011239842e-08
1240,0.062,-0.0003258154203,-0.0001046559045,-2.753514998779169e-08
1241,0.06205,-0.0003219852703,-0.0001045682482,-2.658514995580903e-08
1242,0.0621,-0.0003179435241,-0.0001044752037,-2.566205001340409e-08
1243,0.06215,-0.0003136945859,-0.0001043768757,-2.591794999885072e-08
1244,0.0622,-0.0003092430146,-0.0001042733731,-2.510729999035885e-08
1245,0.06225,-0.0003045936243,-0.0001041648113,-2.33871500243156e-08
1246,0.0623,-0.0002997513809,-0.0001040513096,-2.3415449967000013e-08
1247,0.06235,-0.0002947213912,-0.0001039329907,-2.3145599980026188e-08
1248,0.0624,-0.0002895090027,-0.0001038099839,-2.1651350099946565e-08
1249,0.06245,-0.0002841196998,-0.0001036824217,-2.1349900018903523e-08
1250,0.0625,-0.0002785590927,-0.00010355044,-2.0521349868105748e-08
1251,0.06255,-0.0002728330157,-0.0001034141805,-2.038284996948997e-08
1252,0.0626,-0.0002669474242,-0.0001032737879,-1.9262100049537156e-08
1253,0.06265,-0.0002609083819,-0.0001031294101,-1.8090949975048398e-08
1254,0.0627,-0.0002547221598,-0.0001029811999,-1.7579900077335786e-08
1255,0.06275,-0.0002483951319,-0.0001028293132,-1.7215950029719068e-08
1256,0.0628,-0.0002419337624,-0.000102673908,-1.6881199968281357e-08
1257,0.06285,-0.0002353447039,-0.0001025151475,-1.510195002515577e-08
1258,0.0629,-0.0002286346934,-0.000102353197,-1.394669994466205e-08
1259,0.06295,-0.0002218105383,-0.0001021882237,-1.3694149956795104e-08
1260,0.063,-0.0002148792151,-0.0001020203992,-1.2057549973222559e-08
1261,0.06305,-0.0002078477641,-0.0001018498971,-1.1207050104340005e-08
1262,0.0631,-0.0002007232764,-0.000101676892,-1.1313199990529987e-08
1263,0.06315,-0.0001935129908,-0.0001015015628,-9.795399909598435e-09
1264,0.0632,-0.0001862241896,-0.0001013240895,-8.41980007243448e-09
1265,0.06325,-0.0001788641841,-0.000101144653,-7.817050001225623e-09
1266,0.0633,-0.0001714404125,-0.0001009634375,-7.806249934655396e-09
1267,0.06335,-0.0001639603345,-0.000100780628,-6.367250037983552e-09
1268,0.0634,-0.0001564314173,-0.00010059641,-5.308650024345857e-09
1269,0.06345,-0.0001488612329,-0.0001004109715,-4.516449996112837e-09
1270,0.0635,-0.0001412573529,-0.000100224501,-2.42645001704081e-09
1271,0.06355,-0.0001336273359,-0.0001000371867,-2.1429500470133978e-09
1272,0.0636,-0.0001259788356,-9.984921922e-05,-1.9428000406357393e-09
1273,0.06365,-0.0001183194748,-9.966078892e-05,-4.623998892117065e-10
1274,0.0637,-0.0001106567985,-9.947208422e-05,5.507500805239374e-10
1275,0.06375,-0.0001029984242,-9.928329555e-05,1.4178999836224337e-09
1276,0.0638,-9.535197118e-05,-9.90946136e-05,2.3819099448894876e-09
1277,0.06385,-8.772500513e-05,-9.890622791e-05,3.2949350014903345e-09
1278,0.0639,-8.012503679e-05,-9.871832682e-05,4.2616049864344085e-09
1279,0.06395,-7.255960761e-05,-9.853109965e-05,5.221194923892697e-09
1280,0.064,-6.503617829e-05,-9.834473386e-05,6.045854949489338e-09
1281,0.06405,-5.756212067e-05,-9.815941489e-05,7.0646650088095064e-09
1282,0.0641,-5.014481459e-05,-9.797532858e-05,7.970205027647143e-09
1283,0.06415,-4.279154316e-05,-9.779265849e-05,8.765919966898655e-09
1284,0.0642,-3.550947884e-05,-9.761158564e-05,9.765580068123864e-09
1285,0.06425,-2.830578074e-05,-9.743229088e-05,1.0689630068269618e-08
1286,0.0643,-2.118749012e-05,-9.725495228e-05,1.1437440017650347e-08
1287,0.06435,-1.416151681e-05,-9.70797448e-05,1.2348345037032499e-08
1288,0.0644,-7.234736493e-06,-9.690684275e-05,1.326222844044711e-08
1289,0.06445,-4.138866881e-07,-9.673641711e-05,1.393915591372391e-08
1290,0.0645,6.294446637e-06,-9.656863526e-05,1.4760343460071962e-08
1291,0.06455,1.288373146e-05,-9.640366341e-05,1.564147995543677e-08
1292,0.0646,1.934759334e-05,-9.624166397e-05,1.6441670047575435e-08
1293,0.06465,2.567982844e-05,-9.608279525e-05,1.7174219997095203e-08
1294,0.0647,3.187430558e-05,-9.592721389e-05,1.7895289956913057e-08
1295,0.06475,3.792506941e-05,-9.57750723e-05,1.870220498172842e-08
1296,0.0648,4.382635305e-05,-9.562651832e-05,1.934652509461704e-08
1297,0.06485,4.957247969e-05,-9.548169766e-05,2.00123450940122e-08
1298,0.0649,5.515796534e-05,-9.534075139e-05,2.0775169981036845e-08
1299,0.06495,6.057753086e-05,-9.520381556e-05,2.135542992920056e-08
1300,0.065,6.58260033e-05,-9.50710237e-05,2.1956649975604647e-08
1301,0.06505,7.089841788e-05,-9.494250428e-05,2.251143999551855e-08
1302,0.0651,7.579002971e-05,-9.481838037e-05,2.306235498666237e-08
1303,0.06515,8.049621447e-05,-9.469877217e-05,2.375473504706571e-08
1304,0.0652,8.50125699e-05,-9.458379443e-05,2.4289950005789568e-08
1305,0.06525,8.933492689e-05,-9.447355616e-05,2.4695944979107043e-08
1306,0.0653,9.345924963e-05,-9.436816316e-05,2.512481502058364e-08
1307,0.06535,9.738173649e-05,-9.426771547e-05,2.5685744986254228e-08
1308,0.0654,0.0001010988305,-9.417230712e-05,2.6117750031272313e-08
1309,0.06545,0.0001046071189,-9.408202858e-05,2.6409449972383814e-08
1310,0.0655,0.0001079034335,-9.399696433e-05,2.681674992938317e-08
1311,0.06555,0.0001109848601,-9.391719256e-05,2.7180050108819784e-08
1312,0.0656,0.0001138486381,-9.384278769e-05,2.7544050064430906e-08
1313,0.06565,0.0001164922594,-9.37738179e-05,2.7804699904250205e-08
1314,0.0657,0.000118913478,-9.371034486e-05,2.801399996222101e-08
1315,0.06575,0.0001211102081,-9.365242631e-05,2.8279049994273456e-08
1316,0.0658,0.0001230806231,-9.360011355e-05,2.8536549992160334e-08
1317,0.06585,0.0001248231638,-9.355345124e-05,2.8606900081195805e-08
1318,0.0659,0.0001263364364,-9.351247992e-05,2.8768200028769786e-08
1319,0.06595,0.0001276193104,-9.347723363e-05,2.890520002713816e-08
1320,0.066,0.0001286709246,-9.344773964e-05,2.8987300015079036e-08
1321,0.06605,0.0001294905693,-9.342402151e-05,2.9084649925546942e-08
1322,0.0661,0.0001300778178,-9.340609569e-05,2.9058899932046627e-08
1323,0.06615,0.0001304325559,-9.339397086e-05,2.9002950008126397e-08
1324,0.0662,0.0001305548151,-9.338765203e-05,2.8957550019466957e-08
1325,0.06625,0.0001304448525,-9.33871386e-05,2.9001250065219144e-08
1326,0.0663,0.000130103191,-9.339242329e-05,2.8920499945371547e-08
1327,0.06635,0.000129530613,-9.340349232e-05,2.8756499933721164e-08
1328,0.0664,0.0001287280668,-9.342032774e-05,2.860840011984162e-08
1329,0.06645,0.0001276967693,-9.344290487e-05,2.8459650052293888e-08
1330,0.0665,0.0001264382051,-9.347119229e-05,2.815254997699801e-08
1331,0.06655,0.0001249540215,-9.350515447e-05,2.7935749953534803e-08
1332,0.0666,0.0001232461236,-9.354474942e-05,2.7711800010309443e-08
1333,0.06665,0.0001213166789,-9.35899285e-05,2.743945000957624e-08
1334,0.0667,0.0001191680116,-9.364063913e-05,2.713079993066532e-08
1335,0.06675,0.0001168026966,-9.369682237e-05,2.6673300045900947e-08
1336,0.0668,0.0001142235637,-9.375841286e-05,2.6331849975209237e-08
1337,0.06685,0.0001114335912,-9.382534146e-05,2.602059997526031e-08
1338,0.0669,0.0001084359994,-9.389753289e-05,2.55497000127905e-08
1339,0.06695,0.0001052342542,-9.397490564e-05,2.5077099931542293e-08
1340,0.067,0.0001018319596,-9.405737468e-05,2.4599800068931393e-08
1341,0.06705,9.823295148e-05,-9.414484907e-05,2.4110740061812977e-08
1342,0.0671,9.444129974e-05,-9.423723194e-05,2.3597369965813395e-08
1343,0.06715,9.046120087e-05,-9.433442313e-05,2.307543495345954e-08
1344,0.0672,8.629707044e-05,-9.443631692e-05,2.249271995827945e-08
1345,0.06725,8.19535455e-05,-9.454280191e-05,2.185025003292873e-08
1346,0.0673,7.743537595e-05,-9.465376379e-05,2.1222975051405496e-08
1347,0.06735,7.274751684e-05,-9.476908298e-05,2.058592000206763e-08
1348,0.0674,6.789513006e-05,-9.488863462e-05,1.9992529951429888e-08
1349,0.06745,6.288347535e-05,-9.501229126e-05,1.922017501404527e-08
1350,0.0675,5.771800199e-05,-9.513992057e-05,1.849849500966047e-08
1351,0.06755,5.240435014e-05,-9.527138534e-05,1.7885069964959643e-08
1352,0.0676,4.694824123e-05,-9.540654616e-05,1.7123115029615138e-08
1353,0.06765,4.135556935e-05,-9.554525916e-05,1.6397174971982675e-08
1354,0.0677,3.563240208e-05,-9.5687376e-05,1.5581039941332114e-08
1355,0.06775,2.978487047e-05,-9.583274657e-05,1.4742735031034182e-08
1356,0.0678,2.381926011e-05,-9.598121678e-05,1.3995055026753273e-08
1357,0.06785,1.774201153e-05,-9.613262848e-05,1.3230765046924609e-08
1358,0.0679,1.155960981e-05,-9.628682226e-05,1.2354655025588468e-08
1359,0.06795,5.278675329e-06,-9.644363514e-05,1.1460664454780722e-08
1360,0.068,-1.094036098e-06,-9.660290062e-05,1.0746201047507481e-08
1361,0.06805,-7.551744014e-06,-9.67644514e-05,9.864993068958716e-09
1362,0.0681,-1.408755275e-05,-9.692811711e-05,8.924624971332062e-09
1363,0.06815,-2.069445161e-05,-9.709372436e-05,8.086694961231822e-09
1364,0.0682,-2.73654259e-05,-9.726109947e-05,7.154550028375811e-09
1365,0.06825,-3.409336654e-05,-9.743006622e-05,6.276729939188458e-09
1366,0.0683,-4.087107046e-05,-9.760044588e-05,5.334769927027583e-09
1367,0.06835,-4.769135186e-05,-9.777205994e-05,4.459070093200401e-09
1368,0.0684,-5.454695192e-05,-9.794472793e-05,3.559040027533572e-09
1369,0.06845,-6.143053932e-05,-9.811826733e-05,2.5828399020239035e-09
1370,0.0685,-6.833482171e-05,-9.829249646e-05,1.7641450683093807e-09
1371,0.06855,-7.525245542e-05,-9.846723215e-05,8.122900251733567e-10
1372,0.0686,-8.217604795e-05,-9.864228982e-05,-1.1397507677229912e-10
1373,0.06865,-8.909828858e-05,-9.881748677e-05,-1.049289975654094e-09
1374,0.0687,-9.601180957e-05,-9.899263867e-05,-2.0347850505225695e-09
1375,0.06875,-0.0001029091771,-9.916755937e-05,-2.846049943893564e-09
1376,0.0688,-0.0001097830722,-9.934206541e-05,-3.786099973032003e-09
1377,0.06885,-0.0001166262029,-9.951597379e-05,-4.7264500173914425e-09
1378,0.0689,-0.0001234312759,-9.968910134e-05,-5.5379498968381735e-09
1379,0.06895,-0.0001301910105,-9.986126499e-05,-6.5302500585825984e-09
1380,0.069,-0.0001368982384,-0.0001000322843,-7.019200121746033e-09
1381,0.06905,-0.0001435458065,-0.0001002019791,-8.103250004592305e-09
1382,0.0691,-0.0001501265832,-0.0001003701694,-9.191599890500529e-09
1383,0.06915,-0.0001566335701,-0.0001005366786,-1.068504996938266e-08
1384,0.0692,-0.0001630598108,-0.0001007013307,-1.123040010986287e-08
1385,0.06925,-0.0001693983914,-0.000100863951,-1.1395700074551263e-08
1386,0.0693,-0.0001756425516,-0.000101024368,-1.285079998100333e-08
1387,0.06935,-0.0001817855937,-0.0001011824119,-1.3571849949867848e-08
1388,0.0694,-0.0001878208827,-0.0001013379142,-1.4316349921088961e-08
1389,0.06945,-0.0001937419572,-0.0001014907106,-1.4853599964587128e-08
1390,0.0695,-0.0001995424382,-0.0001016406387,-1.6019099977927775e-08
1391,0.06955,-0.0002052160284,-0.0001017875379,-1.6264199979420385e-08
1392,0.0696,-0.0002107566232,-0.0001019312525,-1.6961600035961255e-08
1393,0.06965,-0.000216158219,-0.0001020716288,-1.8309500084481845e-08
1394,0.0697,-0.000221414912,-0.0001022085158,-1.905599996765775e-08
1395,0.06975,-0.0002265210094,-0.0001023417674,-1.95796999264905e-08
1396,0.0698,-0.0002314709363,-0.0001024712405,-1.989314999490885e-08
1397,0.06985,-0.0002362592351,-0.0001025967946,-2.0392550064383952e-08
1398,0.0699,-0.0002408806754,-0.0001027182949,-2.1887700104184643e-08
1399,0.06995,-0.0002453301613,-0.0001028356096,-2.260564992227071e-08
1400,0.07,-0.0002496027295,-0.0001029486105,-2.1864749915560117e-08
1401,0.07005,-0.0002536936593,-0.000103057175,-2.325465006279212e-08
1402,0.0701,-0.0002575983792,-0.0001031611841,-2.448960003927428e-08
1403,0.07015,-0.0002613124645,-0.0001032605226,-2.415724996646454e-08
1404,0.0702,-0.0002648317469,-0.0001033550815,-2.4748449985959736e-08
1405,0.07025,-0.00026815222,-0.0001034447556,-2.571000006228348e-08
1406,0.0703,-0.0002712700373,-0.0001035294438,-2.5143649958966896e-08
1407,0.07035,-0.0002741816205,-0.0001036090516,-2.5635249930201082e-08
1408,0.0704,-0.0002768835646,-0.0001036834885,-2.6507300020543398e-08
1409,0.07045,-0.0002793726354,-0.0001037526685,-2.7442700091745778e-08
1410,0.0705,-0.0002816458771,-0.0001038165122,-2.738855006375121e-08
1411,0.07055,-0.0002837005172,-0.0001038749451,-2.7608599961108718e-08
1412,0.0706,-0.0002855339625,-0.0001039278966,-2.848125001033569e-08
1413,0.07065,-0.0002871439072,-0.0001039753037,-2.8328600015477615e-08
1414,0.0707,-0.000288528236,-0.0001040171078,-2.8442999932100713e-08
1415,0.07075,-0.0002896850205,-0.0001040532551,-2.7960249981843002e-08
1416,0.0708,-0.0002906126258,-0.000104083699,-2.8612900103289554e-08
1417,0.07085,-0.0002913096137,-0.0001041083977,-2.8806849974372713e-08
1418,0.0709,-0.0002917747378,-0.0001041273144,-2.9368899925603757e-08
1419,0.07095,-0.0002920070497,-0.0001041404194,-2.949985001518855e-08
1420,0.071,-0.0002920058017,-0.0001041476884,-2.8700849999624498e-08
1421,0.07105,-0.0002917704409,-0.0001041491016,-2.9520449946237714e-08
1422,0.0711,-0.0002913007149,-0.0001041446468,-2.9582450040234248e-08
1423,0.07115,-0.0002905965738,-0.000104134317,-2.8936900021059222e-08
1424,0.0712,-0.0002896581655,-0.00010411811,-2.9332750006770634e-08
1425,0.07125,-0.0002884859548,-0.0001040960315,-2.965239997011586e-08
1426,0.0713,-0.0002870805922,-0.000104068092,-2.8571099909774703e-08
1427,0.07135,-0.0002854428839,-0.0001040343059,-2.851695002879795e-08
1428,0.0714,-0.0002835739565,-0.0001039946954,-2.9503250042247492e-08
1429,0.07145,-0.000281475178,-0.000103949289,-2.901399996559778e-08
1430,0.0715,-0.0002791481142,-0.0001038981202,-2.7882100045234157e-08
1431,0.07155,-0.0002765945333,-0.0001038412275,-2.8216650078526778e-08
1432,0.0716,-0.000273816498,-0.0001037786567,-2.7523999949433803e-08
1433,0.07165,-0.0002708162584,-0.0001037104587,-2.7054199968831738e-08
1434,0.0717,-0.0002675962497,-0.0001036366886,-2.7049850013973614e-08
1435,0.07175,-0.0002641591941,-0.0001035574092,-2.7197050033508224e-08
1436,0.0718,-0.0002605080001,-0.0001034726876,-2.6750049945522408e-08
1437,0.07185,-0.0002566457531,-0.0001033825959,-2.5251550027837952e-08
1438,0.0719,-0.0002525758176,-0.0001032872128,-2.543380000835302e-08
1439,0.07195,-0.0002483017352,-0.0001031866217,-2.5217599876337093e-08
1440,0.072,-0.000243827215,-0.0001030809103,-2.4457500013078115e-08
1441,0.07205,-0.0002391562346,-0.0001029701731,-2.3917300025037835e-08
1442,0.0721,-0.0002342929382,-0.0001028545088,-2.429410001164936e-08
1443,0.07215,-0.0002292416259,-0.0001027340201,-2.2812950099294904e-08
1444,0.0722,-0.0002240068542,-0.0001026088165,-2.2277100050500237e-08
1445,0.07225,-0.0002185933333,-0.0001024790109,-2.2216649918187226e-08
1446,0.0723,-0.0002130059164,-0.0001023447205,-2.03581999283671e-08
1447,0.07235,-0.0002072496989,-0.0001022060683,-2.0799449969213096e-08
1448,0.0724,-0.0002013299162,-0.0001020631809,-1.9983100027574224e-08
1449,0.07245,-0.000195251931,-0.0001019161886,-1.9315500054874896e-08
1450,0.0725,-0.0001890213336,-0.000101765227,-1.8366799955926716e-08
1451,0.07255,-0.0001826438378,-0.0001016104355,-1.769390006907401e-08
1452,0.0726,-0.0001761252687,-0.0001014519558,-1.765935000140606e-08
1453,0.07265,-0.0001694716619,-0.0001012899356,-1.5530949960991525e-08
1454,0.0727,-0.0001626891595,-0.0001011245251,-1.532975006700646e-08
1455,0.07275,-0.0001557839969,-0.0001009558769,-1.4648449983382938e-08
1456,0.0728,-0.0001487626021,-0.0001007841489,-1.3776049970042059e-08
1457,0.07285,-0.0001416314908,-0.000100609501,-1.254539997493781e-08
1458,0.0729,-0.0001343972533,-0.0001004320955,-1.2201650046242407e-08
1459,0.07295,-0.0001270666531,-0.0001002520987,-1.1426550037760275e-08
1460,0.073,-0.0001196465217,-0.0001000696794,-9.960850010700545e-09
1461,0.07305,-0.0001121437455,-9.988500734e-05,-9.847749916306464e-09
1462,0.0731,-0.0001045653636,-9.969825665e-05,-8.659299922941788e-09
1463,0.07315,-9.691846261e-05,-9.950960267e-05,-7.693805060930703e-09
1464,0.0732,-8.921016345e-05,-9.93192218e-05,-6.821725064606182e-09
1465,0.07325,-8.144771837e-05,-9.912729389e-05,-5.944185020069492e-09
1466,0.0733,-7.363840619e-05,-9.893399966e-05,-4.990594927329478e-09
1467,0.07335,-6.578951832e-05,-9.873952031e-05,-4.0116600419186355e-09
1468,0.0734,-5.7908456e-05,-9.854403998e-05,-3.150500052680194e-09
1469,0.07345,-5.000262521e-05,-9.834774309e-05,-2.2701049035359078e-09
1470,0.0735,-4.207942263e-05,-9.815081405e-05,-1.2763149391525896e-09
1471,0.07355,-3.414633267e-05,-9.795343962e-05,-3.138349875114743e-10
1472,0.0736,-2.621082242e-05,-9.775580633e-05,6.162899539655098e-10
1473,0.07365,-1.828032936e-05,-9.755810014e-05,1.4928199492530991e-09
1474,0.0737,-1.036236899e-05,-9.736050916e-05,2.3872550013182003e-09
1475,0.07375,-2.464409073e-06,-9.716322049e-05,3.3152135247085934e-09
1476,0.0738,5.406177489e-06,-9.696641905e-05,4.296994522354214e-09
1477,0.07385,1.324196136e-05,-9.677029135e-05,5.193429986408149e-09
1478,0.0739,2.103552834e-05,-9.65750237e-05,6.181670021351837e-09
1479,0.07395,2.877953423e-05,-9.638080087e-05,7.1071149382317955e-09
1480,0.074,3.64667061e-05,-9.618780599e-05,7.938049988599066e-09
1481,0.07405,4.408975657e-05,-9.599622277e-05,8.800785063819289e-09
1482,0.0741,5.164149499e-05,-9.580623266e-05,9.772494934372905e-09
1483,0.07415,5.911483547e-05,-9.56180147e-05,1.0712735062316098e-08
1484,0.0742,6.650269977e-05,-9.543174787e-05,1.1452385038565605e-08
1485,0.07425,7.379812188e-05,-9.524760855e-05,1.2323439992426022e-08
1486,0.0743,8.099426162e-05,-9.506577015e-05,1.3178309964112511e-08
1487,0.07435,8.808430727e-05,-9.488640552e-05,1.4053634925497577e-08
1488,0.0744,9.506157962e-05,-9.470968439e-05,1.492230998576677e-08
1489,0.07445,0.0001019195454,-9.453577298e-05,1.5617700034695897e-08
1490,0.0745,0.0001086517198,-9.436483647e-05,1.6409900006984085e-08
1491,0.07455,0.00011525177,-9.419703642e-05,1.7234999947612212e-08
1492,0.0746,0.0001217135284,-9.403253039e-05,1.7989200050590182e-08
1493,0.07465,0.0001280308945,-9.387147443e-05,1.87972499774737e-08
1494,0.0747,0.0001341979386,-9.371402047e-05,1.9544300005214926e-08
1495,0.07475,0.000140208914,-9.3560316e-05,2.0181999992215094e-08
1496,0.0748,0.0001460581591,-9.341050653e-05,2.0829549988044677e-08
1497,0.07485,0.0001517401998,-9.326473303e-05,2.1499900070345856e-08
1498,0.0749,0.0001572497623,-9.312313159e-05,2.2156149948569792e-08
1499,0.07495,0.0001625816737,-9.298583591e-05,2.2761849961284997e-08
