"Time","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|Machines|M|TESTSPDOUT","Subsystem #1|Machines|M|TESTTELECT"
0.34405,0.7735022533,0.9533593933,0.6311752921
0.3441,0.7737314479,0.953361882,0.6311738176
0.34415,0.7739604969,0.9533643746,0.6311723398
0.3442,0.7741894002,0.953366871,0.6311708588
0.34425,0.7744181577,0.9533693713,0.6311693745
0.3443,0.7746467695,0.9533718754,0.631167887
0.34435,0.7748752354,0.9533743833,0.6311663963
0.3444,0.7751035554,0.953376895,0.6311649023
0.34445,0.7753317295,0.9533794106,0.6311634052
0.3445,0.7755597574,0.95338193,0.6311619049
0.34455,0.7757876393,0.9533844532,0.6311604015
0.3446,0.776015375,0.9533869802,0.6311588949
0.34465,0.7762429645,0.953389511,0.6311573852
0.3447,0.7764704077,0.9533920457,0.6311558724
0.34475,0.7766977045,0.9533945841,0.6311543565
0.3448,0.7769248549,0.9533971264,0.6311528375
0.34485,0.7771518588,0.9533996724,0.6311513155
0.3449,0.7773787162,0.9534022223,0.6311497904
0.34495,0.777605427,0.953404776,0.6311482623
0.345,0.7778319911,0.9534073334,0.6311467312
0.34505,0.7780584085,0.9534098947,0.6311451971
0.3451,0.778284679,0.9534124598,0.63114366
0.34515,0.7785108028,0.9534150286,0.63114212
0.3452,0.7787367796,0.9534176012,0.631140577
0.34525,0.7789626095,0.9534201776,0.6311390312
0.3453,0.7791882923,0.9534227578,0.6311374824
0.34535,0.779413828,0.9534253418,0.6311359308
0.3454,0.7796392166,0.9534279296,0.6311343763
0.34545,0.779864458,0.9534305211,0.6311328189
0.3455,0.780089552,0.9534331164,0.6311312588
0.34555,0.7803144988,0.9534357155,0.6311296958
0.3456,0.7805392981,0.9534383184,0.63112813
0.34565,0.78076395,0.953440925,0.6311265615
0.3457,0.7809884544,0.9534435354,0.6311249903
0.34575,0.7812128111,0.9534461495,0.6311234163
0.3458,0.7814370203,0.9534487674,0.6311218396
0.34585,0.7816610817,0.9534513891,0.6311202602
0.3459,0.7818849954,0.9534540145,0.6311186781
0.34595,0.7821087613,0.9534566436,0.6311170934
0.346,0.7823323793,0.9534592766,0.631115506
0.34605,0.7825558493,0.9534619132,0.6311139161
0.3461,0.7827791714,0.9534645536,0.6311123235
0.34615,0.7830023453,0.9534671978,0.6311107283
0.3462,0.7832253712,0.9534698457,0.6311091306
0.34625,0.7834482489,0.9534724973,0.6311075303
0.3463,0.7836709784,0.9534751526,0.6311059275
0.34635,0.7838935595,0.9534778117,0.6311043222
0.3464,0.7841159924,0.9534804745,0.6311027144
0.34645,0.7843382768,0.9534831411,0.6311011041
0.3465,0.7845604127,0.9534858114,0.6310994913
0.34655,0.7847824001,0.9534884854,0.6310978761
0.3466,0.7850042389,0.9534911631,0.6310962585
0.34665,0.7852259291,0.9534938445,0.6310946384
0.3467,0.7854474706,0.9534965296,0.6310930159
0.34675,0.7856688633,0.9534992185,0.6310913911
0.3468,0.7858901071,0.9535019111,0.6310897638
0.34685,0.7861112022,0.9535046074,0.6310881343
0.3469,0.7863321482,0.9535073073,0.6310865023
0.34695,0.7865529453,0.953510011,0.6310848681
0.347,0.7867735933,0.9535127184,0.6310832315
0.34705,0.7869940922,0.9535154295,0.6310815926
0.3471,0.787214442,0.9535181443,0.6310799514
0.34715,0.7874346425,0.9535208628,0.6310783079
0.3472,0.7876546938,0.9535235849,0.6310766622
0.34725,0.7878745957,0.9535263108,0.6310750142
0.3473,0.7880943482,0.9535290403,0.631073364
0.34735,0.7883139512,0.9535317735,0.6310717116
0.3474,0.7885334048,0.9535345104,0.6310700568
0.34745,0.7887527088,0.953537251,0.6310684
0.3475,0.7889718631,0.9535399953,0.6310667409
0.34755,0.7891908678,0.9535427432,0.6310650796
0.3476,0.7894097228,0.9535454948,0.6310634161
0.34765,0.7896284279,0.9535482501,0.6310617505
0.3477,0.7898469833,0.953551009,0.6310600827
0.34775,0.7900653887,0.9535537716,0.6310584128
0.3478,0.7902836441,0.9535565379,0.6310567407
0.34785,0.7905017495,0.9535593078,0.6310550665
0.3479,0.7907197049,0.9535620814,0.6310533901
0.34795,0.7909375101,0.9535648586,0.6310517117
0.348,0.7911551652,0.9535676395,0.6310500311
0.34805,0.79137267,0.953570424,0.6310483484
0.3481,0.7915900245,0.9535732122,0.6310466636
0.34815,0.7918072287,0.953576004,0.6310449768
0.3482,0.7920242825,0.9535787994,0.6310432878
0.34825,0.7922411858,0.9535815985,0.6310415968
0.3483,0.7924579386,0.9535844013,0.6310399036
0.34835,0.7926745408,0.9535872076,0.6310382085
0.3484,0.7928909924,0.9535900176,0.6310365112
0.34845,0.7931072933,0.9535928313,0.6310348119
0.3485,0.7933234435,0.9535956485,0.6310331105
0.34855,0.7935394429,0.9535984694,0.6310314072
0.3486,0.7937552915,0.9536012939,0.6310297017
0.34865,0.7939709891,0.953604122,0.6310279942
0.3487,0.7941865358,0.9536069537,0.6310262847
0.34875,0.7944019316,0.9536097891,0.6310245731
0.3488,0.7946171762,0.9536126281,0.6310228595
0.34885,0.7948322697,0.9536154706,0.6310211439
0.3489,0.7950472121,0.9536183168,0.6310194262
0.34895,0.7952620033,0.9536211666,0.6310177066
0.349,0.7954766432,0.95362402,0.6310159849
0.34905,0.7956911317,0.9536268769,0.6310142612
0.3491,0.7959054689,0.9536297375,0.6310125355
0.34915,0.7961196546,0.9536326017,0.6310108078
0.3492,0.7963336889,0.9536354695,0.631009078
0.34925,0.7965475716,0.9536383408,0.6310073462
0.3493,0.7967613027,0.9536412157,0.6310056124
0.34935,0.7969748822,0.9536440943,0.6310038767
0.3494,0.79718831,0.9536469764,0.6310021388
0.34945,0.797401586,0.953649862,0.631000399
0.3495,0.7976147103,0.9536527513,0.6309986571
0.34955,0.7978276826,0.9536556441,0.6309969133
0.3496,0.7980405031,0.9536585405,0.6309951674
0.34965,0.7982531716,0.9536614405,0.6309934196
0.3497,0.7984656881,0.953664344,0.6309916696
0.34975,0.7986780525,0.9536672511,0.6309899177
0.3498,0.7988902648,0.9536701618,0.6309881637
0.34985,0.799102325,0.953673076,0.6309864078
0.3499,0.7993142329,0.9536759938,0.6309846497
0.34995,0.7995259886,0.9536789151,0.6309828897
0.35,0.7997375919,0.95368184,0.6309811275
0.35005,0.7999490429,0.9536847685,0.6309793634
