"Time","Subsystem #1|CTLs|Vars|Isderr8","Subsystem #1|CTLs|Vars|udA8"
0.02055,0.001164541955,-6.788428827E-5
0.0206,0.001173492955,-6.763128783E-5
0.02065,0.001182453234,-6.737783153E-5
0.0207,0.001191422661,-6.71239224E-5
0.02075,0.001200400961,-6.686956709E-5
0.0208,0.00120938761,-6.661477853E-5
0.02085,0.001218381924,-6.635957354E-5
0.0209,0.001227383073,-6.610397276E-5
0.02095,0.001236389965,-6.584800328E-5
0.021,0.001245401351,-6.559169625E-5
0.02105,0.001254415822,-6.533508674E-5
0.0211,0.00126343171,-6.507821644E-5
0.02115,0.001272447181,-6.482113118E-5
0.0212,0.001281460242,-6.45638808E-5
0.02125,0.001290468637,-6.430652183E-5
0.0213,0.00129946994,-6.404911501E-5
0.02135,0.001308461566,-6.379172522E-5
0.0214,0.001317440661,-6.353442406E-5
0.02145,0.001326404219,-6.327728706E-5
0.0215,0.001335349083,-6.302039352E-5
0.02155,0.001344271832,-6.276382954E-5
0.0216,0.001353168861,-6.25076858E-5
0.02165,0.001362036425,-6.225205663E-5
0.0217,0.001370870519,-6.199704294E-5
0.02175,0.001379666978,-6.174274973E-5
0.0218,0.001388421493,-6.148928575E-5
0.02185,0.001397129506,-6.123676605E-5
0.0219,0.001405786308,-6.098530953E-5
0.02195,0.001414387056,-6.073503868E-5
0.022,0.001422926661,-6.048608213E-5
0.02205,0.001431399899,-6.023857208E-5
0.0221,0.001439801417,-5.999264411E-5
0.02215,0.001448125633,-5.974843962E-5
0.0222,0.001456366838,-5.950610335E-5
0.02225,0.001464519207,-5.926578305E-5
0.0223,0.001472576701,-5.902763199E-5
0.02235,0.001480533169,-5.879180642E-5
0.0224,0.001488382358,-5.855846524E-5
0.02245,0.001496117817,-5.83277725E-5
0.0225,0.001503732999,-5.809989483E-5
0.02255,0.001511221271,-5.787500108E-5
0.0226,0.001518575822,-5.765326485E-5
0.02265,0.001525789759,-5.743486185E-5
0.0227,0.001532856128,-5.721996955E-5
0.02275,0.001539767809,-5.700876971E-5
0.0228,0.001546517626,-5.680144571E-5
0.02285,0.001553098359,-5.659818221E-5
0.0229,0.001559502643,-5.63991676E-5
0.02295,0.001565723078,-5.620459138E-5
0.023,0.001571752243,-5.601464382E-5
0.02305,0.001577582595,-5.582951834E-5
0.0231,0.001583206576,-5.564940893E-5
0.02315,0.001588616631,-5.547450976E-5
0.0232,0.001593805107,-5.53050176E-5
0.02325,0.001598764359,-5.514112917E-5
0.0233,0.001603486769,-5.498304079E-5
0.02335,0.001607964644,-5.483095077E-5
0.0234,0.001612190326,-5.468505677E-5
0.02345,0.001616156207,-5.454555542E-5
0.0235,0.001619854629,-5.441264473E-5
0.02355,0.001623277994,-5.428652144E-5
0.0236,0.00162641878,-5.416738059E-5
0.02365,0.001629269439,-5.405541801E-5
0.0237,0.00163182251,-5.395082759E-5
0.02375,0.001634070628,-5.385380098E-5
0.0238,0.001636006417,-5.376453027E-5
0.02385,0.001637622625,-5.368320472E-5
0.0239,0.001638912162,-5.36100096E-5
0.02395,0.001639867953,-5.354513007E-5
0.024,0.001640483011,-5.348874923E-5
0.02405,0.001640750494,-5.344104675E-5
0.0241,0.001640663704,-5.340219881E-5
0.02415,0.001640216008,-5.337238022E-5
0.0242,0.001639400944,-5.335176162E-5
0.02425,0.001638212232,-5.334050926E-5
0.0243,0.001636643679,-5.333878738E-5
0.02435,0.001634689284,-5.33467556E-5
0.0244,0.00163234325,-5.336456853E-5
0.02445,0.001629599892,-5.33923782E-5
0.0245,0.001626453735,-5.343033145E-5
0.02455,0.001622899536,-5.347856952E-5
0.0246,0.001618932179,-5.353723053E-5
0.02465,0.001614546787,-5.360644685E-5
0.0247,0.00160973873,-5.368634471E-5
0.02475,0.001604503529,-5.377704672E-5
0.0248,0.00159883696,-5.387866919E-5
0.02485,0.001592735068,-5.399132184E-5
0.0249,0.001586194068,-5.411511023E-5
0.02495,0.001579210447,-5.425013319E-5
0.025,0.001571780979,-5.439648249E-5
0.02505,0.001563902625,-5.455424532E-5
0.0251,0.001555572632,-5.472350169E-5
0.02515,0.001546788553,-5.490432417E-5
0.0252,0.001537548139,-5.509678031E-5
0.02525,0.001527849445,-5.530093019E-5
0.0253,0.001517690841,-5.551682603E-5
0.02535,0.001507070912,-5.574451474E-5
0.0254,0.001495988557,-5.59840354E-5
0.02545,0.001484442999,-5.623541896E-5
0.0255,0.001472433687,-5.649869078E-5
0.02555,0.001459960396,-5.677386815E-5
0.0256,0.001447023232,-5.706095997E-5
0.02565,0.001433622534,-5.735996933E-5
0.0257,0.001419758974,-5.767089107E-5
0.02575,0.001405433562,-5.799371146E-5
0.0258,0.001390647548,-5.832841082E-5
0.02585,0.001375402514,-5.867496105E-5
0.0259,0.001359700389,-5.90333254E-5
0.02595,0.00134354334,-5.940346108E-5
0.026,0.001326933872,-5.978531681E-5
0.02605,0.001309874836,-6.01788326E-5
0.0261,0.001292369322,-6.058394243E-5
0.02615,0.001274420755,-6.100057173E-5
0.0262,0.001256032905,-6.142863731E-5
0.02625,0.001237209779,-6.186804992E-5
0.0263,0.001217955718,-6.231871189E-5
0.02635,0.001198275398,-6.278051702E-5
0.0264,0.001178173705,-6.325335373E-5
0.02645,0.001157655884,-6.37371014E-5
0.0265,0.001136727547,-6.423163004E-5
0.02655,0.001115394499,-6.473680471E-5
0.0266,0.00109366283,-6.525248323E-5
0.02665,0.001071538944,-6.577851536E-5
0.0267,0.001049029553,-6.631474304E-5
0.02675,0.001026141578,-6.686100278E-5
0.0268,0.00100288225,-6.741712319E-5
0.02685,9.792591069E-4,-6.798292502E-5
0.0269,9.552798822E-4,-6.855822391E-5
0.02695,9.309526004E-4,-6.914282806E-5
0.027,9.062855773E-4,-6.973653817E-5
