"Time","Subsystem #1|CTLs|Vars|PGEN","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|Machines|M1|LOADANG1","Subsystem #1|Machines|M1|PMACH","Subsystem #1|Machines|M1|W"
0.0099,-0.001771161462,0.0,-7.096398132E-4,-0.001771125764,314.1592712
0.00995,-0.00177116144,0.0,-7.096364832E-4,-0.00177112574,314.1592712
0.01,-0.001771161417,0.0,-7.096471549E-4,-0.001771125717,314.1592712
0.01005,-0.001771161395,0.0,-7.096398177E-4,-0.001771125695,314.1592712
0.0101,-0.001771161372,0.0,-7.096364963E-4,-0.001771125671,314.1592712
0.01015,-0.00177116135,0.0,-7.096471596E-4,-0.001771125648,314.1592712
0.0102,-0.001771161327,0.0,-7.096398299E-4,-0.001771125626,314.1592712
0.01025,-0.001771161305,0.0,-7.09636501E-4,-0.001771125602,314.1592712
0.0103,-0.001771161282,0.0,-7.096471711E-4,-0.001771125579,314.1592712
0.01035,-0.00177116126,0.0,-7.096398347E-4,-0.001771125557,314.1592712
0.0104,-0.001771161238,0.0,-7.096365118E-4,-0.001771125534,314.1592712
0.01045,-0.001771161215,0.0,-7.096471759E-4,-0.001771125511,314.1592712
0.0105,-0.001771161193,0.0,-7.096398449E-4,-0.001771125489,314.1592712
0.01055,-0.00177116117,0.0,-7.096365166E-4,-0.001771125465,314.1592712
0.0106,-0.001771161148,0.0,-7.096471855E-4,-0.001771125443,314.1592712
0.01065,-0.001771161126,0.0,-7.096398496E-4,-0.001771125421,314.1592712
0.0107,-0.001771161103,0.0,-7.096365256E-4,-0.001771125398,314.1592712
0.01075,-0.001771161081,0.0,-7.096471901E-4,-0.001771125375,314.1592712
0.0108,-0.001771161058,0.0,-7.096398581E-4,-0.001771125353,314.1592712
0.01085,-0.001771161036,0.0,-7.096365301E-4,-0.00177112533,314.1592712
0.0109,-0.001771161014,0.0,-7.09647198E-4,-0.001771125307,314.1592712
0.01095,-0.001771160991,0.0,-7.096398624E-4,-0.001771125286,314.1592712
0.011,-0.001771160969,0.0,-7.096365375E-4,-0.001771125263,314.1592712
0.01105,-0.001771160947,0.0,-7.096472023E-4,-0.00177112524,314.1592712
0.0111,-0.001771160924,0.0,-7.096398694E-4,-0.001771125219,314.1592712
0.01115,-0.001771160902,0.0,-7.096365416E-4,-0.001771125196,314.1592712
0.0112,-0.00177116088,0.0,-7.096472087E-4,-0.001771125173,314.1592712
0.01125,-0.001771160858,0.0,-7.096398733E-4,-0.001771125152,314.1592712
0.0113,-0.001771160835,0.0,-7.096365476E-4,-0.001771125129,314.1592712
0.01135,-0.001771160813,0.0,-7.096472124E-4,-0.001771125107,314.1592712
0.0114,-0.001771160791,0.0,-7.096398788E-4,-0.001771125085,314.1592712
0.01145,-0.001771160769,0.0,-7.096365511E-4,-0.001771125063,314.1592712
0.0115,-0.001771160746,0.0,-7.096472176E-4,-0.001771125041,314.1592712
0.01155,-0.001771160724,0.0,-7.096398822E-4,-0.001771125019,314.1592712
0.0116,-0.001771160702,0.0,-7.096365558E-4,-0.001771124997,314.1592712
0.01165,-0.001771160679,0.0,-7.096472207E-4,-0.001771124975,314.1592712
0.0117,-0.001771160657,0.0,-7.096398865E-4,-0.001771124954,314.1592712
0.01175,-0.001771160635,0.0,-7.096365587E-4,-0.001771124931,314.1592712
0.0118,-0.001771160613,0.0,-7.096472246E-4,-0.001771124909,314.1592712
0.01185,-0.001771160591,0.0,-7.096398892E-4,-0.001771124888,314.1592712
0.0119,-0.001771160569,0.0,-7.096365623E-4,-0.001771124866,314.1592712
0.01195,-0.001771160546,0.0,-7.096472271E-4,-0.001771124844,314.1592712
0.012,-0.001771160524,0.0,-7.096398924E-4,-0.001771124824,314.1592712
0.01205,-0.001771160502,0.0,-7.096365645E-4,-0.001771124801,314.1592712
0.0121,-0.00177116048,0.0,-7.096332344E-4,-0.001771124778,314.1592712
0.01215,-0.001771160457,0.0,-7.096439077E-4,-0.001771124755,314.1592712
