"Time","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|Machines|M|TESTSPDOUT","Subsystem #1|Machines|M|TESTTELECT"
0.0096,0.0,1.000332936,7.696484582E-7
0.00965,0.0,1.000332935,7.608601515E-7
0.0097,0.0,1.000332934,7.517738106E-7
0.00975,0.0,1.000332933,7.424014376E-7
0.0098,0.0,1.000332933,7.327532314E-7
0.00985,0.0,1.000332932,7.228417875E-7
0.0099,0.0,1.000332931,7.126777575E-7
0.00995,0.0,1.00033293,7.022742426E-7
0.01,0.0,1.000332929,6.916422609E-7
0.01005,0.0,1.000332928,6.807953313E-7
0.0101,0.0,1.000332928,6.697447529E-7
0.01015,0.0,1.000332927,6.585043752E-7
0.0102,0.0,1.000332926,6.470856947E-7
0.01025,0.0,1.000332925,6.355028064E-7
0.0103,0.0,1.000332924,6.237673234E-7
0.01035,0.0,1.000332923,6.118935049E-7
0.0104,0.0,1.000332923,5.998930044E-7
0.01045,0.0,1.000332922,5.877801679E-7
0.0105,0.0,1.000332921,5.755666175E-7
0.01055,0.0,1.00033292,5.632667145E-7
0.0106,0.0,1.000332919,5.508919834E-7
0.01065,0.0,1.000332918,5.384567352E-7
0.0107,0.0,1.000332917,5.259723366E-7
0.01075,0.0,1.000332917,5.134529883E-7
0.0108,0.0,1.000332916,5.009098463E-7
0.01085,0.0,1.000332915,4.883569474E-7
0.0109,0.0,1.000332914,4.758051895E-7
0.01095,0.0,1.000332913,4.632683987E-7
