"Time","Subsystem #1|CTLs|Vars|PGEN","Subsystem #1|Machines|M1|LOADANG1","Subsystem #1|Machines|M1|PMACH","Subsystem #1|Machines|M1|W"
0.0127,1.432397282E-9,0.005896068206,1.432354739E-9,314.1084319
0.01275,1.432397256E-9,0.005896057931,1.432354718E-9,314.1084166
0.0128,1.432397231E-9,0.005896047646,1.432354697E-9,314.1084014
0.01285,1.432397205E-9,0.005896037373,1.432354677E-9,314.1083862
0.0129,1.43239718E-9,0.005896027089,1.432354655E-9,314.108371
0.01295,1.432397154E-9,0.005896016818,1.432354635E-9,314.1083558
0.013,1.432397129E-9,0.005896006534,1.432354613E-9,314.1083405
0.01305,1.432397103E-9,0.005895996265,1.432354593E-9,314.1083253
0.0131,1.432397078E-9,0.005895985981,1.432354571E-9,314.1083101
0.01315,1.432397052E-9,0.005895975714,1.432354551E-9,314.1082949
0.0132,1.432397027E-9,0.005895965431,1.432354529E-9,314.1082796
0.01325,1.432397002E-9,0.005895955165,1.432354509E-9,314.1082644
0.0133,1.432396976E-9,0.005895944883,1.432354487E-9,314.1082492
0.01335,1.432396951E-9,0.005895934619,1.432354467E-9,314.108234
0.0134,1.432396925E-9,0.005895924337,1.432354446E-9,314.1082188
0.01345,1.4323969E-9,0.005895914075,1.432354425E-9,314.1082035
0.0135,1.432396875E-9,0.005895903794,1.432354404E-9,314.1081883
0.01355,1.432396849E-9,0.005895893534,1.432354383E-9,314.1081731
0.0136,1.432396824E-9,0.005895883253,1.432354362E-9,314.1081579
0.01365,1.432396798E-9,0.005895872994,1.432354341E-9,314.1081426
0.0137,1.432396773E-9,0.005895862714,1.43235432E-9,314.1081274
0.01375,1.432396747E-9,0.005895852458,1.432354299E-9,314.1081122
0.0138,1.432396722E-9,0.005895842178,1.432354278E-9,314.108097
0.01385,1.432396697E-9,0.005895831923,1.432354258E-9,314.1080818
0.0139,1.432396671E-9,0.005895821644,1.432354236E-9,314.1080665
0.01395,1.432396646E-9,0.005895811391,1.432354216E-9,314.1080513
0.014,1.43239662E-9,0.005895801112,1.432354194E-9,314.1080361
0.01405,1.432396595E-9,0.005895790861,1.432354174E-9,314.1080209
0.0141,1.43239657E-9,0.005895780583,1.432354152E-9,314.1080056
0.01415,1.432396544E-9,0.005895770333,1.432354132E-9,314.1079904
0.0142,1.432396519E-9,0.005895760056,1.432354111E-9,314.1079752
0.01425,1.432396493E-9,0.005895749808,1.43235409E-9,314.10796
0.0143,1.432396468E-9,0.005895739531,1.432354069E-9,314.1079448
0.01435,1.432396443E-9,0.005895729285,1.432354049E-9,314.1079295
0.0144,1.432396417E-9,0.005895719009,1.432354027E-9,314.1079143
0.01445,1.432396392E-9,0.005895708765,1.432354007E-9,314.1078991
0.0145,1.432396367E-9,0.005895698489,1.432353985E-9,314.1078839
0.01455,1.432396341E-9,0.005895688247,1.432353965E-9,314.1078686
0.0146,1.432396316E-9,0.005895677972,1.432353943E-9,314.1078534
0.01465,1.432396291E-9,0.005895667731,1.432353923E-9,314.1078382
0.0147,1.432396265E-9,0.005895657457,1.432353902E-9,314.107823
0.01475,1.43239624E-9,0.005895647217,1.432353881E-9,314.1078078
0.0148,1.432396215E-9,0.005895636944,1.43235386E-9,314.1077925
0.01485,1.432396189E-9,0.005895626706,1.43235384E-9,314.1077773
