"Time","Subsystem #1|Node Voltages|S1) VDCpA8","Subsystem #1|PV|Array1A|IPVAxxx","Subsystem #1|PV|Array1A|Io1PV"
0.02255,2.46265395,0.001231326975,5.109489909E-12
0.0226,2.46265395,0.001231326975,5.109489909E-12
0.02265,2.46265395,0.001231326975,5.109489909E-12
0.0227,2.46265395,0.001231326975,5.109489909E-12
0.02275,2.46265395,0.001231326975,5.109489909E-12
0.0228,2.46265395,0.001231326975,5.109489909E-12
0.02285,2.46265395,0.001231326975,5.109489909E-12
0.0229,2.46265395,0.001231326975,5.109489909E-12
0.02295,2.46265395,0.001231326975,5.109489909E-12
0.023,2.46265395,0.001231326975,5.109489909E-12
0.02305,2.46265395,0.001231326975,5.109489909E-12
0.0231,2.46265395,0.001231326975,5.109489909E-12
0.02315,2.46265395,0.001231326975,5.109489909E-12
0.0232,2.46265395,0.001231326975,5.109489909E-12
0.02325,2.46265395,0.001231326975,5.109489909E-12
0.0233,2.46265395,0.001231326975,5.109489909E-12
0.02335,2.46265395,0.001231326975,5.109489909E-12
0.0234,2.46265395,0.001231326975,5.109489909E-12
0.02345,2.46265395,0.001231326975,5.109489909E-12
0.0235,2.46265395,0.001231326975,5.109489909E-12
0.02355,2.46265395,0.001231326975,5.109489909E-12
0.0236,2.46265395,0.001231326975,5.109489909E-12
0.02365,2.46265395,0.001231326975,5.109489909E-12
0.0237,2.46265395,0.001231326975,5.109489909E-12
0.02375,2.46265395,0.001231326975,5.109489909E-12
0.0238,2.46265395,0.001231326975,5.109489909E-12
0.02385,2.46265395,0.001231326975,5.109489909E-12
0.0239,2.46265395,0.001231326975,5.109489909E-12
0.02395,2.46265395,0.001231326975,5.109489909E-12
0.024,2.46265395,0.001231326975,5.109489909E-12
0.02405,2.46265395,0.001231326975,5.109489909E-12
0.0241,2.46265395,0.001231326975,5.109489909E-12
0.02415,2.46265395,0.001231326975,5.109489909E-12
0.0242,2.46265395,0.001231326975,5.109489909E-12
0.02425,2.46265395,0.001231326975,5.109489909E-12
0.0243,2.46265395,0.001231326975,5.109489909E-12
0.02435,2.46265395,0.001231326975,5.109489909E-12
0.0244,2.46265395,0.001231326975,5.109489909E-12
0.02445,2.46265395,0.001231326975,5.109489909E-12
0.0245,2.46265395,0.001231326975,5.109489909E-12
0.02455,2.46265395,0.001231326975,5.109489909E-12
