"Time","Subsystem #1|CTLs|Vars|I1070_rms","Subsystem #1|CTLs|Vars|I107d_rms","Subsystem #1|CTLs|Vars|I107q_rms","Subsystem #1|CTLs|Vars|Omega107V","Subsystem #1|CTLs|Vars|P_POI1","Subsystem #1|CTLs|Vars|Ptot_Area1","Subsystem #1|CTLs|Vars|Q_POI1","Subsystem #1|CTLs|Vars|Qtot_Area1","Subsystem #1|CTLs|Vars|Tmpu_M1","Subsystem #1|CTLs|Vars|V101RMS","Subsystem #1|CTLs|Vars|V1070_rms","Subsystem #1|CTLs|Vars|V107d_rms","Subsystem #1|CTLs|Vars|V107q_rms","Subsystem #1|Machines|DG|P_DG","Subsystem #1|Machines|DG|Q_DG","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1","Subsystem #1|Machines|M1|SPDOUT1M1","Subsystem #1|Machines|M1|TELECT1M1"
0.0067,-8.363350512E-8,0.2613027914,-0.102691353,376.9902728,0.9279704822,3.678585613,0.8917158209,1.781613293,-0.7688753357,1.007439383,-3.553815187E-5,0.4673627778,-0.01770089676,2.997843767,1.172710062,0.1254957399,0.03866611535,0.9594571601,-0.7682942912
0.0068,-8.214645911E-8,0.2613207436,-0.1026915411,376.9902776,0.9283961611,3.678765643,0.8916116817,1.781736296,-0.7688743314,1.007466631,-3.484375815E-5,0.4673750596,-0.01769375278,2.997869714,1.172698445,0.1255073764,0.03866846569,0.9594568116,-0.7683500595
0.0069,-8.054136761E-8,0.2613401364,-0.1026915462,376.9902874,0.9288456082,3.678937778,0.891488814,1.781856459,-0.7688734252,1.007491572,-3.409961996E-5,0.4673864028,-0.0176862025,2.997894157,1.172688226,0.1255193353,0.03867070487,0.9594565027,-0.7684088591
0.007,-7.882129178E-8,0.2613608475,-0.102691368,376.9903021,0.9293159547,3.679100988,0.8913480223,1.781973052,-0.7688726222,1.007514066,-3.330713345E-5,0.4673967436,-0.01767829431,2.997916953,1.172679464,0.1255315437,0.03867281922,0.9594562352,-0.7684703244
0.0071,-7.698945874E-8,0.2613827471,-0.1026910076,376.9903216,0.929804344,3.679254319,0.8911901737,1.782085369,-0.7688719267,1.007533994,-3.246775974E-5,0.4674060258,-0.01767008338,2.997937971,1.172672205,0.1255439285,0.03867479484,0.9594560106,-0.7685340772
0.0072,-7.504924593E-8,0.2614056991,-0.1026904673,376.9903457,0.9303077327,3.679396908,0.8910163459,1.782192719,-0.7688713427,1.007551258,-3.158301825E-5,0.4674142025,-0.01766161897,2.997957089,1.17266649,0.1255564157,0.03867662136,0.95945583,-0.7685997283
0.0073,-7.300416547E-8,0.261429562,-0.1026897513,376.9903743,0.9308230591,3.679527959,0.8908275869,1.782294505,-0.7688708731,1.00756578,-3.065448007E-5,0.4674212349,-0.0176529635,2.997974199,1.172662348,0.1255689331,0.03867828611,0.9594556943,-0.7686668819
0.0074,-7.085784894E-8,0.2614541898,-0.1026888646,376.9904073,0.9313471605,3.679646809,0.8906251327,1.78239008,-0.7688705203,1.007577503,-2.968376153E-5,0.4674270932,-0.01764416921,2.997989205,1.1726598,0.1255814081,0.03867978147,0.9594556042,-0.7687351373
0.0075,-6.861403246E-8,0.2614794336,-0.1026878151,376.9904443,0.9318769271,3.679752848,0.8904102902,1.782478946,-0.7688702862,1.007586387,-2.867251808E-5,0.4674317552,-0.01763529026,2.998002025,1.172658856,0.1255937697,0.03868110028,0.9594555602,-0.7688040915
0.0076,-6.627654264E-8,0.261505142,-0.1026866111,376.9904852,0.9324091941,3.679845562,0.8901844055,1.782560623,-0.7688701716,1.007592415,-2.762243849E-5,0.4674352073,-0.01762638245,2.998012588,1.172659516,0.1256059486,0.03868223633,0.9594555622,-0.7688733424
0.0077,-6.384928307E-8,0.2615311627,-0.1026852623,376.9905296,0.9329408495,3.679924539,0.8899489076,1.782634686,-0.7688701768,1.007595585,-2.653523944E-5,0.4674374438,-0.01761749869,2.99802084,1.172661773,0.1256178774,0.03868318554,0.9594556102,-0.7689424908
0.0078,-6.133622182E-8,0.2615573432,-0.1026837796,376.9905773,0.933468785,3.679989451,0.8897052686,1.78270077,-0.7688703016,1.007595916,-2.541266048E-5,0.4674384663,-0.01760868885,2.99802674,1.172665607,0.1256294905,0.03868394563,0.9594557037,-0.7690111428
0.0079,-5.874137992E-8,0.2615835317,-0.1026821745,376.990628,0.9339899907,3.680040052,0.8894549726,1.782758591,-0.7688705448,1.00759344,-2.425645955E-5,0.467438284,-0.01760000899,2.998030261,1.172670993,0.1256407262,0.03868451354,0.9594558421,-0.7690789125
0.008,-5.606882078E-8,0.2616095783,-0.1026804593,376.9906814,0.9345015495,3.680076221,0.8891995653,1.782807849,-0.7688709047,1.007588209,-2.306840877E-5,0.4674369131,-0.01759150637,2.998031391,1.172677895,0.1256515245,0.03868488981,0.9594560245,-0.7691454237
0.0081,-5.332264074E-8,0.2616353355,-0.1026786477,376.9907371,0.9350004807,3.680097889,0.8889406006,1.782848375,-0.7688713789,1.007580286,-2.18502909E-5,0.4674343756,-0.01758322508,2.99803013,1.172686267,0.1256618288,0.03868507628,0.9594562497,-0.769210311
0.0082,-5.050696056E-8,0.2616606593,-0.1026767535,376.9907949,0.9354841987,3.680105071,0.8886795996,1.782880041,-0.7688719645,1.007569747,-2.06038961E-5,0.4674306992,-0.01757521156,2.998026494,1.172696058,0.1256715858,0.03868507449,0.9594565164,-0.7692732227
