"Time","Subsystem #1|CTLs|Vars|AngPLLM1","Subsystem #1|CTLs|Vars|I107d","Subsystem #1|CTLs|Vars|I107d_rms","Subsystem #1|CTLs|Vars|I107q","Subsystem #1|CTLs|Vars|I107q_rms","Subsystem #1|CTLs|Vars|Omega107V","Subsystem #1|CTLs|Vars|PSTAT_TEST","Subsystem #1|CTLs|Vars|QSTAT_TEST","Subsystem #1|CTLs|Vars|Tmpu_M1","Subsystem #1|CTLs|Vars|V107d","Subsystem #1|CTLs|Vars|V107d_rms","Subsystem #1|CTLs|Vars|V107q","Subsystem #1|CTLs|Vars|V107q_rms","Subsystem #1|Machines|M1|ISTATA1M1","Subsystem #1|Machines|M1|ISTATB1M1","Subsystem #1|Machines|M1|ISTATC1M1","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1","Subsystem #1|Machines|M1|SPDOUT1M1","Subsystem #1|Machines|M1|TELECT1M1","Subsystem #1|Node Voltages|S1) V107A","Subsystem #1|Node Voltages|S1) V107B","Subsystem #1|Node Voltages|S1) V107C"
0.352,2.106645008,0.2298637285,0.2815244226,-0.03432489791,-0.04203924268,380.9244157,0.1228963284,0.04584013272,-0.7586875204,0.3649237627,0.4469385068,0.09176428099,0.1123878325,0.2117271233,-0.02284954791,-0.1888773754,0.1229066375,0.04585266782,0.95553583,-0.7536840097,0.2568251156,0.1098625017,-0.3666020205
0.3521,2.144737467,0.2298462751,0.2815030466,-0.03445938965,-0.04220396075,380.9247738,0.1229067184,0.04585266833,-0.7586788731,0.3650067854,0.4470401884,0.09158245195,0.1121651383,0.2079857885,-0.01416030894,-0.1938252817,0.1229169463,0.04586510913,0.9555325577,-0.753755978,0.2463349403,0.1233159438,-0.3695662884
0.3522,2.182829962,0.2298285333,0.2814813174,-0.03459393352,-0.04236874266,380.9251235,0.1229170271,0.04586510964,-0.7586703651,0.3650898861,0.4471419656,0.09140031554,0.1119420677,0.203951668,-0.0054510656,-0.1985004068,0.1229271964,0.04587749347,0.9555293385,-0.7538274196,0.2354953268,0.1365976852,-0.3720094783
0.3523,2.220922492,0.2298105021,0.2814592339,-0.03472854881,-0.04253361205,380.9254645,0.1229272772,0.04587749398,-0.7586619953,0.3651730081,0.4472437689,0.09121782481,0.1117185631,0.1996304677,0.003265904423,-0.2028961791,0.1229373781,0.04588980791,0.9555261721,-0.7538983343,0.2243215404,0.1496890386,-0.3739281799
0.3524,2.259015055,0.2297921972,0.281436815,-0.03486324169,-0.04269857646,380.9257969,0.1229374589,0.04588980841,-0.7586537625,0.3652562327,0.4473456978,0.09103504782,0.1114947079,0.1950282939,0.01197830205,-0.2070064055,0.1229475154,0.04590208888,0.9555230579,-0.7539687813,0.212829278,0.162571468,-0.3753195401
0.3525,2.29710765,0.229773619,0.2814140615,-0.03499802902,-0.04286365655,380.9261207,0.1229475963,0.04590208939,-0.7586456657,0.3653394997,0.4474476786,0.09085194458,0.1112704532,0.1901516541,0.02067385239,-0.2108253188,0.1229575986,0.04591432483,0.9555199957,-0.754038767,0.2010347201,0.1752268457,-0.3761816234
0.3526,2.335200278,0.2297547855,0.2813909952,-0.03513291488,-0.04302885732,380.9264358,0.1229576795,0.04591432533,-0.7586377039,0.365422889,0.4475498092,0.09066857634,0.1110458739,0.1850074374,0.02934029433,-0.214347547,0.122967653,0.04592654827,0.955516985,-0.7541083565,0.1889544354,0.1876372491,-0.3765130621
0.3527,2.373292937,0.2297356991,0.2813676192,-0.03526791297,-0.04319419553,380.9267423,0.1229677338,0.04592654877,-0.7586298761,0.3655063352,0.4476520095,0.09048490941,0.1108209287,0.1796029142,0.03796542545,-0.2175681579,0.1229776677,0.0459387489,0.9555140255,-0.7541775599,0.1766054368,0.1997852124,-0.3763134108
0.3528,2.411385626,0.2297163792,0.2813439572,-0.0354030258,-0.04335967428,380.9270401,0.1229777486,0.0459387494,-0.7586221813,0.3655899229,0.4477543831,0.09030099645,0.1105956823,0.1739457151,0.04653709203,-0.2204826286,0.122987671,0.04595095499,0.9555111169,-0.754246449,0.1640050627,0.2116535322,-0.3755827909
0.3529,2.449478345,0.2296968291,0.2813200134,-0.03553826415,-0.04352530676,380.9273293,0.1229877518,0.04595095549,-0.758614619,0.3656735773,0.4478568384,0.09011681866,0.1103701115,0.1680438312,0.05504323313,-0.2230868891,0.1229976493,0.04596316063,0.9555082589,-0.7543150357,0.1511710582,0.2232254956,-0.3743222468
