"Time","Subsystem #1|CTLs|Vars|I107d_rms","Subsystem #1|CTLs|Vars|I107q_rms","Subsystem #1|CTLs|Vars|Omega107V","Subsystem #1|CTLs|Vars|Tmpu_M1","Subsystem #1|CTLs|Vars|V107d_rms","Subsystem #1|CTLs|Vars|V107q_rms","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1","Subsystem #1|Machines|M1|SPDOUT1M1","Subsystem #1|Machines|M1|TELECT1M1"
0.1008,0.261360297,-0.1024747439,376.9914501,-0.7692108314,0.4679413269,-0.01760410546,0.125649803,0.03864192772,0.9595867358,-0.7694404666
0.1009,0.2613580671,-0.102472715,376.9914596,-0.7692112283,0.467936267,-0.01760584634,0.1256472567,0.03864020948,0.9595868813,-0.769430129
0.101,0.261355284,-0.1024708165,376.9914672,-0.7692116066,0.4679313502,-0.01760784633,0.1256445268,0.03863852131,0.9595870189,-0.7694185073
0.1011,0.2613519643,-0.1024690605,376.9914727,-0.7692119642,0.467926606,-0.0176100922,0.1256416294,0.03863687362,0.9595871476,-0.7694056712
0.1012,0.2613481279,-0.1024674574,376.9914762,-0.769212299,0.467922063,-0.01761257134,0.1256385822,0.03863527602,0.9595872669,-0.7693916974
0.1013,0.2613437976,-0.1024660167,376.9914777,-0.7692126091,0.4679177486,-0.01761526462,0.125635403,0.03863373926,0.959587376,-0.7693766695
0.1014,0.2613389997,-0.1024647471,376.991477,-0.7692128927,0.4679136883,-0.01761816212,0.1256321114,0.03863227056,0.9595874742,-0.7693606777
0.1015,0.2613337627,-0.1024636556,376.9914743,-0.7692131481,0.4679099066,-0.01762124355,0.1256287269,0.03863087977,0.9595875611,-0.7693438178
0.1016,0.2613281181,-0.1024627492,376.9914695,-0.769213374,0.4679064253,-0.01762448842,0.1256252693,0.0386295756,0.9595876361,-0.76932619
0.1017,0.2613220997,-0.1024620332,376.9914627,-0.769213569,0.4679032643,-0.01762787849,0.1256217592,0.03862836525,0.9595876988,-0.7693078994
0.1018,0.2613157435,-0.1024615114,376.9914539,-0.7692137321,0.4679004415,-0.01763139197,0.1256182171,0.03862725624,0.9595877489,-0.7692890541
0.1019,0.2613090873,-0.1024611869,376.9914432,-0.7692138623,0.4678979723,-0.01763500539,0.1256146633,0.0386262555,0.9595877861,-0.7692697651
0.102,0.2613021707,-0.1024610611,376.9914306,-0.769213959,0.4678958698,-0.01763870209,0.1256111189,0.03862536721,0.9595878102,-0.7692501461
0.1021,0.2612950345,-0.1024611339,376.9914162,-0.7692140216,0.4678941451,-0.01764245865,0.1256076043,0.038624597,0.959587821,-0.7692303117
0.1022,0.2612877209,-0.1024614052,376.9914001,-0.7692140498,0.4678928065,-0.01764625011,0.1256041394,0.03862394981,0.9595878186,-0.7692103774
0.1023,0.2612802726,-0.102461873,376.9913824,-0.7692140435,0.4678918595,-0.0176500565,0.1256007439,0.03862342826,0.9595878029,-0.7691904584
0.1024,0.2612727332,-0.1024625336,376.9913632,-0.7692140028,0.4678913079,-0.01765385056,0.1255974365,0.03862303644,0.9595877742,-0.7691706689
0.1025,0.2612651463,-0.102463383,376.9913426,-0.769213928,0.4678911523,-0.01765761776,0.1255942363,0.03862277379,0.9595877324,-0.7691511222
0.1026,0.261257556,-0.1024644149,376.9913208,-0.7692138195,0.467891392,-0.01766133324,0.125591161,0.03862264262,0.959587678,-0.7691319297
0.1027,0.2612500055,-0.1024656235,376.9912978,-0.7692136781,0.4678920231,-0.01766497484,0.1255882272,0.0386226433,0.9595876113,-0.7691131994
0.1028,0.261242538,-0.1024670012,376.9912738,-0.7692135045,0.4678930374,-0.01766852336,0.1255854505,0.03862277464,0.9595875325,-0.7690950353
0.1029,0.2612351959,-0.1024685393,376.991249,-0.7692132998,0.467894433,-0.01767195754,0.1255828472,0.03862303627,0.9595874423,-0.7690775404
0.103,0.2612280202,-0.1024702284,376.9912235,-0.7692130652,0.4678961953,-0.01767525688,0.1255804303,0.03862342599,0.9595873411,-0.7690608106
0.1031,0.2612210517,-0.1024720582,376.9911974,-0.7692128021,0.4678983113,-0.0176784083,0.1255782128,0.03862393941,0.9595872296,-0.7690449373
0.1032,0.2612143289,-0.1024740173,376.9911709,-0.7692125121,0.4679007702,-0.01768139324,0.1255762067,0.03862457392,0.9595871083,-0.7690300077
0.1033,0.2612078887,-0.1024760947,376.9911441,-0.7692121967,0.4679035545,-0.01768419354,0.125574422,0.03862532578,0.959586978,-0.7690161022
0.1034,0.2612017667,-0.102478278,376.9911172,-0.7692118579,0.4679066484,-0.01768679668,0.1255728684,0.03862618957,0.9595868393,-0.7690032957
0.1035,0.2611959962,-0.1024805544,376.9910904,-0.7692114975,0.4679100321,-0.01768918428,0.1255715532,0.03862716117,0.9595866932,-0.768991656
0.1036,0.2611906085,-0.1024829108,376.9910637,-0.7692111176,0.4679136863,-0.01769135151,0.1255704838,0.03862823238,0.9595865405,-0.7689812452
0.1037,0.2611856325,-0.1024853329,376.9910375,-0.7692107203,0.4679175899,-0.01769328422,0.1255696652,0.03862939798,0.9595863819,-0.7689721178
0.1038,0.2611810948,-0.1024878078,376.9910117,-0.769210308,0.4679217207,-0.01769497179,0.1255691013,0.03863065129,0.9595862184,-0.7689643214
0.1039,0.2611770196,-0.1024903213,376.9909865,-0.7692098829,0.4679260552,-0.017696407,0.1255687949,0.03863198461,0.9595860509,-0.7689578959
0.104,0.2611734283,-0.1024928593,376.9909621,-0.7692094475,0.4679305697,-0.01769758225,0.1255687471,0.03863339056,0.9595858803,-0.7689528742
0.1041,0.2611703396,-0.1024954076,376.9909386,-0.7692090041,0.467935239,-0.01769848947,0.1255689576,0.03863486173,0.9595857077,-0.7689492809
0.1042,0.2611677698,-0.102497952,376.9909162,-0.7692085552,0.4679400382,-0.01769912996,0.1255694254,0.03863638824,0.959585534,-0.7689471338
0.1043,0.2611657318,-0.1025004782,376.9908949,-0.7692081034,0.4679449414,-0.01769949944,0.1255701479,0.03863796228,0.95958536,-0.768946443
0.1044,0.2611642362,-0.1025029728,376.9908749,-0.7692076512,0.4679499227,-0.01769959413,0.1255711207,0.03863957585,0.9595851869,-0.7689472103
0.1045,0.2611632903,-0.1025054223,376.9908563,-0.7692072011,0.4679549551,-0.01769941629,0.1255723386,0.03864121937,0.9595850156,-0.7689494304
0.1046,0.2611628988,-0.1025078131,376.9908391,-0.7692067557,0.4679600123,-0.01769896247,0.1255737945,0.03864288531,0.959584847,-0.7689530897
0.1047,0.2611630631,-0.1025101326,376.9908236,-0.7692063173,0.4679650671,-0.01769824279,0.1255754813,0.03864456236,0.959584682,-0.7689581678
0.1048,0.2611637822,-0.1025123675,376.9908096,-0.7692058884,0.4679700939,-0.01769725824,0.1255773897,0.03864624277,0.9595845216,-0.7689646369
0.1049,0.2611650516,-0.1025145065,376.9907975,-0.7692054714,0.4679750655,-0.01769601314,0.1255795093,0.03864791775,0.9595843668,-0.7689724614
0.105,0.2611668644,-0.1025165382,376.9907871,-0.7692050687,0.4679799559,-0.01769451535,0.125581829,0.03864957797,0.9595842182,-0.7689815991
0.1051,0.2611692106,-0.1025184514,376.9907785,-0.7692046825,0.4679847393,-0.01769276887,0.1255843359,0.03865121569,0.9595840768,-0.768992
0.1052,0.2611720774,-0.102520236,376.9907719,-0.7692043149,0.4679893902,-0.01769078956,0.1255870172,0.03865282014,0.9595839434,-0.7690036087
0.1053,0.2611754494,-0.1025218818,376.9907672,-0.769203968,0.4679938843,-0.01768858529,0.1255898584,0.03865438384,0.9595838187,-0.7690163627
0.1054,0.2611793084,-0.1025233806,376.9907644,-0.7692036438,0.4679981975,-0.017686166,0.1255928441,0.03865589881,0.9595837034,-0.7690301933
0.1055,0.2611836337,-0.1025247243,376.9907637,-0.769203344,0.4680023062,-0.01768354591,0.1255959583,0.03865735646,0.9595835981,-0.7690450262
0.1056,0.2611884021,-0.1025259053,376.9907649,-0.7692030703,0.4680061885,-0.01768073761,0.1255991841,0.03865874934,0.9595835035,-0.7690607813
0.1057,0.261193588,-0.1025269174,376.990768,-0.7692028244,0.4680098226,-0.01767775362,0.1256025037,0.03866007046,0.9595834201,-0.7690773732
0.1058,0.2611991635,-0.1025277548,376.9907732,-0.7692026075,0.4680131885,-0.0176746148,0.1256058995,0.03866131107,0.9595833484,-0.7690947124
0.1059,0.2612050984,-0.1025284124,376.9907802,-0.769202421,0.4680162672,-0.01767133642,0.1256093528,0.03866246504,0.9595832887,-0.7691127047
0.106,0.2612113608,-0.1025288869,376.9907892,-0.7692022659,0.4680190412,-0.01766793327,0.1256128444,0.0386635267,0.9595832415,-0.769131252
0.1061,0.2612179167,-0.1025291756,376.9908,-0.7692021431,0.4680214937,-0.01766442591,0.125616355,0.0386644893,0.959583207,-0.7691502525
0.1062,0.2612247304,-0.1025292762,376.9908126,-0.7692020534,0.4680236103,-0.0176608282,0.1256198646,0.03866534883,0.9595831854,-0.7691696016
0.1063,0.2612317648,-0.1025291881,376.9908269,-0.7692019972,0.4680253775,-0.01765716707,0.1256233542,0.03866609799,0.9595831769,-0.7691891924
0.1064,0.2612389811,-0.1025289107,376.9908429,-0.769201975,0.4680267845,-0.01765345926,0.1256268039,0.03866673363,0.9595831815,-0.7692089163
0.1065,0.2612463397,-0.1025284458,376.9908604,-0.769201987,0.4680278215,-0.01764972408,0.1256301939,0.03866725208,0.9595831992,-0.769228663
0.1066,0.2612537998,-0.1025277955,376.9908794,-0.769202033,0.4680284807,-0.0176459833,0.1256335049,0.03866764972,0.9595832299,-0.7692483215
0.1067,0.2612613198,-0.1025269627,376.9908998,-0.769202113,0.4680287565,-0.01764225701,0.1256367178,0.03866792415,0.9595832735,-0.7692677809
0.1068,0.2612688577,-0.1025259515,376.9909214,-0.7692022264,0.4680286463,-0.01763856384,0.1256398139,0.03866807404,0.9595833298,-0.7692869307
0.1069,0.2612763711,-0.1025247671,376.9909441,-0.7692023727,0.4680281456,-0.01763492963,0.1256427748,0.03866809625,0.9595833985,-0.7693056607
0.107,0.2612838176,-0.1025234151,376.9909679,-0.7692025512,0.4680272574,-0.01763137387,0.1256455835,0.03866799094,0.9595834791,-0.7693238636
0.1071,0.2612911543,-0.1025219029,376.9909926,-0.7692027608,0.4680259853,-0.017627915,0.1256482232,0.03866775876,0.9595835712,-0.7693414342
0.1072,0.2612983395,-0.1025202387,376.991018,-0.7692030004,0.4680243327,-0.01762457509,0.1256506781,0.03866739966,0.9595836744,-0.7693582698
0.1073,0.261305332,-0.102518431,376.991044,-0.7692032687,0.4680223082,-0.01762136914,0.125652933,0.03866691654,0.9595837881,-0.7693742716
0.1074,0.2613120909,-0.1025164898,376.9910704,-0.7692035641,0.4680199202,-0.01761832338,0.1256549747,0.03866630919,0.9595839115,-0.7693893451
0.1075,0.261318577,-0.1025144248,376.9910972,-0.7692038852,0.4680171823,-0.01761545321,0.1256567906,0.03866558176,0.9595840441,-0.7694034009
0.1076,0.261324752,-0.1025122481,376.9911242,-0.7692042299,0.4680141075,-0.01761277477,0.1256583693,0.03866473806,0.9595841851,-0.7694163548
0.1077,0.2613305797,-0.1025099718,376.9911511,-0.7692045965,0.4680107128,-0.01761030586,0.1256597011,0.038663782,0.9595843337,-0.7694281288
0.1078,0.2613360253,-0.1025076083,376.9911779,-0.7692049827,0.4680070163,-0.01760806081,0.1256607774,0.03866271887,0.959584489,-0.7694386512
0.1079,0.2613410563,-0.1025051709,376.9912044,-0.7692053865,0.4680030387,-0.01760605137,0.1256615911,0.03866155492,0.9595846501,-0.7694478574
0.108,0.2613456425,-0.1025026735,376.9912304,-0.7692058055,0.4679988022,-0.01760429552,0.1256621372,0.03866029487,0.9595848162,-0.769455691
0.1081,0.261349756,-0.1025001298,376.9912558,-0.7692062374,0.4679943316,-0.01760280316,0.1256624122,0.03865894637,0.9595849863,-0.7694621032
0.1082,0.2613533717,-0.1024975549,376.9912805,-0.7692066795,0.4679896527,-0.01760158147,0.1256624136,0.03865751764,0.9595851594,-0.7694670537
0.1083,0.2613564675,-0.1024949638,376.9913042,-0.7692071295,0.4679847927,-0.01760064092,0.1256621411,0.038656016,0.9595853344,-0.7694705105
0.1084,0.2613590242,-0.1024923714,376.991327,-0.7692075847,0.4679797805,-0.01759998299,0.1256615958,0.0386544515,0.9595855105,-0.7694724508
0.1085,0.2613610259,-0.1024897929,376.9913485,-0.7692080424,0.4679746457,-0.01759961986,0.1256607812,0.03865283081,0.9595856865,-0.7694728613
0.1086,0.26136246,-0.1024872428,376.9913688,-0.7692085001,0.46796942,-0.01759955121,0.1256597019,0.03865116469,0.9595858615,-0.7694717378
0.1087,0.261363317,-0.1024847369,376.9913876,-0.769208955,0.4679641344,-0.01759977706,0.125658364,0.0386494631,0.9595860344,-0.7694690853
0.1088,0.2613635915,-0.1024822901,376.9914048,-0.7692094046,0.4679588211,-0.01760029544,0.1256567752,0.03864773636,0.9595862042,-0.7694649183
0.1089,0.2613632811,-0.1024799167,376.9914205,-0.7692098462,0.4679535126,-0.01760110717,0.1256549455,0.03864599369,0.95958637,-0.7694592608
0.109,0.2613623872,-0.1024776306,376.9914344,-0.7692102772,0.4679482413,-0.01760220695,0.1256528858,0.03864424594,0.9595865308,-0.7694521458
0.1091,0.2613609148,-0.102475446,376.9914465,-0.7692106952,0.4679430398,-0.01760358635,0.1256506083,0.03864250417,0.9595866856,-0.7694436154
0.1092,0.2613588725,-0.1024733761,376.9914567,-0.7692110978,0.4679379393,-0.01760523898,0.1256481268,0.0386407783,0.9595868336,-0.7694337203
0.1093,0.2613562722,-0.102471433,376.9914649,-0.7692114826,0.4679329715,-0.0176071503,0.125645456,0.03863908006,0.9595869739,-0.7694225193
0.1094,0.2613531294,-0.1024696286,376.9914711,-0.7692118473,0.4679281661,-0.0176093158,0.1256426125,0.03863741752,0.9595871057,-0.7694100796
0.1095,0.2613494628,-0.102467973,376.9914753,-0.7692121899,0.467923553,-0.0176117193,0.1256396133,0.03863580195,0.9595872282,-0.7693964761
0.1096,0.2613452944,-0.1024664771,376.9914774,-0.7692125085,0.4679191595,-0.01761434481,0.1256364763,0.03863424336,0.9595873407,-0.7693817901
0.1097,0.2613406493,-0.1024651496,376.9914775,-0.769212801,0.467915012,-0.01761717752,0.1256332202,0.03863275074,0.9595874426,-0.7693661096
0.1098,0.2613355553,-0.1024639981,376.9914754,-0.769213066,0.4679111351,-0.01762019912,0.1256298645,0.03863133338,0.9595875334,-0.7693495284
0.1099,0.261330043,-0.1024630298,376.9914713,-0.7692133019,0.4679075513,-0.01762338875,0.1256264288,0.0386300003,0.9595876124,-0.7693321452
0.11,0.2613241454,-0.10246225,376.9914652,-0.7692135074,0.4679042813,-0.01762673221,0.1256229338,0.03862875784,0.9595876792,-0.7693140635
0.1101,0.2613178978,-0.1024616628,376.991457,-0.7692136812,0.4679013438,-0.01763020769,0.1256194001,0.03862761399,0.9595877336,-0.769295391
0.1102,0.2613113373,-0.1024612721,376.9914469,-0.7692138225,0.4678987553,-0.01763379162,0.1256158481,0.03862657611,0.9595877751,-0.7692762376
0.1103,0.261304503,-0.1024610799,376.991435,-0.7692139304,0.4678965293,-0.01763746465,0.1256122985,0.0386256494,0.9595878035,-0.7692567163
0.1104,0.2612974355,-0.1024610868,376.9914212,-0.7692140044,0.4678946777,-0.01764119984,0.1256087714,0.03862484054,0.9595878188,-0.7692369408
0.1105,0.2612901763,-0.1024612925,376.9914056,-0.7692140441,0.4678932091,-0.01764498231,0.1256052876,0.03862415166,0.9595878208,-0.7692170269
0.1106,0.2612827681,-0.1024616947,376.9913884,-0.7692140493,0.4678921311,-0.01764878654,0.1256018669,0.03862358775,0.9595878096,-0.7691970899
0.1107,0.2612752542,-0.1024622913,376.9913697,-0.7692140201,0.4678914476,-0.01765258912,0.1255985282,0.03862315189,0.9595877851,-0.7691772448
0.1108,0.2612676783,-0.1024630782,376.9913496,-0.7692139566,0.4678911602,-0.01765636906,0.1255952905,0.0386228458,0.9595877477,-0.769157605
0.1109,0.2612600843,-0.1024640502,376.9913282,-0.7692138592,0.4678912686,-0.01766010377,0.1255921716,0.03862267104,0.9595876975,-0.7691382826
0.111,0.2612525157,-0.1024652011,376.9913056,-0.7692137287,0.4678917697,-0.01766376945,0.1255891886,0.03862262865,0.9595876348,-0.7691193862
0.1111,0.2612450159,-0.1024665236,376.9912819,-0.7692135657,0.4678926562,-0.01766735096,0.1255863576,0.03862271642,0.95958756,-0.7691010215
0.1112,0.2612376274,-0.102468009,376.9912574,-0.7692133712,0.4678939269,-0.01767082604,0.1255836952,0.03862293469,0.9595874736,-0.769083293
0.1113,0.2612303915,-0.1024696487,376.991232,-0.7692131465,0.4678955682,-0.01767417394,0.1255812149,0.03862328157,0.959587376,-0.7690662981
0.1114,0.2612233497,-0.1024714328,376.9912061,-0.7692128928,0.4678975673,-0.01767737815,0.1255789296,0.03862375377,0.9595872678,-0.7690501295
0.1115,0.2612165409,-0.1024733503,376.9911797,-0.7692126115,0.467899914,-0.01768041641,0.1255768515,0.03862434963,0.9595871497,-0.7690348761
0.1116,0.2612100024,-0.1024753899,376.991153,-0.7692123044,0.4679025909,-0.01768328004,0.1255749918,0.03862506262,0.9595870223,-0.7690206204
0.1117,0.2612037707,-0.102477539,376.9911262,-0.7692119732,0.4679055839,-0.01768595074,0.1255733603,0.03862588956,0.9595868864,-0.7690074397
0.1118,0.2611978794,-0.1024797856,376.9910993,-0.7692116197,0.467908873,-0.01768841351,0.125571965,0.03862682529,0.9595867427,-0.768995404
0.1119,0.2611923607,-0.1024821167,376.9910726,-0.7692112461,0.4679124397,-0.01769065686,0.1255708132,0.03862786376,0.959586592,-0.7689845775
0.112,0.2611872444,-0.1024845187,376.9910462,-0.7692108544,0.4679162624,-0.01769266535,0.1255699101,0.03862899973,0.9595864353,-0.7689750165
0.1121,0.2611825579,-0.1024869779,376.9910202,-0.7692104469,0.4679203198,-0.01769443564,0.125569261,0.03863022442,0.9595862733,-0.7689667715
0.1122,0.261178326,-0.1024894798,376.9909948,-0.7692100258,0.4679245889,-0.01769595636,0.1255688685,0.03863153169,0.9595861071,-0.7689598849
0.1123,0.2611745712,-0.102492011,376.9909702,-0.7692095935,0.4679290463,-0.01769721866,0.1255687345,0.03863291437,0.9595859374,-0.7689543921
0.1124,0.261171313,-0.1024945574,376.9909464,-0.7692091525,0.4679336668,-0.017698218,0.1255688592,0.03863436405,0.9595857654,-0.7689503205
0.1125,0.2611685687,-0.1024971046,376.9909236,-0.7692087052,0.4679384259,-0.01769894875,0.1255692417,0.03863587295,0.9595855919,-0.7689476902
0.1126,0.2611663521,-0.1024996387,376.9909019,-0.7692082541,0.4679432973,-0.01769940542,0.1255698794,0.03863743315,0.9595854179,-0.7689465133
0.1127,0.2611646748,-0.1025021456,376.9908814,-0.7692078018,0.4679482552,-0.01769959145,0.1255707692,0.03863903444,0.9595852444,-0.7689467947
0.1128,0.2611635451,-0.1025046114,376.9908623,-0.7692073507,0.4679532734,-0.01769950503,0.125571906,0.0386406687,0.9595850724,-0.7689485316
0.1129,0.2611629684,-0.102507023,376.9908447,-0.7692069034,0.4679583255,-0.01769914458,0.1255732837,0.03864232773,0.9595849028,-0.7689517133
0.113,0.2611629475,-0.1025093677,376.9908286,-0.7692064624,0.4679633842,-0.01769851471,0.1255748946,0.03864400176,0.9595847365,-0.7689563215
0.1131,0.261163482,-0.1025116323,376.9908141,-0.7692060301,0.4679684233,-0.01769761417,0.1255767299,0.03864568324,0.9595845745,-0.7689623304
0.1132,0.2611645686,-0.102513805,376.9908013,-0.7692056089,0.4679734158,-0.01769645535,0.1255787803,0.03864736079,0.9595844177,-0.7689697073
0.1133,0.2611662013,-0.1025158734,376.9907903,-0.7692052012,0.4679783363,-0.01769504137,0.1255810346,0.03864902676,0.9595842669,-0.7689784124
0.1134,0.2611683709,-0.1025178271,376.9907812,-0.7692048092,0.4679831582,-0.0176933787,0.1255834807,0.03865067244,0.9595841231,-0.7689883983
0.1135,0.2611710658,-0.1025196557,376.9907739,-0.7692044352,0.4679878563,-0.01769147727,0.1255861056,0.03865228872,0.9595839869,-0.7689996113
0.1136,0.2611742713,-0.102521349,376.9907685,-0.7692040812,0.4679924055,-0.01768934628,0.1255888952,0.03865386725,0.9595838592,-0.7690119911
0.1137,0.2611779701,-0.1025228981,376.9907651,-0.7692037492,0.4679967815,-0.01768699444,0.1255918342,0.03865540024,0.9595837407,-0.7690254707
0.1138,0.2611821425,-0.1025242946,376.9907637,-0.769203441,0.4680009607,-0.01768443941,0.1255949073,0.03865687785,0.959583632,-0.7690399779
0.1139,0.2611867659,-0.1025255303,376.9907642,-0.7692031585,0.4680049208,-0.01768169308,0.1255980978,0.03865829287,0.9595835338,-0.7690554348
0.114,0.2611918156,-0.1025265992,376.9907668,-0.7692029031,0.4680086402,-0.0176787674,0.1256013883,0.03865963836,0.9595834466,-0.7690717577
0.1141,0.2611972645,-0.1025274954,376.9907712,-0.7692026764,0.4680120977,-0.01767568,0.125604761,0.03866090626,0.959583371,-0.7690888583
0.1142,0.2612030831,-0.1025282136,376.9907777,-0.7692024797,0.4680152743,-0.01767244231,0.1256081969,0.03866209108,0.9595833072,-0.7691066435
0.1143,0.26120924,-0.1025287499,376.990786,-0.769202314,0.4680181513,-0.01766907888,0.1256116777,0.03866318395,0.9595832558,-0.7691250167
0.1144,0.261215702,-0.1025291004,376.9907962,-0.7692021804,0.4680207127,-0.01766560449,0.1256151842,0.03866418006,0.9595832171,-0.7691438775
0.1145,0.2612224338,-0.1025292638,376.9908082,-0.7692020796,0.4680229429,-0.01766203668,0.1256186965,0.03866507399,0.9595831912,-0.7691631223
0.1146,0.2612293988,-0.1025292385,376.9908219,-0.7692020122,0.4680248281,-0.01765839586,0.1256221952,0.03866586022,0.9595831783,-0.7691826447
0.1147,0.2612365588,-0.1025290244,376.9908374,-0.7692019786,0.4680263565,-0.01765470098,0.1256256604,0.03866653444,0.9595831785,-0.7692023366
0.1148,0.2612438744,-0.1025286222,376.9908544,-0.7692019792,0.4680275176,-0.01765096981,0.1256290722,0.03866709319,0.9595831918,-0.7692220878
0.1149,0.2612513053,-0.1025280336,376.9908729,-0.7692020139,0.4680283032,-0.01764722826,0.1256324115,0.03866753137,0.9595832182,-0.7692417879
0.115,0.26125881,-0.102527261,376.9908928,-0.7692020826,0.4680287073,-0.01764349565,0.1256356592,0.03866784683,0.9595832576,-0.7692613258
0.1151,0.2612663466,-0.1025263086,376.990914,-0.7692021849,0.4680287255,-0.01763979043,0.1256387962,0.03866803802,0.9595833097,-0.7692805908
0.1152,0.2612738728,-0.1025251813,376.9909364,-0.7692023203,0.4680283563,-0.01763613601,0.1256418046,0.03866810265,0.9595833742,-0.7692994734
0.1153,0.2612813461,-0.1025238846,376.9909599,-0.7692024882,0.468027597,-0.01763254792,0.1256446656,0.03866804109,0.9595834509,-0.7693178637
0.1154,0.2612887243,-0.1025224254,376.9909843,-0.7692026875,0.4680264515,-0.01762905439,0.1256473633,0.03866785093,0.9595835393,-0.7693356562
0.1155,0.2612959647,-0.1025208106,376.9910094,-0.7692029173,0.4680249254,-0.01762567293,0.1256498815,0.0386675339,0.9595836388,-0.769352748
0.1156,0.2613030258,-0.1025190495,376.9910353,-0.7692031762,0.4680230237,-0.01762242202,0.1256522048,0.03866709136,0.9595837491,-0.7693690384
0.1157,0.261309867,-0.1025171516,376.9910616,-0.7692034627,0.4680207561,-0.0176193222,0.1256543192,0.03866652489,0.9595838693,-0.7693844318
0.1158,0.2613164483,-0.1025151268,376.9910883,-0.7692037755,0.4680181332,-0.01761638795,0.1256562114,0.03866583822,0.959583999,-0.7693988362
0.1159,0.2613227312,-0.1025129864,376.9911152,-0.7692041125,0.4680151688,-0.01761364377,0.1256578703,0.03866503265,0.9595841373,-0.7694121662
0.116,0.2613286786,-0.1025107416,376.9911421,-0.769204472,0.4680118786,-0.01761110379,0.1256592853,0.03866411329,0.9595842834,-0.7694243415
0.1161,0.2613342552,-0.1025084055,376.991169,-0.769204852,0.4680082807,-0.01760878222,0.1256604476,0.03866308531,0.9595844365,-0.7694352885
0.1162,0.2613394279,-0.1025059912,376.9911956,-0.7692052502,0.4680043943,-0.01760669499,0.1256613497,0.03866195363,0.9595845959,-0.7694449402
0.1163,0.2613441655,-0.1025035121,376.9912218,-0.7692056644,0.4680002418,-0.01760485428,0.1256619857,0.03866072477,0.9595847604,-0.7694532374
0.1164,0.2613484394,-0.1025009825,376.9912474,-0.7692060922,0.4679958464,-0.01760326956,0.125662351,0.03865940597,0.9595849293,-0.7694601281
0.1165,0.2613522237,-0.1024984166,376.9912724,-0.7692065312,0.4679912338,-0.01760195637,0.1256624436,0.03865800303,0.9595851014,-0.7694655695
0.1166,0.261355495,-0.102495829,376.9912964,-0.7692069789,0.4679864309,-0.01760092197,0.1256622624,0.03865652449,0.9595852759,-0.7694695271
0.1167,0.2613582334,-0.1024932351,376.9913195,-0.7692074326,0.4679814664,-0.01760017086,0.1256618081,0.03865497951,0.9595854518,-0.769471975
0.1168,0.2613604216,-0.1024906502,376.9913415,-0.7692078898,0.4679763692,-0.01759971063,0.125661083,0.0386533762,0.9595856279,-0.7694728965
0.1169,0.2613620461,-0.1024880892,376.9913622,-0.7692083478,0.4679711704,-0.01759953986,0.1256600909,0.03865172532,0.9595858034,-0.7694722841
0.117,0.2613630963,-0.1024855673,376.9913815,-0.7692088039,0.4679659007,-0.01759966765,0.1256588383,0.03865003422,0.9595859771,-0.7694701399
0.1171,0.2613635654,-0.1024830988,376.9913993,-0.7692092555,0.4679605932,-0.01760009063,0.1256573323,0.03864831416,0.959586148,-0.7694664756
0.1172,0.2613634499,-0.1024806991,376.9914155,-0.7692097001,0.4679552796,-0.01760080566,0.1256555818,0.03864657556,0.9595863153,-0.7694613117
0.1173,0.2613627501,-0.1024783826,376.9914299,-0.7692101349,0.4679499924,-0.01760180996,0.1256535975,0.03864482846,0.9595864778,-0.7694546784
0.1174,0.2613614698,-0.1024761629,376.9914426,-0.7692105576,0.467944764,-0.01760309691,0.1256513911,0.03864308361,0.9595866348,-0.7694466146
0.1175,0.2613596162,-0.1024740534,376.9914535,-0.7692109656,0.4679396263,-0.01760465644,0.1256489757,0.03864135214,0.9595867851,-0.7694371679
0.1176,0.2613572003,-0.1024720668,376.9914624,-0.7692113565,0.4679346107,-0.01760648453,0.1256463664,0.03863964286,0.9595869281,-0.769426395
0.1177,0.2613542364,-0.1024702146,376.9914693,-0.7692117282,0.467929748,-0.01760856859,0.1256435788,0.03863796685,0.9595870628,-0.7694143604
0.1178,0.2613507421,-0.1024685083,376.9914741,-0.7692120784,0.4679250679,-0.01761089346,0.1256406296,0.03863633491,0.9595871885,-0.7694011362
0.1179,0.2613467383,-0.1024669585,376.9914769,-0.7692124052,0.4679205981,-0.01761344715,0.1256375364,0.03863475615,0.9595873044,-0.7693868015
0.118,0.2613422492,-0.1024655739,376.9914777,-0.7692127066,0.4679163658,-0.01761620913,0.1256343175,0.03863324154,0.9595874099,-0.7693714421
0.1181,0.2613373015,-0.1024643632,376.9914763,-0.769212981,0.4679123957,-0.01761916983,0.1256309927,0.03863179786,0.9595875044,-0.76935515
0.1182,0.2613319251,-0.1024633326,376.9914729,-0.7692132267,0.4679087119,-0.017622308,0.1256275816,0.03863043502,0.9595875874,-0.7693380228
0.1183,0.261326152,-0.1024624892,376.9914675,-0.7692134424,0.4679053352,-0.01762560332,0.1256241043,0.03862916136,0.9595876584,-0.7693201623
0.1184,0.2613200169,-0.1024618375,376.99146,-0.7692136269,0.4679022851,-0.01762903689,0.1256205812,0.03862798401,0.9595877169,-0.7693016746
0.1185,0.2613135565,-0.1024613812,376.9914505,-0.7692137791,0.4678995786,-0.01763258701,0.125617033,0.03862691016,0.9595877627,-0.7692826691
