"",Time,theta,Id,Idrms,Iq,Iqrms,Ws,p_test,q_test,Tmpu,Vd,Vdrms,Vq,Vqrms,Ia,Ib,Ic,ph,qh,Wr,Te,Va,Vb,Vc,phCalcPeak,phCalcRMS,qhCalcPeak,qhCalcRMS,edp,eqp,edp_dt,eqp_dt,edp_Calc,eqp_Calc
2120,0.2120,5.642577,0.654018,0.801005,-0.548340,-0.671577,375.871434,0.206829,0.315620,-0.272185,0.291201,0.356647,0.098666,0.120841,-0.820097,0.215088,0.604982,0.215533,0.327677,0.661581,-1.287339,-0.084519,-0.217902,0.305214,0.204522,0.204522,0.336310,0.336310,0.164122,-0.026190,114.446960,42.348226,10.909160,13.340693
2121,0.2121,5.680165,0.650501,0.796698,-0.547781,-0.670892,375.877560,0.215534,0.327677,-0.272746,0.297214,0.364011,0.100907,0.123585,-0.809491,0.183879,0.625618,0.219296,0.334036,0.662254,-1.286068,-0.070045,-0.226670,0.304883,0.207095,0.207095,0.342672,0.342672,0.170322,-0.023230,44.833144,32.579233,10.887561,13.253935
2122,0.2122,5.717753,0.649054,0.794925,-0.546857,-0.669760,375.884483,0.219297,0.334036,-0.273307,0.298114,0.365113,0.102985,0.126130,-0.797786,0.152049,0.645756,0.218295,0.336141,0.662925,-1.284399,-0.056521,-0.234295,0.307902,0.205761,0.205761,0.344802,0.344802,0.171443,-0.020870,30.910667,21.278525,10.869294,13.218503
2123,0.2123,5.755342,0.648072,0.793723,-0.545641,-0.668271,375.891900,0.218296,0.336141,-0.273866,0.301768,0.369589,0.103920,0.127276,-0.784660,0.119900,0.664799,0.220949,0.339089,0.663596,-1.283461,-0.043505,-0.240339,0.313099,0.208297,0.208297,0.348007,0.348007,0.175369,-0.019755,57.950033,5.213261,10.836826,13.191878
2124,0.2124,5.792931,0.647005,0.792417,-0.544121,-0.666409,375.897863,0.220950,0.339089,-0.274425,0.306967,0.375957,0.103466,0.126719,-0.770677,0.087309,0.683436,0.226527,0.341895,0.664266,-1.283584,-0.030548,-0.245631,0.316620,0.213468,0.213468,0.350955,0.350955,0.180906,-0.020018,61.745103,-7.917642,10.792415,13.164267
2125,0.2125,5.830521,0.646586,0.791903,-0.542550,-0.664485,375.901450,0.226528,0.341895,-0.274983,0.311179,0.381115,0.102381,0.125390,-0.756037,0.054369,0.701761,0.231932,0.343463,0.664936,-1.284476,-0.017758,-0.250208,0.316383,0.218486,0.218486,0.352542,0.352542,0.185452,-0.021048,40.823382,-16.003267,10.748174,13.152661
2126,0.2126,5.868112,0.646924,0.792316,-0.541142,-0.662760,375.902893,0.231933,0.343463,-0.275542,0.313013,0.383361,0.100895,0.123571,-0.740639,0.021253,0.719499,0.235471,0.342939,0.665607,-1.285694,-0.005591,-0.253926,0.311865,0.221846,0.221846,0.351984,0.351984,0.187572,-0.022632,9.143303,-22.611058,10.712104,13.160772
2127,0.2127,5.905702,0.647750,0.793329,-0.539942,-0.661291,375.902729,0.235472,0.342939,-0.276101,0.312153,0.382308,0.098983,0.121228,-0.724368,-0.011778,0.736267,0.236656,0.340026,0.666278,-1.286818,0.005970,-0.256805,0.306687,0.223129,0.223129,0.348991,0.348991,0.186945,-0.024740,-10.183481,-29.189679,10.685938,13.183522
2128,0.2128,5.943292,0.648684,0.794473,-0.538980,-0.660113,375.901059,0.236657,0.340026,-0.276660,0.310937,0.380818,0.096538,0.118234,-0.707168,-0.044426,0.751724,0.237730,0.336398,0.666949,-1.287995,0.017283,-0.259023,0.301268,0.224502,0.224502,0.345317,0.345317,0.185910,-0.027398,-13.875855,-33.599012,10.664845,13.209958
2129,0.2129,5.980882,0.649365,0.795306,-0.538293,-0.659271,375.897670,0.237731,0.336398,-0.277219,0.309577,0.379153,0.093864,0.114960,-0.689186,-0.076635,0.765959,0.238697,0.332566,0.667621,-1.289211,0.028527,-0.260936,0.295063,0.225753,0.225753,0.341393,0.341393,0.184679,-0.030227,-17.882752,-33.309916,10.649549,13.231436
2130,0.2130,6.018471,0.649853,0.795904,-0.537947,-0.658848,375.892695,0.238698,0.332566,-0.277779,0.307825,0.377007,0.091362,0.111895,-0.670476,-0.108355,0.778976,0.238993,0.328736,0.668293,-1.290339,0.039803,-0.262686,0.287820,0.226340,0.226340,0.337448,0.337448,0.182989,-0.032838,-24.112589,-29.212387,10.642594,13.248714
2131,0.2131,6.056060,0.650130,0.796244,-0.537946,-0.658846,375.886606,0.238994,0.328736,-0.278340,0.305583,0.374261,0.089260,0.109321,-0.651028,-0.139537,0.790715,0.238324,0.325030,0.668966,-1.291228,0.051078,-0.264298,0.279549,0.225978,0.225978,0.333627,0.333627,0.180742,-0.034997,-30.495224,-23.315220,10.644565,13.261137
2132,0.2132,6.093649,0.650129,0.796242,-0.538230,-0.659195,375.879991,0.238325,0.325030,-0.278900,0.302910,0.370987,0.087606,0.107295,-0.630817,-0.170138,0.801108,0.236695,0.321495,0.669638,-1.291752,0.062429,-0.265770,0.270388,0.224667,0.224667,0.329986,0.329986,0.178009,-0.036645,-35.637566,-16.525976,10.654209,13.267199
2133,0.2133,6.131236,0.649779,0.795814,-0.538721,-0.659796,375.873448,0.236696,0.321495,-0.279460,0.299918,0.367323,0.086473,0.105907,-0.609830,-0.200112,0.810098,0.234153,0.318249,0.670310,-1.291803,0.073901,-0.267100,0.260457,0.222443,0.222443,0.326640,0.326640,0.174922,-0.037696,-39.180280,-8.896917,10.669743,13.265239
2134,0.2134,6.168823,0.649030,0.794897,-0.539343,-0.660557,375.867575,0.234154,0.318249,-0.280020,0.296721,0.363407,0.085903,0.105209,-0.588055,-0.229429,0.817640,0.230781,0.315376,0.670982,-1.291288,0.085579,-0.268297,0.249909,0.219375,0.219375,0.323681,0.323681,0.171611,-0.038098,-40.948200,-0.633424,10.689394,13.254038
2135,0.2135,6.206410,0.647852,0.793454,-0.540007,-0.661371,375.862963,0.230782,0.315376,-0.280580,0.293459,0.359413,0.085943,0.105259,-0.565477,-0.258065,0.823698,0.226694,0.312989,0.671652,-1.290137,0.097473,-0.269352,0.238836,0.215562,0.215562,0.321223,0.321223,0.168235,-0.037799,-41.019074,7.935030,10.711122,13.232752
2136,0.2136,6.243996,0.646233,0.791471,-0.540625,-0.662128,375.860169,0.226695,0.312989,-0.281138,0.290233,0.355461,0.086592,0.106053,-0.542083,-0.286008,0.828246,0.222012,0.311117,0.672321,-1.288302,0.109611,-0.270297,0.227303,0.211116,0.211116,0.319298,0.319298,0.164913,-0.036802,-39.582620,16.578333,10.732827,13.201069
2137,0.2137,6.281582,0.644183,0.788960,-0.541103,-0.662713,375.859712,0.222013,0.311117,-0.281696,0.287149,0.351685,0.087866,0.107614,-0.517863,-0.313249,0.831266,0.216855,0.309822,0.672987,-1.285752,0.121940,-0.271145,0.215286,0.206148,0.206148,0.317969,0.317969,0.161772,-0.035092,-36.982470,25.131453,10.752315,13.159076
2138,0.2138,0.035983,0.641727,0.785951,-0.541351,-0.663016,375.862059,0.216856,0.309822,-0.282251,0.284253,0.348138,0.089745,0.109914,-0.492802,-0.339789,0.832743,0.211317,0.309075,0.673651,-1.282467,0.134433,-0.271964,0.202734,0.200744,0.200744,0.317208,0.317208,0.158874,-0.032698,-33.496480,33.577624,10.767561,13.107312
2139,0.2139,0.073569,0.638904,0.782495,-0.541278,-0.662928,375.867641,0.211318,0.309075,-0.282805,0.281610,0.344900,0.092249,0.112981,-0.466892,-0.365620,0.832663,0.205478,0.308913,0.674312,-1.278439,0.147002,-0.277655,0.189541,0.194984,0.194984,0.317051,0.317051,0.156302,-0.029609,-11.145401,49.900116,10.776518,13.046542
2140,0.2140,0.111157,0.635763,0.778647,-0.540804,-0.662346,375.876995,0.205479,0.308913,-0.283355,0.282200,0.345623,0.096665,0.118390,-0.440118,-0.390755,0.831010,0.201306,0.312862,0.674970,-1.274163,0.159224,-0.290158,0.175513,0.190703,0.190703,0.321106,0.321106,0.157054,-0.024549,37.363182,73.529961,10.772275,12.970725
2141,0.2141,0.148745,0.632366,0.774487,-0.539839,-0.661166,375.890414,0.201307,0.312862,-0.283904,0.287281,0.351845,0.102927,0.126059,-0.412184,-0.415758,0.828045,0.200337,0.321745,0.675625,-1.270300,0.171134,-0.300516,0.160597,0.189154,0.189154,0.330259,0.330259,0.162403,-0.017601,60.496614,81.123712,10.749850,12.879843
2142,0.2142,0.186335,0.629313,0.770747,-0.538119,-0.659059,375.907538,0.200338,0.321745,-0.284449,0.291391,0.356880,0.108627,0.133040,-0.382801,-0.441193,0.824066,0.199416,0.328993,0.676277,-1.266520,0.183216,-0.306369,0.145205,0.187383,0.187383,0.337745,0.337745,0.166933,-0.011302,42.787564,71.209685,10.712654,12.799569
2143,0.2143,0.223927,0.627249,0.768220,-0.535481,-0.655828,375.927922,0.199417,0.328993,-0.284993,0.293259,0.359168,0.113580,0.139106,-0.352220,-0.466532,0.818803,0.197291,0.333512,0.676926,-1.262493,0.194600,-0.312915,0.130032,0.184690,0.184690,0.342417,0.342417,0.169390,-0.005973,38.384695,61.700876,10.659775,12.745581
2144,0.2144,0.261521,0.625785,0.766427,-0.532127,-0.651720,375.950863,0.197292,0.333512,-0.285533,0.296344,0.362945,0.118090,0.144630,-0.320651,-0.491347,0.812025,0.196939,0.338253,0.677572,-1.258714,0.204649,-0.325131,0.115502,0.183913,0.183913,0.347387,0.347387,0.173201,-0.001226,74.780841,55.155110,10.587963,12.704237
2145,0.2145,0.299117,0.624598,0.764973,-0.528166,-0.646869,375.974650,0.196940,0.338253,-0.286072,0.303898,0.372197,0.122183,0.149643,-0.288107,-0.515876,0.803972,0.201626,0.345756,0.678216,-1.256201,0.213389,-0.337546,0.101388,0.187922,0.187922,0.355236,0.355236,0.181602,0.003034,108.035703,42.535634,10.492145,12.664374
2146,0.2146,0.336715,0.624038,0.764287,-0.523685,-0.641381,375.997368,0.201627,0.345756,-0.286609,0.312197,0.382361,0.124843,0.152900,-0.254451,-0.540731,0.795130,0.208840,0.352365,0.678859,-1.255046,0.221373,-0.340808,0.088031,0.194167,0.194167,0.362099,0.362099,0.190843,0.005720,81.177587,17.399101,10.381470,12.640307
2147,0.2147,0.374316,0.624826,0.765252,-0.518817,-0.635418,376.018240,0.208841,0.352365,-0.287144,0.315216,0.386059,0.125260,0.153411,-0.219908,-0.565693,0.785529,0.213261,0.352960,0.679501,-1.254260,0.228292,-0.340067,0.076286,0.197953,0.197953,0.362707,0.362707,0.194858,0.005875,38.002326,-11.193216,10.271683,12.656278
2148,0.2148,0.411919,0.626839,0.767718,-0.513831,-0.629312,376.036830,0.213262,0.352960,-0.287680,0.316411,0.387523,0.123795,0.151617,-0.185117,-0.589727,0.774762,0.217388,0.350485,0.680143,-1.253959,0.233354,-0.339913,0.066289,0.202094,0.202094,0.360272,0.360272,0.197049,0.003892,31.769898,-36.683052,10.161177,12.704294
2149,0.2149,0.449523,0.629096,0.770483,-0.509024,-0.623425,376.051758,0.217389,0.350485,-0.288214,0.318456,0.390027,0.120353,0.147402,-0.150349,-0.612739,0.762995,0.223770,0.346894,0.680784,-1.254660,0.237279,-0.339392,0.057174,0.208615,0.208615,0.356723,0.356723,0.200046,-0.000115,35.585539,-56.405618,10.050262,12.760288
2150,0.2150,0.487129,0.631527,0.773460,-0.504628,-0.618041,376.061740,0.223771,0.346894,-0.288749,0.320405,0.392414,0.115743,0.141756,-0.115761,-0.634942,0.750599,0.230940,0.342433,0.681427,-1.256352,0.240917,-0.337592,0.048013,0.215906,0.215906,0.352170,0.352170,0.202860,-0.005319,28.303228,-64.898700,9.946990,12.821728
2151,0.2151,0.524736,0.634338,0.776902,-0.500914,-0.613492,376.066670,0.230941,0.342433,-0.289284,0.321498,0.393753,0.111008,0.135956,-0.081478,-0.656283,0.737649,0.237342,0.337608,0.682070,-1.258786,0.244225,-0.334294,0.038769,0.222499,0.222499,0.347189,0.347189,0.204668,-0.010713,14.740470,-66.497982,9.859983,12.891395
2152,0.2152,0.562342,0.637435,0.780695,-0.497987,-0.609907,376.067081,0.237343,0.337608,-0.289821,0.321551,0.393818,0.106245,0.130123,-0.047547,-0.676636,0.724065,0.242654,0.332348,0.682716,-1.261752,0.247087,-0.330232,0.029391,0.228089,0.228089,0.341779,0.341779,0.205267,-0.016178,2.626148,-66.885548,9.791902,12.967399
2153,0.2153,0.599949,0.640646,0.784627,-0.495800,-0.607229,376.063468,0.242655,0.332348,-0.290358,0.320991,0.393132,0.101499,0.124310,-0.014058,-0.695881,0.709814,0.247190,0.326974,0.683363,-1.265144,0.249465,-0.325673,0.019719,0.232978,0.232978,0.336258,0.336258,0.205097,-0.021636,-6.033452,-65.824128,9.740806,13.045602
2154,0.2154,0.637555,0.643804,0.788495,-0.494340,-0.605441,376.056269,0.247191,0.326974,-0.290898,0.319936,0.391840,0.096893,0.118669,0.018939,-0.713980,0.694911,0.250951,0.321678,0.684012,-1.268839,0.251492,-0.321003,0.009573,0.237117,0.237117,0.330806,0.330806,0.204282,-0.026927,-12.219510,-62.497960,9.706230,13.122186
2155,0.2155,0.675160,0.646829,0.792200,-0.493590,-0.604522,376.045976,0.250952,0.321678,-0.291439,0.318661,0.390278,0.092622,0.113438,0.051404,-0.730899,0.679356,0.254051,0.316823,0.684664,-1.272748,0.253202,-0.316202,-0.001103,0.240603,0.240603,0.325798,0.325798,0.203101,-0.031841,-16.518985,-57.309432,9.687383,13.194816
2156,0.2156,0.712764,0.649642,0.795646,-0.493510,-0.604424,376.033135,0.254052,0.316823,-0.291982,0.317183,0.388469,0.088764,0.108713,0.083344,-0.746635,0.663144,0.256458,0.312467,0.685317,-1.276766,0.254733,-0.311276,-0.012282,0.243375,0.243375,0.321297,0.321297,0.201584,-0.036286,-19.892304,-51.090440,9.683463,13.261788
2157,0.2157,0.750366,0.652211,0.798792,-0.494032,-0.605063,376.018314,0.256459,0.312467,-0.292526,0.315612,0.386545,0.085388,0.104579,0.114757,-0.761175,0.646259,0.258229,0.308722,0.685973,-1.280806,0.256092,-0.305915,-0.023829,0.245492,0.245492,0.317421,0.317421,0.199853,-0.040184,-23.206809,-44.477893,9.692895,13.322274
2158,0.2158,0.787967,0.654496,0.801590,-0.495083,-0.606351,376.002086,0.258230,0.308722,-0.293165,0.313818,0.384347,0.082477,0.101013,0.145655,-0.774513,0.628688,0.259254,0.305443,0.686632,-1.284754,0.257382,-0.299854,-0.035586,0.246839,0.246839,0.314021,0.314021,0.197795,-0.043549,-27.435186,-37.781441,9.714457,13.375769
2159,0.2159,0.825567,0.656476,0.804015,-0.496584,-0.608189,375.985020,0.259255,0.305443,-0.293947,0.311748,0.381812,0.080053,0.098045,0.176022,-0.786615,0.610412,0.259451,0.302577,0.687292,-1.288489,0.258571,-0.292719,-0.047353,0.247353,0.247353,0.311043,0.311043,0.195373,-0.046354,-32.907702,-31.043529,9.746649,13.422024
2160,0.2160,0.863164,0.658107,0.806014,-0.498458,-0.610484,375.967687,0.259452,0.302577,-0.294731,0.309218,0.378714,0.078090,0.095641,0.205837,-0.797437,0.591412,0.258642,0.299927,0.687954,-1.291861,0.259716,-0.284316,-0.059011,0.246861,0.246861,0.308286,0.308286,0.192421,-0.048618,-39.521992,-24.064227,9.788332,13.460536
2161,0.2161,0.900760,0.659346,0.807531,-0.500625,-0.613138,375.950671,0.258643,0.299927,-0.295517,0.306192,0.375007,0.076639,0.093863,0.235046,-0.806912,0.571672,0.256727,0.297471,0.688618,-1.294716,0.260758,-0.274525,-0.070471,0.245278,0.245278,0.305728,0.305728,0.188919,-0.050284,-46.486689,-16.565777,9.838014,13.490454
2162,0.2162,0.938355,0.660121,0.808480,-0.503005,-0.616053,375.934580,0.256728,0.297471,-0.296305,0.302612,0.370623,0.075712,0.092728,0.263596,-0.814965,0.551175,0.253620,0.295134,0.689282,-1.296893,0.261741,-0.263449,-0.081782,0.242516,0.242516,0.303292,0.303292,0.184830,-0.051324,-52.776893,-8.280872,9.894277,13.510483
2163,0.2163,0.975947,0.660370,0.808785,-0.505510,-0.619121,375.920045,0.253621,0.295134,-0.297094,0.298609,0.365720,0.075401,0.092347,0.291419,-0.821519,0.529908,0.249367,0.293047,0.689947,-1.298256,0.266389,-0.251283,-0.093020,0.238615,0.238615,0.301114,0.301114,0.180301,-0.051636,-44.124438,9.050061,9.955145,13.519046
2164,0.2164,1.013539,0.660026,0.808364,-0.508048,-0.622229,375.908112,0.249368,0.293047,-0.297884,0.296453,0.363079,0.077069,0.094390,0.318477,-0.826512,0.507855,0.245285,0.294192,0.690612,-1.299001,0.280352,-0.238261,-0.103994,0.234768,0.234768,0.302219,0.302219,0.177624,-0.049846,0.767010,43.810656,10.015380,13.508744
2165,0.2165,1.051129,0.659057,0.807177,-0.510510,-0.625245,375.900405,0.245286,0.294192,-0.298673,0.299746,0.367113,0.082182,0.100652,0.345184,-0.830113,0.484786,0.244140,0.302601,0.691277,-1.299869,0.296517,-0.224619,-0.114491,0.233393,0.233393,0.310779,0.310779,0.180426,-0.044482,45.505742,68.540759,10.066509,13.470896
2166,0.2166,1.088719,0.657848,0.805695,-0.512582,-0.627782,375.897568,0.244141,0.302601,-0.299463,0.304782,0.373280,0.087718,0.107432,0.372454,-0.832789,0.460237,0.244805,0.312411,0.691942,-1.301011,0.304105,-0.210861,-0.125464,0.233306,0.233306,0.320896,0.320896,0.185055,-0.038653,30.945352,55.842162,10.106319,13.425566
2167,0.2167,1.126309,0.657297,0.805021,-0.513822,-0.629301,375.898595,0.244806,0.312411,-0.300253,0.305452,0.374101,0.090869,0.111291,0.400167,-0.834528,0.434287,0.243174,0.316363,0.692607,-1.301682,0.308944,-0.197568,-0.137160,0.231124,0.231124,0.325014,0.325014,0.185479,-0.035363,1.669503,37.016912,10.135429,13.406255
2168,0.2168,1.163899,0.657433,0.805188,-0.514360,-0.629960,375.902552,0.243175,0.316363,-0.301042,0.305415,0.374056,0.093641,0.114686,0.427302,-0.834798,0.407437,0.241057,0.319255,0.693272,-1.301992,0.318696,-0.184986,-0.148310,0.228938,0.228938,0.327984,0.327984,0.185328,-0.032608,23.116315,37.813018,10.150762,13.403802
2169,0.2169,1.201489,0.657400,0.805147,-0.514599,-0.630253,375.908857,0.241058,0.319255,-0.301832,0.309391,0.378925,0.097049,0.118860,0.453923,-0.833645,0.379688,0.242563,0.325574,0.693937,-1.302835,0.329412,-0.172792,-0.158597,0.230178,0.230178,0.334519,0.334519,0.189254,-0.029188,56.975914,37.534760,10.151459,13.391395
2170,0.2170,1.239081,0.657322,0.805052,-0.514499,-0.630130,375.916491,0.242564,0.325574,-0.302621,0.314746,0.385484,0.099744,0.122161,0.480692,-0.831547,0.350850,0.246386,0.332079,0.694602,-1.304412,0.337368,-0.160531,-0.168699,0.233357,0.233357,0.341251,0.341251,0.194632,-0.026479,59.043645,26.661067,10.140824,13.378176
2171,0.2171,1.276673,0.657954,0.805826,-0.513988,-0.629504,375.924541,0.246387,0.332079,-0.303411,0.318917,0.390592,0.101530,0.124349,0.507530,-0.828574,0.321063,0.250072,0.336778,0.695268,-1.306471,0.343507,-0.148224,-0.178365,0.236471,0.236471,0.346083,0.346083,0.198896,-0.024834,48.184253,14.532508,10.122857,13.383730
2172,0.2172,1.314266,0.659325,0.807505,-0.513251,-0.628602,375.932472,0.250073,0.336778,-0.304202,0.322396,0.394853,0.102558,0.125608,0.534088,-0.824557,0.290509,0.253864,0.340211,0.695935,-1.309015,0.348809,-0.135974,-0.187117,0.239888,0.239888,0.349634,0.349634,0.202500,-0.024106,43.148588,3.019178,10.100505,13.407566
2173,0.2173,1.351859,0.661151,0.809741,-0.512419,-0.627583,375.939677,0.253865,0.340211,-0.304994,0.325701,0.398901,0.102719,0.125805,0.560240,-0.819490,0.259309,0.258324,0.342684,0.696604,-1.312149,0.352986,-0.123685,-0.194868,0.244054,0.244054,0.352212,0.352212,0.205942,-0.024341,38.969745,-8.672152,10.075275,13.443137
2174,0.2174,1.389454,0.663365,0.812452,-0.511596,-0.626574,375.945528,0.258325,0.342684,-0.305789,0.328497,0.402325,0.102015,0.124942,0.585926,-0.813441,0.227594,0.263083,0.344010,0.697275,-1.315853,0.356021,-0.111283,-0.201789,0.248584,0.248584,0.353596,0.353596,0.208864,-0.025522,31.907241,-18.881055,10.050164,13.489292
2175,0.2175,1.427048,0.665958,0.815629,-0.510911,-0.625735,375.949606,0.263084,0.344010,-0.306585,0.330695,0.405017,0.100665,0.123289,0.611015,-0.806429,0.195513,0.267823,0.344389,0.697948,-1.320074,0.358148,-0.098876,-0.207926,0.253197,0.253197,0.353991,0.353991,0.211152,-0.027424,24.907553,-27.155936,10.028415,13.545349
2176,0.2176,1.464643,0.668834,0.819151,-0.510480,-0.625207,375.951636,0.267824,0.344389,-0.307384,0.332442,0.407157,0.098739,0.120930,0.635397,-0.798460,0.163182,0.272584,0.344017,0.698623,-1.324790,0.359343,-0.086571,-0.213443,0.257917,0.257917,0.353618,0.353618,0.212931,-0.029956,18.663124,-34.114636,10.012219,13.608840
2177,0.2177,1.502238,0.671898,0.822904,-0.510375,-0.625079,375.951410,0.272585,0.344017,-0.308187,0.333751,0.408760,0.096339,0.117991,0.658995,-0.789566,0.130708,0.277259,0.343030,0.699302,-1.329960,0.358436,-0.074482,-0.218485,0.262616,0.262616,0.352602,0.352602,0.214200,-0.032995,7.782392,-39.881917,10.003218,13.677450
2178,0.2178,1.539833,0.675082,0.826804,-0.510667,-0.625436,375.948888,0.277260,0.343030,-0.308992,0.333878,0.408915,0.093521,0.114539,0.681739,-0.779778,0.098191,0.280985,0.340955,0.699983,-1.335357,0.355415,-0.062681,-0.223291,0.266455,0.266455,0.350452,0.350452,0.214202,-0.036469,-7.462235,-43.650742,10.004657,13.750571
2179,0.2179,1.577428,0.678312,0.830759,-0.511405,-0.626341,375.944229,0.280986,0.340955,-0.309802,0.332875,0.407687,0.090523,0.110867,0.703432,-0.769058,0.065787,0.283525,0.338063,0.700668,-1.340782,0.351757,-0.051146,-0.227901,0.269249,0.269249,0.347455,0.347455,0.212982,-0.040124,-16.530610,-44.831561,10.017797,13.826059
2180,0.2180,1.615022,0.681381,0.834518,-0.512624,-0.627834,375.937601,0.283526,0.338063,-0.310615,0.331712,0.406262,0.087469,0.107128,0.723939,-0.757383,0.033612,0.285726,0.335166,0.701356,-1.346252,0.347588,-0.039666,-0.232391,0.271775,0.271775,0.344465,0.344465,0.211503,-0.043790,-19.414372,-43.643830,10.041289,13.898114
2181,0.2181,1.652616,0.684138,0.837894,-0.514315,-0.629904,375.929169,0.285727,0.335166,-0.311431,0.330427,0.404688,0.084548,0.103549,0.743291,-0.744810,0.001694,0.287508,0.332485,0.702047,-1.351703,0.342463,-0.028064,-0.236823,0.273860,0.273860,0.341678,0.341678,0.209811,-0.047251,-23.921271,-39.944732,10.075124,13.963080
2182,0.2182,1.690208,0.686596,0.840905,-0.516465,-0.632538,375.919291,0.287509,0.332485,-0.312252,0.328708,0.402584,0.081953,0.100371,0.761474,-0.731351,-0.029943,0.288391,0.329974,0.702740,-1.356979,0.336173,-0.016154,-0.241206,0.275046,0.275046,0.339052,0.339052,0.207597,-0.050313,-31.181907,-33.847584,10.120021,14.021322
2183,0.2183,1.727799,0.688730,0.843519,-0.519031,-0.635681,375.908540,0.288392,0.329974,-0.313076,0.326407,0.399765,0.079880,0.097832,0.778417,-0.716975,-0.061259,0.288040,0.327685,0.703437,-1.361888,0.328599,-0.003865,-0.245437,0.275019,0.275019,0.336646,0.336646,0.204719,-0.052778,-39.746846,-25.939209,10.175715,14.072202
2184,0.2184,1.765390,0.690461,0.845638,-0.521942,-0.639245,375.897613,0.288041,0.327685,-0.313903,0.323433,0.396123,0.078410,0.096032,0.794029,-0.701629,-0.092217,0.286262,0.325577,0.704136,-1.366231,0.319809,0.008898,-0.249479,0.273589,0.273589,0.334428,0.334428,0.201106,-0.054549,-48.221672,-16.629928,10.241072,14.114170
