"Time","Subsystem #1|CTLs|Vars|I107d","Subsystem #1|CTLs|Vars|I107d_rms","Subsystem #1|CTLs|Vars|I107q","Subsystem #1|CTLs|Vars|I107q_rms","Subsystem #1|CTLs|Vars|Omega107V","Subsystem #1|CTLs|Vars|PSTAT_TEST","Subsystem #1|CTLs|Vars|QSTAT_TEST","Subsystem #1|CTLs|Vars|Tmpu_M1","Subsystem #1|CTLs|Vars|V107d","Subsystem #1|CTLs|Vars|V107d_rms","Subsystem #1|CTLs|Vars|V107q","Subsystem #1|CTLs|Vars|V107q_rms","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1","Subsystem #1|Machines|M1|SPDOUT1M1","Subsystem #1|Machines|M1|TELECT1M1"
0.3635,0.2133766169,0.2613319172,-0.0838465203,-0.1026905957,376.9902843,0.1255037744,0.03866761404,-0.7688753798,0.3816194998,0.4673865253,-0.01444292751,-0.0176889014,0.1255155544,0.03866989125,0.959457241,-0.7683905805
0.3636,0.213393179,0.2613522016,-0.08384642464,-0.1026904786,376.9902973,0.1255156331,0.03866989177,-0.7688745418,0.3816282204,0.4673972057,-0.01443656334,-0.01768110692,0.125527687,0.03867204855,0.9594569595,-0.7684511949
0.3637,0.2134107475,0.2613737185,-0.08384617973,-0.1026901786,376.9903152,0.1255277657,0.03867204907,-0.7688738099,0.3816360913,0.4674068455,-0.01442993708,-0.01767299143,0.1255400203,0.03867407154,0.9594567204,-0.7685142241
0.3638,0.2134292128,0.2613963337,-0.08384578708,-0.1026896977,376.9903378,0.125540099,0.03867407205,-0.7688731883,0.3816430717,0.4674153948,-0.01442309197,-0.01766460792,0.1255524809,0.03867594822,0.959456525,-0.7685792823
0.3639,0.2134484607,0.2614199075,-0.08384524973,-0.1026890396,376.990365,0.1255525597,0.03867594874,-0.7688726802,0.3816491276,0.4674228117,-0.01441607073,-0.0176560087,0.1255649954,0.03867766836,0.9594563742,-0.7686459753
0.364,0.2134683732,0.2614442952,-0.0838445718,-0.1026882093,376.9903965,0.1255650741,0.03867766888,-0.7688722882,0.3816542321,0.4674290634,-0.01440892288,-0.0176472544,0.1255774916,0.03867922098,0.9594562689,-0.7687139039
0.3641,0.2134888293,0.2614693488,-0.08384375833,-0.102687213,376.9904322,0.1255775704,0.0386792215,-0.7688720143,0.3816583653,0.4674341255,-0.01440169238,-0.01763839888,0.1255898981,0.03868059889,0.9594562094,-0.7687826658
0.3642,0.2135097062,0.2614949176,-0.08384281637,-0.1026860593,376.9904718,0.1255899769,0.03868059941,-0.7688718597,0.3816615138,0.4674379816,-0.01439442204,-0.01762949457,0.1256021447,0.03868179643,0.959456196,-0.7688518582
0.3643,0.2135308795,0.2615208496,-0.08384175355,-0.1026847577,376.9905151,0.1256022235,0.03868179695,-0.7688718249,0.3816636704,0.4674406229,-0.01438715785,-0.01762059779,0.1256141635,0.03868280798,0.9594562287,-0.7689210807
0.3644,0.2135522248,0.2615469921,-0.08384057817,-0.1026833181,376.9905617,0.1256142423,0.03868280849,-0.7688719098,0.3816648349,0.4674420492,-0.01437993899,-0.01761175653,0.1256258881,0.03868363159,0.9594563071,-0.7689899372
0.3645,0.2135736178,0.261573193,-0.08383929978,-0.1026817524,376.9906115,0.1256259669,0.03868363211,-0.7688721136,0.3816650125,0.4674422667,-0.01437281336,-0.01760302945,0.1256372558,0.03868426303,0.9594564306,-0.7690580393
0.3646,0.2135949355,0.2615993018,-0.08383792783,-0.1026800721,376.990664,0.1256373346,0.03868426355,-0.7688724347,0.3816642149,0.4674412898,-0.01436581878,-0.01759446288,0.1256482057,0.038684703,0.9594565984,-0.7691250072
0.3647,0.2136160568,0.26162517,-0.0838364736,-0.1026782911,376.990719,0.1256482846,0.03868470352,-0.768872871,0.3816624581,0.4674391381,-0.014358993,-0.01758610304,0.1256586801,0.03868495241,0.9594568094,-0.7691904716
0.3648,0.2136368632,0.2616506525,-0.08383494806,-0.1026764227,376.9907761,0.125658759,0.03868495293,-0.7688734197,0.3816597634,0.4674358379,-0.01435237369,-0.01757799607,0.1256686247,0.03868501284,0.9594570624,-0.7692540763
0.3649,0.2136572391,0.2616756079,-0.08383336243,-0.1026744807,376.990835,0.1256687035,0.03868501335,-0.7688740773,0.3816561568,0.4674314207,-0.0143459949,-0.01757018368,0.1256779882,0.03868488758,0.9594573557,-0.7693154789
0.365,0.2136770729,0.2616998992,-0.08383172834,-0.1026724793,376.9908953,0.1256780671,0.0386848881,-0.76887484,0.3816516682,0.4674259233,-0.01433988718,-0.01756270328,0.125686723,0.03868458126,0.9594576877,-0.7693743526
0.3651,0.2136962572,0.261723395,-0.08383005725,-0.1026704327,376.9909566,0.1256868019,0.03868458178,-0.7688757031,0.3816463316,0.4674193873,-0.01433408526,-0.01755559741,0.1256947858,0.03868409722,0.9594580563,-0.769430388
0.3652,0.2137146891,0.2617459694,-0.0838283603,-0.1026683544,376.9910187,0.1256948647,0.03868409774,-0.7688766615,0.3816401845,0.4674118587,-0.01432861605,-0.01754889903,0.1257021365,0.03868344187,0.9594584594,-0.7694832938
0.3653,0.2137322711,0.2617675029,-0.08382664925,-0.1026662588,376.9910812,0.1257022154,0.03868344238,-0.7688777097,0.3816332673,0.4674033869,-0.01432350334,-0.01754263725,0.1257087388,0.0386826223,0.9594588948,-0.7695327975
0.3654,0.2137489111,0.2617878826,-0.08382493518,-0.1026641595,376.9911437,0.1257088177,0.03868262282,-0.7688788417,0.3816256232,0.4673940247,-0.01431877248,-0.01753684316,0.1257145607,0.03868164479,0.9594593599,-0.7695786466
0.3655,0.2137645228,0.261807003,-0.08382322852,-0.1026620692,376.9912058,0.1257146397,0.03868164531,-0.768880051,0.3816172979,0.4673838284,-0.01431444075,-0.0175315379,0.1257195739,0.0386805183,0.9594598521,-0.7696206093
0.3656,0.2137790263,0.2618247661,-0.08382153967,-0.1026600008,376.9912673,0.1257196528,0.03868051881,-0.7688813307,0.3816083394,0.4673728565,-0.01431053313,-0.01752675206,0.125723755,0.03867924848,0.9594603686,-0.7696584759
0.3657,0.2137923479,0.2618410816,-0.08381987776,-0.1026579654,376.9913278,0.125723834,0.03867924899,-0.7688826736,0.3815987983,0.4673611711,-0.01430706379,-0.017522503,0.1257270843,0.03867784493,0.9594609066,-0.7696920586
0.3658,0.2138044205,0.2618558675,-0.08381825265,-0.1026559751,376.9913869,0.1257271632,0.03867784545,-0.7688840723,0.381588726,0.4673488351,-0.01430404631,-0.01751880735,0.125729546,0.03867631651,0.959461463,-0.7697211922
0.3659,0.2138151841,0.2618690502,-0.08381667285,-0.1026540402,376.9914444,0.125729625,0.03867631703,-0.7688855189,0.3815781758,0.4673359138,-0.01430149202,-0.017515679,0.1257311289,0.03867467233,0.9594620347,-0.7697457341
0.366,0.2138245855,0.2618805645,-0.08381514626,-0.1026521705,376.9915,0.1257312079,0.03867467285,-0.7688870055,0.3815672027,0.4673224746,-0.01429941383,-0.01751313375,0.1257318263,0.03867292048,0.9594626187,-0.7697655658
0.3661,0.2138325787,0.2618903541,-0.08381368006,-0.1026503748,376.9915533,0.1257319053,0.03867292099,-0.7688885237,0.3815558627,0.467308586,-0.01429781908,-0.01751118059,0.1257316355,0.03867107062,0.9594632116,-0.7697805923
0.3662,0.2138391249,0.2618983715,-0.08381228134,-0.1026486617,376.9916041,0.1257317145,0.03867107114,-0.7688900654,0.3815442129,0.4672943179,-0.01429671185,-0.01750982452,0.125730558,0.0386691328,0.9594638103,-0.7697907425
0.3663,0.2138441928,0.2619045785,-0.08381095634,-0.1026470389,376.9916522,0.125730637,0.03866913331,-0.7688916219,0.3815323108,0.467279741,-0.01429609729,-0.01750907184,0.1257285996,0.03866711594,0.9594644114,-0.7697959693
0.3664,0.2138477585,0.2619089455,-0.08380971041,-0.102645513,376.9916972,0.1257286786,0.03866711645,-0.7688931848,0.3815202152,0.4672649269,-0.01429597318,-0.01750891983,0.1257257702,0.03866503104,0.9594650116,-0.7697962494
0.3665,0.2138498054,0.2619114524,-0.08380854867,-0.1026440902,376.9917391,0.1257258492,0.03866503156,-0.7688947455,0.381507985,0.467249948,-0.01429634475,-0.01750937491,0.1257220846,0.03866288566,0.9594656078,-0.7697915844
0.3666,0.2138503246,0.2619120883,-0.08380747495,-0.1026427751,376.9917774,0.1257221635,0.03866288618,-0.7688962954,0.3814956803,0.4672348779,-0.01429720699,-0.01751043093,0.1257175611,0.03866069087,0.9594661965,-0.769782
0.3667,0.2138493145,0.2619108512,-0.08380649371,-0.1026415734,376.9918122,0.1257176401,0.03866069139,-0.7688978261,0.3814833605,0.4672197893,-0.01429855413,-0.01751208083,0.1257122221,0.03865845686,0.9594667746,-0.7697675452
0.3668,0.2138467813,0.2619077486,-0.08380560817,-0.1026404888,376.9918431,0.1257123011,0.03865845738,-0.7688993292,0.3814710855,0.4672047555,-0.01430038044,-0.0175143176,0.1257060943,0.03865619325,0.9594673389,-0.7697482937
0.3669,0.2138427382,0.2619027969,-0.083804821,-0.1026395247,376.99187,0.1257061733,0.03865619377,-0.7689007964,0.3814589152,0.4671898501,-0.01430267635,-0.01751712951,0.1256992083,0.03865391047,0.9594678864,-0.7697243421
0.367,0.2138372063,0.2618960217,-0.08380413462,-0.1026386841,376.9918928,0.1256992873,0.03865391099,-0.7689022197,0.3814469092,0.4671751457,-0.01430542907,-0.01752050089,0.1256915981,0.03865161925,0.9594684139,-0.7696958105
0.3671,0.2138302136,0.2618874575,-0.08380355083,-0.1026379691,376.9919114,0.1256916771,0.03865161976,-0.7689035913,0.3814351268,0.4671607153,-0.01430863002,-0.01752442124,0.1256833025,0.03864932825,0.9594689186,-0.7696628423
0.3672,0.2138217956,0.2618771476,-0.08380307069,-0.102637381,376.9919257,0.1256833815,0.03864932877,-0.7689049035,0.3814236272,0.4671466312,-0.01431226316,-0.01752887091,0.1256743633,0.03864704846,0.9594693977,-0.7696256036
0.3673,0.2138119948,0.2618651441,-0.08380269574,-0.1026369218,376.9919356,0.1256744422,0.03864704898,-0.7689061492,0.3814124683,0.4671329645,-0.01431630955,-0.0175338267,0.1256648254,0.03864479095,0.9594698485,-0.7695842818
0.3674,0.2138008607,0.2618515076,-0.08380242668,-0.1026365923,376.991941,0.1256649044,0.03864479147,-0.7689073212,0.3814017072,0.4671197848,-0.0143207522,-0.01753926782,0.1256547379,0.03864256535,0.9594702685,-0.7695390861
0.3675,0.2137884497,0.2618363073,-0.08380226359,-0.1026363925,376.991942,0.1256548168,0.03864256587,-0.7689084132,0.3813914001,0.4671071613,-0.01432556635,-0.01754516392,0.1256441521,0.03864038355,0.9594706553,-0.7694902461
0.3676,0.2137748247,0.2618196202,-0.08380220664,-0.1026363228,376.9919384,0.125644231,0.03864038406,-0.7689094189,0.3813816018,0.4670951608,-0.01433073536,-0.01755149463,0.1256331235,0.03863825367,0.9594710067,-0.7694380119
0.3677,0.2137600551,0.2618015312,-0.08380225487,-0.1026363819,376.9919304,0.1256332025,0.03863825418,-0.7689103325,0.3813723661,0.4670838495,-0.01433623216,-0.01755822682,0.1256217099,0.03863618742,0.9594713207,-0.7693826526
0.3678,0.2137442166,0.2617821331,-0.08380240829,-0.1026365698,376.9919179,0.1256217888,0.03863618793,-0.768911149,0.3813637442,0.4670732899,-0.01434202956,-0.01756532715,0.1256099712,0.03863419539,0.9594715955,-0.7693244553
0.3679,0.2137273908,0.2617615257,-0.08380266585,-0.1026368852,376.991901,0.1256100501,0.03863419591,-0.7689118634,0.3813557858,0.4670635428,-0.01434810042,-0.0175727624,0.1255979703,0.03863228756,0.9594718294,-0.7692637242
0.368,0.2137096647,0.2617398158,-0.08380302621,-0.1026373266,376.9918798,0.1255980492,0.03863228807,-0.7689124717,0.3813485381,0.4670546663,-0.01435441438,-0.0175804954,0.1255857718,0.0386304744,0.9594720211,-0.7692007793
0.3681,0.2136911311,0.2617171168,-0.08380348793,-0.102637892,376.9918544,0.1255858507,0.03863047491,-0.7689129701,0.3813420457,0.4670467147,-0.01436093811,-0.01758848529,0.125573442,0.03862876657,0.9594721694,-0.7691359553
0.3682,0.2136718873,0.2616935481,-0.08380404913,-0.1026385794,376.9918248,0.1255735209,0.03862876709,-0.7689133557,0.3813363506,0.4670397397,-0.01436764314,-0.01759669725,0.1255610494,0.03862717232,0.9594722734,-0.7690696004
0.3683,0.2136520355,0.2616692348,-0.08380470735,-0.1026393855,376.9917913,0.1255611283,0.03862717284,-0.7689136259,0.3813314916,0.4670337887,-0.01437449404,-0.01760508786,0.1255486632,0.03862570196,0.9594723322,-0.7690020749
0.3684,0.2136316821,0.261644307,-0.08380546071,-0.1026403082,376.991754,0.1255487421,0.03862570248,-0.768913779,0.3813275039,0.4670289047,-0.01438145327,-0.01761361114,0.1255363531,0.03862436546,0.9594723456,-0.7689337484
0.3685,0.213610937,0.2616188995,-0.08380630658,-0.1026413442,376.9917131,0.1255364319,0.03862436597,-0.7689138137,0.3813244184,0.4670251257,-0.01438848596,-0.01762222438,0.1255241897,0.03862317096,0.9594723132,-0.7688649994
0.3686,0.2135899134,0.261593151,-0.08380724175,-0.1026424895,376.9916688,0.1255242685,0.03862317148,-0.7689137295,0.3813222624,0.4670224853,-0.0143955504,-0.01763087652,0.1255122431,0.03862212836,0.9594722352,-0.7687962125
0.3687,0.2135687274,0.2615672035,-0.08380826308,-0.1026437404,376.9916213,0.1255123219,0.03862212888,-0.7689135266,0.3813210585,0.4670210107,-0.01440261401,-0.01763952764,0.125500584,0.03862124328,0.9594721118,-0.7687277775
0.3688,0.2135474969,0.2615412017,-0.08380936635,-0.1026450916,376.9915708,0.1255006627,0.0386212438,-0.7689132058,0.3813208248,0.4670207246,-0.01440963495,-0.0176481265,0.1254892815,0.03862052432,0.9594719436,-0.7686600863
0.3689,0.2135263417,0.2615152919,-0.08381054818,-0.102646539,376.9915177,0.1254893603,0.03862052484,-0.7689127686,0.3813215736,0.4670216416,-0.01441657249,-0.01765662323,0.1254784037,0.03861997831,0.9594717315,-0.7685935308
0.369,0.2135053822,0.2614896218,-0.0838118041,-0.1026480772,376.9914621,0.1254784824,0.03861997883,-0.7689122171,0.3813233118,0.4670237704,-0.01442338745,-0.01766496981,0.1254680168,0.03861961075,0.9594714765,-0.768528501
0.3691,0.2134847391,0.2614643394,-0.08381312918,-0.1026497001,376.9914045,0.1254680955,0.03861961127,-0.7689115541,0.3813260405,0.4670271124,-0.01443003637,-0.01767311304,0.1254581847,0.03861942773,0.95947118,-0.7684653818
0.3692,0.2134645328,0.2614395918,-0.08381451828,-0.1026514014,376.9913451,0.1254582634,0.03861942825,-0.7689107833,0.381329755,0.4670316618,-0.01443648462,-0.0176810105,0.1254489694,0.03861943126,0.9594708436,-0.7684045518
0.3693,0.2134448823,0.2614155249,-0.08381596522,-0.1026531735,376.9912842,0.1254490481,0.03861943178,-0.7689099086,0.3813344445,0.4670374052,-0.01444269051,-0.01768861113,0.1254404292,0.03861962539,0.9594704691,-0.7683463798
0.3694,0.2134259046,0.261392282,-0.08381746443,-0.1026550097,376.9912221,0.1254405079,0.0386196259,-0.7689089349,0.3813400911,0.4670443208,-0.0144486138,-0.01769586565,0.1254326187,0.03862001236,0.9594700586,-0.7682912224
0.3695,0.2134077141,0.2613700033,-0.08381900926,-0.1026569017,376.9911593,0.1254326974,0.03862001288,-0.7689078675,0.3813466703,0.4670523787,-0.01445421776,-0.01770272908,0.1254255887,0.03862059235,0.9594696143,-0.7682394213
0.3696,0.2133904217,0.2613488245,-0.08382059243,-0.1026588407,376.9910961,0.1254256674,0.03862059287,-0.7689067124,0.3813541516,0.4670615413,-0.01445946483,-0.01770915539,0.1254193854,0.03862136514,0.9594691389,-0.7681913009
0.3697,0.2133741338,0.2613288761,-0.08382220646,-0.1026608175,376.9910328,0.1254194641,0.03862136566,-0.7689054762,0.3813624967,0.467071762,-0.01446431809,-0.0177150994,0.1254140497,0.03862232929,0.9594686349,-0.7681471656
0.3698,0.213358952,0.2613102822,-0.08382384314,-0.102662822,376.9909698,0.1254141284,0.0386223298,-0.7689041658,0.3813716619,0.467082987,-0.01446874857,-0.01772052561,0.1254096182,0.03862347992,0.9594681052,-0.7681072979
0.3699,0.2133449717,0.2612931599,-0.08382549356,-0.1026648433,376.9909075,0.1254096969,0.03862348043,-0.7689027888,0.3813815962,0.467095154,-0.01447272424,-0.01772539479,0.1254061212,0.03862481289,0.959467553,-0.7680719557
0.37,0.2133322818,0.2612776181,-0.08382714917,-0.102666871,376.9908462,0.1254061999,0.03862481341,-0.7689013531,0.3813922428,0.4671081933,-0.01447621452,-0.01772966949,0.1254035829,0.03862632272,0.9594669814,-0.7680413694
0.3701,0.2133209641,0.2612637567,-0.08382880058,-0.1026688936,376.9907863,0.1254036615,0.03862632323,-0.7688998669,0.3814035381,0.4671220272,-0.01447919571,-0.01773332069,0.1254020216,0.03862800092,0.9594663938,-0.768015741
0.3702,0.2133110919,0.2612516658,-0.08383043776,-0.1026708987,376.9907282,0.1254021002,0.03862800144,-0.768898339,0.3814154138,0.4671365719,-0.01448164127,-0.01773631588,0.1254014486,0.03862983982,0.9594657935,-0.7679952408
0.3703,0.21330273,0.2612414246,-0.08383205075,-0.1026728742,376.9906723,0.1254015272,0.03862984033,-0.7688967784,0.3814277958,0.4671517367,-0.01448353812,-0.01773863904,0.1254018698,0.03863182655,0.9594651842,-0.7679800079
0.3704,0.213295934,0.2612331013,-0.08383362861,-0.1026748067,376.9906189,0.1254019484,0.03863182706,-0.7688951941,0.3814406064,0.4671674265,-0.01448486821,-0.01774026805,0.1254032835,0.03863395048,0.9594645693,-0.7679701469
0.3705,0.2132907496,0.2612267517,-0.08383516145,-0.102676684,376.9905682,0.1254033621,0.03863395099,-0.7688935954,0.3814537629,0.4671835398,-0.01448561898,-0.01774118755,0.1254056815,0.0386361986,0.9594639526,-0.7679657276
0.3706,0.2132872123,0.2612224193,-0.08383663855,-0.1026784931,376.9905207,0.1254057601,0.03863619912,-0.7688919919,0.3814671798,0.467199972,-0.01448578373,-0.01774138933,0.1254090489,0.03863855616,0.9594633376,-0.7679667842
0.3707,0.2132853468,0.2612201347,-0.08383804922,-0.1026802208,376.9904767,0.1254091276,0.03863855668,-0.7688903929,0.381480769,0.4672166153,-0.01448535835,-0.01774086835,0.1254133645,0.03864100796,0.959462728,-0.7679733145
0.3708,0.2132851672,0.2612199147,-0.08383938307,-0.1026818544,376.9904363,0.1254134432,0.03864100848,-0.768888808,0.3814944405,0.4672333595,-0.01448434164,-0.01773962314,0.1254186002,0.03864353815,0.9594621274,-0.7679852799
0.3709,0.2132866765,0.2612217631,-0.08384062982,-0.1026833814,376.9904,0.1254186789,0.03864353866,-0.7688872465,0.381508104,0.4672500938,-0.01448274311,-0.01773766534,0.1254247227,0.03864612788,0.9594615394,-0.7680026066
0.371,0.2132898663,0.2612256698,-0.08384177924,-0.1026847891,376.9903679,0.1254248014,0.0386461284,-0.7688857176,0.3815216689,0.4672667073,-0.01448057104,-0.01773500511,0.1254316923,0.03864875997,0.9594609674,-0.7680251848
0.3711,0.2132947173,0.2612316111,-0.08384282247,-0.1026860668,376.9903401,0.1254317709,0.03864876048,-0.7688842304,0.3815350452,0.4672830899,-0.01447783715,-0.0177316568,0.1254394635,0.03865141675,0.9594604148,-0.7680528702
0.3712,0.2133011994,0.26123955,-0.08384375083,-0.1026872038,376.990317,0.1254395422,0.03865141727,-0.7688827935,0.3815481446,0.4672991332,-0.01447456124,-0.01772764464,0.1254479863,0.03865407887,0.9594598848,-0.7680854849
0.3713,0.2133092714,0.2612494362,-0.08384455609,-0.1026881901,376.9902987,0.1254480649,0.03865407939,-0.7688814155,0.3815608814,0.4673147326,-0.01447076128,-0.01772299066,0.1254572052,0.03865672905,0.9594593805,-0.7681228191
0.3714,0.213318882,0.2612612067,-0.0838452313,-0.102689017,376.9902852,0.1254572839,0.03865672957,-0.7688801044,0.3815731731,0.4673297868,-0.0144664691,-0.01771773383,0.125467062,0.03865934643,0.9594589049,-0.7681646334
0.3715,0.2133299698,0.2612747864,-0.08384576973,-0.1026896765,376.9902766,0.1254671407,0.03865934694,-0.7688788678,0.3815849419,0.4673442005,-0.01446171152,-0.01771190701,0.1254774937,0.03866191401,0.9594584607,-0.7682106605
0.3716,0.2133424639,0.2612900886,-0.08384616694,-0.1026901629,376.9902731,0.1254775724,0.03866191453,-0.7688777129,0.3815961135,0.467357883,-0.01445652028,-0.01770554907,0.1254884343,0.03866441429,0.9594580504,-0.768260607
0.3717,0.2133562848,0.2613070156,-0.0838464189,-0.1026904715,376.9902745,0.125488513,0.0386644148,-0.7688766462,0.3816066197,0.4673707503,-0.01445093191,-0.01769870474,0.1254998156,0.03866682985,0.9594576765,-0.7683141563
0.3718,0.2133713446,0.26132546,-0.0838465228,-0.1026905988,376.990281,0.1254998943,0.03866683037,-0.768875674,0.3816163977,0.4673827259,-0.01444498391,-0.01769141996,0.1255115668,0.03866914483,0.9594573409,-0.7683709714
0.3719,0.2133875479,0.2613453049,-0.0838464773,-0.1026905431,376.9902924,0.1255116455,0.03866914535,-0.7688748016,0.381625391,0.4673937404,-0.01443871465,-0.01768374172,0.1255236159,0.03867134467,0.9594570457,-0.7684306969
0.372,0.2134047928,0.2613664255,-0.0838462822,-0.1026903041,376.9903087,0.1255236946,0.03867134519,-0.7688740339,0.3816335498,0.4674037329,-0.01443217064,-0.01767572698,0.1255358904,0.0386734138,0.9594567923,-0.7684929633
0.3721,0.2134229716,0.2613886899,-0.08384593832,-0.1026898829,376.9903298,0.1255359691,0.03867341432,-0.7688733752,0.3816408312,0.4674126507,-0.01442539423,-0.0176674276,0.1255483168,0.03867534022,0.9594565822,-0.7685573885
0.3722,0.2134419716,0.26141196,-0.08384544864,-0.1026892832,376.9903554,0.1255483955,0.03867534074,-0.7688728289,0.3816471988,0.4674204494,-0.01441842788,-0.0176588956,0.1255608216,0.03867711329,0.9594564164,-0.7686235809
0.3723,0.2134616758,0.2614360927,-0.08384481702,-0.1026885096,376.9903855,0.1255609003,0.03867711381,-0.7688723979,0.3816526231,0.4674270928,-0.0144113185,-0.01765018842,0.1255733321,0.03867872239,0.9594562959,-0.7686911425
0.3724,0.2134819644,0.261460941,-0.08384404822,-0.1026875681,376.9904198,0.1255734108,0.03867872291,-0.7688720845,0.3816570819,0.4674325536,-0.01440410732,-0.01764135656,0.125585776,0.03868016055,0.9594562211,-0.7687596712
0.3725,0.2135027147,0.2614863549,-0.08384314862,-0.1026864663,376.9904582,0.1255858548,0.03868016106,-0.76887189,0.3816605593,0.4674368127,-0.01439684535,-0.01763246251,0.1255980835,0.0386814186,0.9594561923,-0.7688287645
0.3726,0.2135238031,0.2615121828,-0.08384212487,-0.1026852124,376.9905002,0.1255981623,0.03868141911,-0.7688718153,0.3816630471,0.4674398595,-0.01438957448,-0.01762355755,0.1256101857,0.03868249245,0.9594562097,-0.7688980211
0.3727,0.2135451048,0.261538272,-0.08384098588,-0.1026838175,376.9905458,0.1256102644,0.03868249297,-0.7688718603,0.3816645421,0.4674416905,-0.01438233734,-0.01761469389,0.1256220157,0.03868337845,0.9594562729,-0.7689670434
0.3728,0.2135664957,0.2615644703,-0.08383974064,-0.1026822924,376.9905946,0.1256220945,0.03868337897,-0.7688720246,0.3816650479,0.46744231,-0.01437517718,-0.01760592453,0.1256335094,0.03868407383,0.9594563814,-0.7690354399
0.3729,0.2135878521,0.2615906264,-0.08383839889,-0.1026806491,376.9906462,0.1256335882,0.03868407435,-0.7688723068,0.3816645736,0.4674417292,-0.01436813167,-0.01759729557,0.1256446048,0.03868457868,0.9594565346,-0.7691028272
0.373,0.2136090522,0.2616165911,-0.08383697115,-0.1026789005,376.9907004,0.1256446836,0.03868457919,-0.768872705,0.3816631341,0.4674399661,-0.01436124543,-0.01758886169,0.1256552438,0.03868489126,0.9594567313,-0.7691688328
0.3731,0.2136299765,0.2616422181,-0.08383546785,-0.1026770593,376.9907568,0.1256553227,0.03868489178,-0.7688732166,0.3816607494,0.4674370455,-0.0143545538,-0.01758066615,0.1256653709,0.03868501417,0.9594569705,-0.7692330961
0.3732,0.2136505085,0.2616673646,-0.08383390084,-0.1026751401,376.9908152,0.1256654497,0.03868501469,-0.7688738384,0.3816574437,0.4674329968,-0.01434809086,-0.01757275069,0.1256749335,0.03868495046,0.9594572505,-0.7692952697
0.3733,0.2136705352,0.2616918921,-0.08383228156,-0.1026731569,376.990875,0.1256750124,0.03868495097,-0.7688745665,0.3816532456,0.4674278552,-0.01434189115,-0.01756515763,0.1256838832,0.03868470333,0.9594575698,-0.7693550217
0.3734,0.2136899476,0.2617156674,-0.0838306214,-0.1026711236,376.9909361,0.1256839621,0.03868470385,-0.7688753966,0.3816481879,0.4674216608,-0.01433598486,-0.01755792393,0.1256921748,0.03868427783,0.9594579264,-0.7694120368
0.3735,0.2137086414,0.2617385625,-0.08382893202,-0.1026690546,376.990998,0.1256922537,0.03868427834,-0.7688763239,0.3816423065,0.4674144576,-0.01433039904,-0.01755108273,0.1256997667,0.03868367991,0.9594583183,-0.7694660169
0.3736,0.2137265172,0.2617604558,-0.08382722468,-0.1026669635,376.9910604,0.1256998456,0.03868368042,-0.7688773428,0.3816356412,0.4674062942,-0.01432516448,-0.01754467173,0.1257066221,0.03868291424,0.9594587432,-0.7695166834
0.3737,0.2137434811,0.2617812322,-0.08382551016,-0.1026648637,376.9911229,0.125706701,0.03868291476,-0.7688784476,0.3816282344,0.4673972228,-0.01432030443,-0.01753871941,0.1257127075,0.03868198829,0.9594591987,-0.7695637774
0.3738,0.2137594448,0.2618007837,-0.0838237997,-0.1026627688,376.9911852,0.1257127865,0.03868198881,-0.7688796318,0.3816201311,0.4673872983,-0.01431583876,-0.0175332501,0.1257179933,0.03868091016,0.9594596822,-0.7696070601
0.3739,0.2137743262,0.2618190096,-0.08382210375,-0.1026606917,376.9912469,0.1257180723,0.03868091067,-0.7688808888,0.3816113783,0.4673765784,-0.01431178911,-0.01752829031,0.1257224544,0.03867968687,0.9594601909,-0.7696463143
0.374,0.2137880495,0.2618358172,-0.08382043196,-0.1026586442,376.9913077,0.1257225333,0.03867968739,-0.7688822115,0.3816020256,0.4673651238,-0.0143081689,-0.01752385648,0.1257260692,0.03867832812,0.9594607221,-0.7696813444
0.3741,0.2138005455,0.2618511216,-0.0838187939,-0.102656638,376.9913674,0.1257261481,0.03867832863,-0.7688835925,0.3815921242,0.4673529971,-0.0143049994,-0.01751997465,0.1257288215,0.03867684011,0.9594612726,-0.7697119777
0.3742,0.2138117517,0.2618648463,-0.08381719778,-0.1026546831,376.9914254,0.1257289004,0.03867684063,-0.768885024,0.3815817275,0.4673402637,-0.01430229104,-0.0175166576,0.1257306985,0.03867523295,0.9594618396,-0.7697380646
0.3743,0.2138216126,0.2618769234,-0.08381565248,-0.1026527905,376.9914817,0.1257307775,0.03867523347,-0.7688864982,0.3815708893,0.4673269897,-0.01430005373,-0.01751391747,0.1257316917,0.03867351588,0.9594624199,-0.7697594782
0.3744,0.2138300798,0.2618872936,-0.08381416551,-0.1026509694,376.9915358,0.1257317706,0.0386735164,-0.7688880068,0.3815596654,0.4673132433,-0.01429829701,-0.01751176594,0.125731797,0.03867169777,0.9594630102,-0.7697761157
0.3745,0.2138371122,0.2618959065,-0.08381274374,-0.1026492281,376.9915875,0.125731876,0.03867169829,-0.7688895416,0.3815481124,0.4672990939,-0.01429702672,-0.01751021015,0.1257310146,0.03866978829,0.9594636073,-0.7697878979
0.3746,0.2138426759,0.2619027206,-0.08381139363,-0.1026475745,376.9916365,0.1257310936,0.03866978881,-0.7688910941,0.3815362878,0.4672846117,-0.01429624517,-0.01750925296,0.1257293486,0.03866779756,0.9594642079,-0.7697947692
