"Time","Subsystem #1|CTLs|Vars|I1070_rms","Subsystem #1|CTLs|Vars|I107d_rms","Subsystem #1|CTLs|Vars|I107q_rms","Subsystem #1|CTLs|Vars|Omega107V","Subsystem #1|CTLs|Vars|P_POI1","Subsystem #1|CTLs|Vars|Ptot_Area1","Subsystem #1|CTLs|Vars|Q_POI1","Subsystem #1|CTLs|Vars|Qtot_Area1","Subsystem #1|CTLs|Vars|Tmpu_M1","Subsystem #1|CTLs|Vars|V101RMS","Subsystem #1|CTLs|Vars|V1070_rms","Subsystem #1|CTLs|Vars|V107d_rms","Subsystem #1|CTLs|Vars|V107q_rms","Subsystem #1|Machines|DG|P_DG","Subsystem #1|Machines|DG|Q_DG","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1","Subsystem #1|Machines|M1|SPDOUT1M1","Subsystem #1|Machines|M1|TELECT1M1"
0.4288,8.629073386E-8,0.2613304713,-0.1026617836,376.9910322,0.9268992276,3.675209955,0.8898970458,1.779743937,-0.7689038202,1.00674884,3.781161959E-5,0.4670679601,-0.01771495853,2.997282808,1.173082243,0.1254138061,0.03862240792,0.959467998,-0.7681455196
0.4352,-4.380519217E-8,0.2617903652,-0.1026374638,376.991922,0.9360122268,3.676139428,0.885571442,1.7807774,-0.7689092305,1.006725897,-2.02321311E-5,0.4670729178,-0.0175627731,2.997323137,1.173190642,0.1256136843,0.03863493259,0.9594708709,-0.7693425724
0.4416,-1.944002888E-8,0.2618620779,-0.1026562952,376.9914057,0.9389720576,3.67943614,0.8862825211,1.782714641,-0.7688828887,1.007344831,-6.979633265E-6,0.467340798,-0.01751755229,2.997872018,1.172855562,0.1257299478,0.03867586459,0.9594610133,-0.7697283336
0.448,7.369728901E-8,0.2614215157,-0.1026900094,376.9903643,0.9306501384,3.679485604,0.8908920846,1.782261226,-0.7688710168,1.007561249,3.096876018E-5,0.4674190201,-0.01765586905,2.997968724,1.172663554,0.1255647622,0.03867774924,0.9594557345,-0.7686443565
0.4544,-9.099493729E-8,0.2612430135,-0.1026738383,376.9906717,0.9256040055,3.675966189,0.8911404601,1.780065995,-0.7688951224,1.006942387,-3.950293354E-5,0.4671479413,-0.01773850147,2.997428192,1.172962437,0.125401626,0.03863190437,0.9594645473,-0.7679783521
0.4608,6.05880486E-8,0.2616542942,-0.1026409574,376.9917663,0.9330661491,3.675343802,0.8866225352,1.78018341,-0.7689120844,1.006627942,2.73096468E-5,0.467026605,-0.01761061022,2.997222579,1.173215946,0.1255402073,0.03862487668,0.9594717091,-0.7689549906
0.4672,-6.156511593E-10,0.261911625,-0.1026459995,376.991711,0.9394627954,3.678527733,0.885367309,1.782251952,-0.768892046,1.007143936,-1.721834162E-6,0.467256153,-0.01750885465,2.997704747,1.172978719,0.1257244111,0.03866440589,0.9594645727,-0.76979369
0.4736,-5.96151639E-8,0.2615748108,-0.1026827227,376.9906108,0.9338172085,3.68002478,0.889539053,1.782740264,-0.7688704507,1.007594574,-2.46454865E-5,0.4674384778,-0.01760288506,2.998029351,1.172669029,0.1256370267,0.03868434558,0.9594557911,-0.7690564446
0.48,9.084218955E-8,0.2612233508,-0.102684346,376.9903993,0.9257500395,3.677068373,0.8918455837,1.780662647,-0.7688855906,1.007173681,3.908276226E-5,0.4672463058,-0.01773752744,2.997612525,1.172837071,0.1254244809,0.03864620663,0.9594609025,-0.768000954
0.4864,-7.446591078E-8,0.261499749,-0.1026485224,376.9914803,0.92997504,3.674966423,0.8880455354,1.779800489,-0.7689107572,1.006621993,-3.306804897E-5,0.4670191195,-0.01766206113,2.997199212,1.173185875,0.1254711795,0.03861979326,0.9594709292,-0.7685483592
0.4928,2.064910121E-8,0.2618949986,-0.1026394035,376.9918989,0.9386146943,3.677436201,0.8850604062,1.781618283,-0.7689010244,1.006936301,1.034977999E-5,0.4671665011,-0.01752159628,2.997520216,1.173093561,0.1256886797,0.03865093836,0.9594679469,-0.7696837475
0.4992,4.269020296E-8,0.2617250219,-0.102671404,376.990956,0.9366795779,3.680054397,0.8879854543,1.782920664,-0.768874041,1.007529573,1.715559051E-5,0.4674155987,-0.01755545228,2.998005447,1.172728624,0.1256945604,0.03868418048,0.9594574171,-0.7694288157
0.5056,-8.584185974E-8,0.2612763772,-0.1026906404,376.990276,0.9273209599,3.67827096,0.8918460832,1.781404195,-0.7688772119,1.007389278,-3.658137E-5,0.4673404202,-0.01771176945,2.997797598,1.172732347,0.1254772556,0.03866199317,0.9594578238,-0.7682090209
0.512,8.461386897E-8,0.2613573512,-0.1026591565,376.9911166,0.9273574074,3.675106484,0.8895737471,1.779717008,-0.7689054509,1.006715505,3.715868133E-5,0.4670545641,-0.01770692328,2.997258976,1.173105539,0.1254211156,0.03862116511,0.9594686638,-0.7682052713
0.5184,-3.977036449E-8,0.26181537,-0.1026372988,376.9919357,0.9365887732,3.676357245,0.8854092802,1.780926553,-0.7689080763,1.006758067,-1.851845606E-5,0.467087507,-0.01755354647,2.997354148,1.173177873,0.1256291276,0.03863763967,0.9594704781,-0.7694183169
0.5248,-2.381083472E-8,0.2618427153,-0.1026589372,376.9913271,0.9386838088,3.679595288,0.8865545145,1.782784653,-0.7688810125,1.007384925,-8.88475024E-6,0.46735738,-0.01752235336,2.997903387,1.172829499,0.1257268601,0.03867792903,0.9594602678,-0.769690501
0.5312,7.63545925E-8,0.2613902881,-0.102690848,376.9903291,0.9299706132,3.679303075,0.8911339705,1.782121746,-0.7688717196,1.007540049,3.217781017E-5,0.4674088761,-0.0176672872,2.997944558,1.172670129,0.1255480832,0.03867542105,0.9594559455,-0.7685557704
0.5376,-9.036247773E-8,0.2612570839,-0.1026711982,376.9907468,0.9257734149,3.675761081,0.8909022789,1.779967434,-0.7688971965,1.006894372,-3.930752306E-5,0.4671278527,-0.01773525221,2.997391302,1.172990472,0.125401285,0.03862928789,0.9594653579,-0.7679998397
0.544,5.707872494E-8,0.2616871399,-0.1026398041,376.9918135,0.9337546469,3.675489501,0.8863487164,1.780301012,-0.7689118017,1.006642372,2.583768044E-5,0.4670338336,-0.01759932874,2.997238772,1.173215071,0.125556681,0.03862674892,0.9594716608,-0.7690456087
0.5504,3.870410879E-9,0.2619062151,-0.1026480119,376.9916516,0.9394706216,3.678751958,0.8855220613,1.782373157,-0.7688899619,1.007190446,2.189668497E-7,0.4672759459,-0.01750891824,2.99774466,1.172951223,0.1257283748,0.03866720094,0.959463773,-0.769794417
