"Time","Subsystem #1|CTLs|Vars|I1070_rms","Subsystem #1|CTLs|Vars|I107d_rms","Subsystem #1|CTLs|Vars|I107q_rms","Subsystem #1|CTLs|Vars|Omega107V","Subsystem #1|CTLs|Vars|P_POI1","Subsystem #1|CTLs|Vars|Ptot_Area1","Subsystem #1|CTLs|Vars|Q_POI1","Subsystem #1|CTLs|Vars|Qtot_Area1","Subsystem #1|CTLs|Vars|Tmpu_M1","Subsystem #1|CTLs|Vars|V101RMS","Subsystem #1|CTLs|Vars|V1070_rms","Subsystem #1|CTLs|Vars|V107d_rms","Subsystem #1|CTLs|Vars|V107q_rms","Subsystem #1|Machines|DG|P_DG","Subsystem #1|Machines|DG|Q_DG","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1","Subsystem #1|Machines|M1|SPDOUT1M1","Subsystem #1|Machines|M1|TELECT1M1"
0.0042,-7.095185478E-8,0.2615428115,-0.1026460597,376.9915702,0.930812685,3.675021987,0.887627181,1.779879822,-0.7689115495,1.006613633,-3.162188317E-5,0.4670169182,-0.01764798215,2.997197322,1.173199713,0.1254890422,0.03862060414,0.9594713066,-0.7686584697
0.0043,-7.30940013E-8,0.2615169,-0.1026475071,376.9915171,0.9303064453,3.674983855,0.8878768391,1.779829495,-0.7689111123,1.00661771,-3.2504688E-5,0.4670178351,-0.01765647639,2.997197672,1.173191909,0.1254781634,0.03862005874,0.9594710945,-0.7685919102
0.0044,-7.51346052E-8,0.2614912282,-0.1026490451,376.9914615,0.9298115245,3.674960124,0.8881303923,1.779787413,-0.7689105609,1.006624603,-3.334200772E-5,0.467019964,-0.0176648232,2.997200373,1.173182654,0.1254677758,0.03861969085,0.9594708395,-0.7685268764
0.0045,-7.707007022E-8,0.261465944,-0.1026506673,376.9914039,0.9293308621,3.674951096,0.8883865055,1.779753846,-0.768909898,1.006634305,-3.41323394E-5,0.4670233066,-0.0176729708,2.997205418,1.173171995,0.1254579435,0.03861950651,0.9594705431,-0.7684637538
0.0046,-7.889692239E-8,0.2614411947,-0.1026523681,376.9913445,0.9288672753,3.674956955,0.8886437607,1.779729097,-0.7689091271,1.006646792,-3.487423906E-5,0.4670278567,-0.01768086854,2.997212786,1.173159988,0.1254487278,0.03861951013,0.9594702067,-0.7684029205
0.0047,-8.061182391E-8,0.2614171262,-0.1026541403,376.9912836,0.9284235506,3.6749778,0.8889007565,1.779713403,-0.7689082525,1.006662019,-3.55663278E-5,0.4670336005,-0.0176884694,2.997222442,1.173146698,0.1254401872,0.03861970423,0.9594698322,-0.7683447454
0.0048,-8.221158743E-8,0.2613938818,-0.1026559764,376.9912215,0.9280023426,3.675013651,0.8891560228,1.779706936,-0.7689072788,1.006679927,-3.620729799E-5,0.4670405166,-0.01769572456,2.997234339,1.173132198,0.1254323763,0.03862009106,0.9594694217,-0.768289585
0.0049,-8.369319042E-8,0.2613716015,-0.1026578683,376.9911587,0.927606278,3.675064427,0.889408121,1.779709832,-0.7689062115,1.006700436,-3.679591946E-5,0.4670485751,-0.01770258532,2.997248417,1.173116567,0.1254253456,0.03862067181,0.9594689774,-0.7682377806
0.005,-8.505378931E-8,0.2613504213,-0.1026598072,376.9910955,0.9272377684,3.67512994,0.889655601,1.779722181,-0.7689050565,1.006723446,-3.733104566E-5,0.4670577382,-0.0177090119,2.997264603,1.173099891,0.1254191418,0.03862144432,0.959468502,-0.7681896573
0.0051,-8.629073386E-8,0.2613304714,-0.1026617833,376.9910322,0.9268992176,3.675209943,0.8898970104,1.779743951,-0.7689038202,1.00674884,-3.781161959E-5,0.46706796,-0.01771496004,2.99728281,1.173082263,0.1254138063,0.03862240728,0.959467998,-0.7681455197
0.0052,-8.74015808E-8,0.2613118762,-0.1026637874,376.9909692,0.9265927366,3.675304055,0.8901309238,1.779775118,-0.7689025099,1.006776482,-3.823667955E-5,0.4670791862,-0.01772038649,2.997302941,1.173063785,0.1254093747,0.03862355808,0.9594674683,-0.7681056501
0.0053,-8.838410716E-8,0.2612947527,-0.1026658089,376.9909068,0.9263203416,3.675411797,0.8903559369,1.779815585,-0.7689011329,1.006806215,-3.860536461E-5,0.4670913542,-0.01772525568,2.997324884,1.173044559,0.1254058775,0.03862489116,0.9594669161,-0.768070306
0.0054,-8.923632289E-8,0.2612792099,-0.1026678366,376.9908456,0.9260837819,3.675532599,0.8905707098,1.779865168,-0.7688996971,1.006837869,-3.891691963E-5,0.4671043943,-0.01772952781,2.997348518,1.173024698,0.1254033388,0.03862640173,0.9594663446,-0.7680397179
0.0055,-8.995648252E-8,0.2612653476,-0.1026698591,376.9907857,0.9258846594,3.675665776,0.890773882,1.779923664,-0.768898211,1.006871254,-3.917069993E-5,0.467118229,-0.01773317893,2.99737371,1.173004315,0.1254017774,0.0386280798,0.9594657569,-0.7680140878
0.0056,-9.054309584E-8,0.2612532558,-0.1026718636,376.9907276,0.9257243769,3.675810594,0.8909641981,1.779990716,-0.7688966831,1.006906166,-3.93661753E-5,0.467132775,-0.01773617832,2.997400319,1.172983529,0.1254012048,0.03862991752,0.9594651567,-0.7679935868
0.0057,-9.099493729E-8,0.2612430139,-0.1026738387,376.9906717,0.9256039961,3.675966189,0.8911404424,1.780065995,-0.7688951225,1.006942387,-3.950293354E-5,0.4671479413,-0.01773850148,2.997428191,1.17296246,0.1254016262,0.03863190453,0.9594645473,-0.7679783533
0.0058,-9.131105405E-8,0.26123469,-0.1026757714,376.9906182,0.9255244109,3.676131617,0.891301492,1.780149076,-0.7688935382,1.006979686,-3.958068325E-5,0.4671636321,-0.01774013052,2.997457168,1.172941233,0.1254030401,0.03863402858,0.9594639324,-0.767968492
0.0059,-9.149077258E-8,0.26122834,-0.1026776488,376.9905676,0.9254861929,3.676305865,0.8914463135,1.780239472,-0.7688919395,1.007017823,-3.959925594E-5,0.4671797467,-0.01774105038,2.99748708,1.172919972,0.1254054383,0.03863627675,0.9594633157,-0.7679640728
0.006,-9.153370337E-8,0.2612240073,-0.1026794579,376.9905201,0.9254897005,3.676487842,0.8915739409,1.780336643,-0.768890336,1.007056547,-3.95586074E-5,0.46719618,-0.01774124923,2.997517753,1.172898802,0.1254088057,0.03863863524,0.9594627007,-0.7679651292
0.0061,-9.143974427E-8,0.2612217224,-0.1026811857,376.990476,0.925535069,3.676676384,0.8916834854,1.780440018,-0.768888737,1.007095605,-3.945881823E-5,0.4672128243,-0.01774072818,2.997549009,1.17287785,0.1254131216,0.03864108694,0.9594620911,-0.7679716598
0.0062,-9.120908157E-8,0.2612215024,-0.1026828188,376.9904357,0.9256219767,3.676870315,0.8917742564,1.780548903,-0.7688871521,1.007134737,-3.930009362E-5,0.46722957,-0.01773948678,2.997580662,1.172857239,0.125418358,0.03864361613,0.9594614906,-0.7679836263
0.0063,-9.084218954E-8,0.2612233509,-0.1026843455,376.9903993,0.9257500374,3.677068378,0.8918455604,1.780662633,-0.7688855906,1.007173682,-3.908276226E-5,0.467246306,-0.01773752883,2.997612526,1.172837092,0.1254244811,0.03864620623,0.9594609025,-0.7680009544
0.0064,-9.033982798E-8,0.2612272578,-0.1026857536,376.9903672,0.9259184651,3.677269288,0.8918969338,1.78078049,-0.7688840617,1.00721218,-3.880727448E-5,0.4672629207,-0.0177348682,2.997644413,1.172817529,0.1254314511,0.03864883861,0.9594603305,-0.7680235342
0.0065,-8.970303783E-8,0.2612331995,-0.1026870314,376.9903395,0.9261261589,3.677471749,0.8919280047,1.780901703,-0.7688825745,1.007249976,-3.84741996E-5,0.4672793044,-0.01773151687,2.997676132,1.172798665,0.1254392226,0.03865149634,0.9594597779,-0.7680512211
0.0066,-8.893313508E-8,0.2612411388,-0.1026881685,376.9903164,0.9263719667,3.677674432,0.8919384875,1.781025516,-0.7688811377,1.00728682,-3.808422251E-5,0.4672953489,-0.01772750419,2.997707494,1.172780613,0.1254477458,0.03865415851,0.9594592479,-0.7680838377
0.0067,-8.803170281E-8,0.2612510256,-0.1026891544,376.990298,0.9266542283,3.67787606,0.891928283,1.781151066,-0.7688797597,1.00732247,-3.763813958E-5,0.4673109497,-0.01772285397,2.997738314,1.17276348,0.1254569659,0.03865680769,0.9594587436,-0.7681211745
0.0068,-8.700058187E-8,0.2612627969,-0.102689981,376.9902845,0.9269712377,3.678075327,0.8918974043,1.781277566,-0.7688784486,1.007356696,-3.71368539E-5,0.4673260055,-0.01771759669,2.997768408,1.172747368,0.1254668234,0.03865942552,0.959458268,-0.7681629917
0.0069,-8.584185975E-8,0.2612763775,-0.1026906409,376.990276,0.9273209587,3.678270961,0.8918460531,1.781404195,-0.768877212,1.007389278,-3.658137E-5,0.4673404202,-0.01771176945,2.997797597,1.17273237,0.1254772558,0.03866199339,0.9594578238,-0.7682090218
0.007,-8.45578584E-8,0.2612916806,-0.1026911276,376.9902724,0.9277012081,3.678461728,0.8917745078,1.781530126,-0.7688760571,1.007420013,-3.597278807E-5,0.4673541037,-0.01770541144,2.997825707,1.172718574,0.1254881971,0.03866449385,0.9594574136,-0.7682589714
0.0071,-8.315112092E-8,0.2613086088,-0.1026914363,376.9902739,0.9281095942,3.678646442,0.8916832221,1.781654554,-0.7688749905,1.007448714,-3.531229775E-5,0.4673669719,-0.01769856377,2.997852572,1.172706062,0.1254995788,0.03866691047,0.9594570397,-0.7683125238
0.0072,-8.162439719E-8,0.2613270543,-0.1026915638,376.9902804,0.9285434747,3.678823953,0.8915727356,1.781776703,-0.7688740183,1.007475209,-3.460117171E-5,0.4673789483,-0.01769127852,2.997878034,1.172694904,0.1255113307,0.03866922548,0.9594567041,-0.768369342
0.0073,-7.998062892E-8,0.2613469004,-0.1026915077,376.9902918,0.929000188,3.678993222,0.8914438139,1.781895758,-0.7688731459,1.007499348,-3.384075894E-5,0.467389964,-0.01768360367,2.997901944,1.172685164,0.1255233809,0.03867142443,0.9594564089,-0.7684290714
0.0074,-7.822293435E-8,0.2613680224,-0.1026912686,376.9903081,0.929476921,3.67915324,0.8912972302,1.782011001,-0.7688723783,1.007520999,-3.303247799E-5,0.4673999577,-0.01767558837,2.997924161,1.172676898,0.1255356563,0.03867349404,0.9594561556,-0.7684913418
0.0075,-7.635459249E-8,0.2613902882,-0.1026908479,376.9903291,0.929970659,3.679303082,0.8911339299,1.782121736,-0.7688717196,1.007540049,-3.217781017E-5,0.4674088763,-0.01766728821,2.997944559,1.17267015,0.1255480834,0.03867542084,0.9594559455,-0.768555771
0.0076,-7.437902733E-8,0.2614135598,-0.1026902485,376.9903548,0.9304783232,3.679441913,0.8909549955,1.78222729,-0.7688711734,1.007556407,-3.127829286E-5,0.4674166755,-0.01765875282,2.997963019,1.172664957,0.1255605887,0.03867719494,0.9594557798,-0.7686219671
0.0077,-7.229979256E-8,0.261437694,-0.1026894751,376.9903849,0.9309969405,3.679568965,0.8907615453,1.782327079,-0.7688707425,1.007570001,-3.033551291E-5,0.4674233194,-0.01765004477,2.997979438,1.172661344,0.1255730999,0.03867880416,0.9594556592,-0.7686895325
