"Time","Subsystem #1|CTLs|Vars|I107d_rms","Subsystem #1|CTLs|Vars|I107q_rms","Subsystem #1|CTLs|Vars|Omega107V","Subsystem #1|CTLs|Vars|Tmpu_M1","Subsystem #1|CTLs|Vars|V107d_rms","Subsystem #1|CTLs|Vars|V107q_rms","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1","Subsystem #1|Machines|M1|SPDOUT1M1","Subsystem #1|Machines|M1|TELECT1M1"
0.0952,0.2618066145,-0.1026618382,376.991206,-0.7688804469,0.4673847316,-0.01753157548,0.1257196277,0.03868049784,0.9594600044,-0.7696209822
0.0953,0.2618243773,-0.1026597695,376.9912674,-0.7688817266,0.4673737601,-0.01752678957,0.1257238089,0.03867922829,0.9594605209,-0.7696588485
0.0954,0.2618406926,-0.1026577345,376.9913279,-0.7688830695,0.4673620745,-0.01752253737,0.1257271377,0.03867782567,0.9594610588,-0.7696924306
0.0955,0.2618554784,-0.1026557444,376.9913871,-0.7688844681,0.4673497384,-0.01751884173,0.1257295994,0.03867629708,0.9594616152,-0.7697215636
0.0956,0.2618686608,-0.1026538092,376.9914446,-0.7688859147,0.4673368174,-0.01751571636,0.1257311826,0.03867465206,0.9594621869,-0.7697461053
0.0957,0.261880175,-0.1026519394,376.9915001,-0.7688874012,0.4673233786,-0.01751317099,0.12573188,0.03867290045,0.9594627709,-0.769765937
0.0958,0.2618899644,-0.102650144,376.9915534,-0.7688889194,0.4673094902,-0.01751121768,0.1257316893,0.03867105073,0.9594633638,-0.7697809635
0.0959,0.2618979818,-0.1026484311,376.9916043,-0.768890461,0.4672952221,-0.01750985854,0.1257306114,0.03866911378,0.9594639624,-0.7697911133
0.096,0.2619041887,-0.1026468085,376.9916523,-0.7688920175,0.467280645,-0.01750910547,0.125728653,0.03866709684,0.9594645635,-0.7697963397
0.0961,0.2619085557,-0.1026452821,376.9916974,-0.7688935803,0.4672658314,-0.01750895722,0.125725824,0.03866501085,0.9594651638,-0.7697966201
0.0962,0.2619110626,-0.102643859,376.9917392,-0.7688951409,0.467250853,-0.01750941202,0.1257221385,0.03866286577,0.9594657599,-0.7697919554
0.0963,0.2619116985,-0.1026425443,376.9917776,-0.7688966908,0.4672357829,-0.01751046775,0.1257176151,0.03866067112,0.9594663486,-0.7697823711
0.0964,0.2619104616,-0.1026413427,376.9918123,-0.7688982215,0.4672206944,-0.01751211785,0.1257122762,0.03865843711,0.9594669267,-0.7697679167
0.0965,0.261907359,-0.1026402582,376.9918432,-0.7688997246,0.4672056606,-0.01751435154,0.1257061482,0.03865617438,0.959467491,-0.7697486651
0.0966,0.2619024075,-0.1026392943,376.9918701,-0.7689011918,0.467190755,-0.01751716335,0.1256992622,0.03865389143,0.9594680384,-0.7697247135
0.0967,0.2618956324,-0.1026384533,376.991893,-0.768902615,0.467176051,-0.01752053849,0.1256916525,0.03865159913,0.9594685659,-0.7696961825
0.0968,0.2618870683,-0.102637738,376.9919116,-0.7689039866,0.4671616212,-0.0175244587,0.1256833571,0.03864930841,0.9594690706,-0.7696632149
0.0969,0.2618767585,-0.1026371504,376.9919259,-0.7689052988,0.4671475371,-0.01752890796,0.1256744179,0.03864702883,0.9594695497,-0.7696259767
0.097,0.2618647552,-0.1026366914,376.9919357,-0.7689065443,0.4671338703,-0.01753386075,0.1256648799,0.03864477218,0.9594700005,-0.7695846552
0.0971,0.2618511191,-0.102636362,376.9919412,-0.7689077164,0.4671206907,-0.01753930136,0.1256547924,0.03864254655,0.9594704204,-0.7695394598
0.0972,0.261835919,-0.1026361619,376.9919421,-0.7689088083,0.4671080675,-0.01754520125,0.1256442071,0.03864036365,0.9594708072,-0.7694906207
0.0973,0.2618192321,-0.1026360919,376.9919386,-0.7689098139,0.4670960676,-0.01755153157,0.1256331789,0.03863823412,0.9594711586,-0.7694383874
0.0974,0.2618011435,-0.1026361514,376.9919305,-0.7689107276,0.4670847563,-0.01755826344,0.1256217654,0.03863616804,0.9594714726,-0.769383029
0.0975,0.2617817457,-0.1026363395,376.991918,-0.768911544,0.4670741968,-0.01756536384,0.1256100269,0.03863417607,0.9594717474,-0.7693248326
0.0976,0.2617611386,-0.1026366551,376.9919011,-0.7689122584,0.4670644496,-0.01757279594,0.1255980258,0.03863226914,0.9594719813,-0.769264102
0.0977,0.2617394291,-0.1026370966,376.9918799,-0.7689128666,0.4670555728,-0.01758052869,0.1255858274,0.03863045585,0.959472173,-0.7692011577
0.0978,0.2617167305,-0.1026376618,376.9918545,-0.768913365,0.4670476215,-0.01758852225,0.1255734981,0.03862874697,0.9594723213,-0.7691363347
0.0979,0.2616931621,-0.1026383489,376.991825,-0.7689137506,0.4670406468,-0.01759673394,0.1255611057,0.03862715304,0.9594724252,-0.7690699809
0.098,0.2616688492,-0.1026391555,376.9917915,-0.7689140208,0.4670346958,-0.01760512407,0.1255487196,0.0386256829,0.9594724841,-0.7690024562
0.0981,0.2616439218,-0.1026400784,376.9917542,-0.7689141738,0.4670298116,-0.01761364428,0.1255364094,0.03862434726,0.9594724974,-0.7689341303
0.0982,0.2616185147,-0.1026411145,376.9917132,-0.7689142085,0.4670260325,-0.01762225698,0.125524246,0.03862315274,0.9594724651,-0.768865382
0.0983,0.2615927666,-0.1026422595,376.9916689,-0.7689141243,0.4670233923,-0.01763091287,0.1255123,0.03862210904,0.959472387,-0.7687965962
0.0984,0.2615668195,-0.1026435101,376.9916214,-0.7689139214,0.4670219182,-0.01763956357,0.1255006411,0.03862122431,0.9594722636,-0.7687281623
0.0985,0.261540818,-0.1026448618,376.9915709,-0.7689136006,0.4670216319,-0.01764816208,0.1254893388,0.03862050551,0.9594720954,-0.7686604721
0.0986,0.2615149087,-0.1026463095,376.9915178,-0.7689131633,0.4670225487,-0.01765665569,0.1254784608,0.03861996037,0.9594718833,-0.7685939173
0.0987,0.2614892391,-0.1026478478,376.9914623,-0.7689126118,0.4670246771,-0.01766500186,0.1254680739,0.03861959272,0.9594716283,-0.7685288881
0.0988,0.261463957,-0.1026494703,376.9914046,-0.7689119489,0.4670280193,-0.01767314883,0.1254582423,0.0386194086,0.9594713318,-0.7684657699
0.0989,0.2614392098,-0.1026511714,376.9913452,-0.768911178,0.4670325688,-0.01768104594,0.1254490272,0.03861941245,0.9594709954,-0.7684049409
0.099,0.2614151433,-0.102652944,376.9912843,-0.7689103033,0.467038312,-0.01768864618,0.1254404871,0.03861960674,0.9594706209,-0.7683467698
0.0991,0.2613919008,-0.1026547803,376.9912223,-0.7689093295,0.4670452274,-0.01769590073,0.1254326767,0.03861999376,0.9594702104,-0.7682916131
0.0992,0.2613696225,-0.1026566725,376.9911595,-0.7689082622,0.467053285,-0.0177027609,0.1254256465,0.03862057467,0.9594697661,-0.7682398124
0.0993,0.261348444,-0.1026586117,376.9910962,-0.7689071071,0.4670624472,-0.01770918691,0.1254194431,0.03862134733,0.9594692907,-0.7681916923
0.0994,0.2613284959,-0.1026605881,376.9910329,-0.7689058709,0.467072668,-0.0177151345,0.1254141078,0.03862231042,0.9594687867,-0.7681475578
0.0995,0.2613099022,-0.1026625924,376.9909699,-0.7689045605,0.4670838931,-0.01772056043,0.1254096765,0.03862346133,0.959468257,-0.7681076909
0.0996,0.2612927802,-0.1026646142,376.9909076,-0.7689031834,0.4670960599,-0.01772542912,0.1254061795,0.0386247945,0.9594677048,-0.7680723492
0.0997,0.2612772387,-0.1026666421,376.9908463,-0.7689017477,0.4671090987,-0.01772970079,0.1254036409,0.03862630514,0.9594671332,-0.7680417631
0.0998,0.2612633776,-0.1026686648,376.9907865,-0.7689002616,0.4671229321,-0.01773335148,0.1254020794,0.03862798325,0.9594665456,-0.7680161346
0.0999,0.2612512868,-0.1026706695,376.9907284,-0.7688987337,0.4671374767,-0.01773635049,0.1254015068,0.038629821,0.9594659453,-0.767995635
0.1,0.2612410458,-0.1026726448,376.9906725,-0.768897173,0.4671526416,-0.01773867329,0.125401928,0.03863180801,0.959465336,-0.7679804024
0.1001,0.2612327226,-0.1026745777,376.990619,-0.7688955887,0.4671683309,-0.01774030203,0.1254033417,0.03863393204,0.9594647211,-0.7679705416
0.1002,0.2612263732,-0.1026764551,376.9905684,-0.7688939901,0.4671844439,-0.01774122164,0.1254057396,0.03863618017,0.9594641044,-0.7679661225
0.1003,0.2612220409,-0.1026782644,376.9905209,-0.7688923865,0.4672008756,-0.01774142028,0.1254091067,0.03863853858,0.9594634894,-0.7679671786
0.1004,0.2612197562,-0.1026799922,376.9904768,-0.7688907876,0.4672175184,-0.01774089909,0.1254134221,0.0386409902,0.9594628798,-0.7679737085
0.1005,0.2612195363,-0.1026816255,376.9904365,-0.7688892027,0.4672342625,-0.01773965758,0.1254186581,0.03864351928,0.9594622792,-0.7679856739
0.1006,0.2612213847,-0.1026831521,376.9904001,-0.7688876412,0.4672509968,-0.01773769958,0.1254247805,0.03864610926,0.9594616912,-0.7680030005
0.1007,0.2612252913,-0.1026845603,376.990368,-0.7688861123,0.4672676099,-0.01773503894,0.12543175,0.03864874149,0.9594611192,-0.7680255785
0.1008,0.2612312325,-0.1026858381,376.9903403,-0.768884625,0.467283992,-0.01773168766,0.1254395207,0.03865139906,0.9594605665,-0.7680532632
0.1009,0.2612391713,-0.1026869752,376.9903172,-0.7688831882,0.4673000349,-0.01772767508,0.1254480432,0.03865406105,0.9594600365,-0.7680858771
0.101,0.2612490573,-0.1026879611,376.9902988,-0.7688818102,0.4673156342,-0.01772302501,0.1254572624,0.03865671003,0.9594595323,-0.768123211
0.1011,0.2612608277,-0.1026887877,376.9902853,-0.768880499,0.4673306884,-0.01771776792,0.1254671191,0.03865932765,0.9594590566,-0.7681650249
0.1012,0.2612744072,-0.1026894475,376.9902768,-0.7688792624,0.4673451018,-0.01771194093,0.1254775506,0.0386618953,0.9594586124,-0.7682110515
0.1013,0.2612897091,-0.1026899341,376.9902732,-0.7688781075,0.4673587839,-0.0177055832,0.1254884911,0.03866439554,0.9594582022,-0.7682609973
0.1014,0.2613066359,-0.1026902428,376.9902747,-0.7688770409,0.4673716508,-0.01769873586,0.1254998718,0.03866681191,0.9594578282,-0.7683145455
0.1015,0.26132508,-0.1026903701,376.9902812,-0.7688760686,0.4673836259,-0.01769145098,0.1255116228,0.03866912667,0.9594574927,-0.7683713595
0.1016,0.2613449246,-0.102690314,376.9902926,-0.7688751962,0.4673946404,-0.01768377654,0.1255236721,0.03867132537,0.9594571974,-0.7684310843
0.1017,0.2613660449,-0.1026900747,376.9903089,-0.7688744285,0.467404633,-0.01767576169,0.1255359464,0.03867339472,0.9594569441,-0.76849335
0.1018,0.261388309,-0.1026896539,376.9903299,-0.7688737697,0.4674135505,-0.017667462,0.1255483726,0.03867532126,0.9594567339,-0.7685577744
0.1019,0.2614115787,-0.1026890543,376.9903556,-0.7688732234,0.4674213489,-0.01765892711,0.1255608769,0.0386770951,0.9594565682,-0.7686239656
0.102,0.2614357111,-0.1026882808,376.9903857,-0.7688727925,0.4674279919,-0.01765021958,0.1255733871,0.03867870406,0.9594564476,-0.768691526
0.1021,0.261460559,-0.1026873388,376.99042,-0.768872479,0.4674334528,-0.0176413917,0.1255858312,0.03868014101,0.9594563728,-0.768760054
0.1022,0.2614859725,-0.1026862367,376.9904583,-0.7688722845,0.4674377121,-0.01763249745,0.1255981386,0.0386813993,0.9594563441,-0.7688291465
0.1023,0.2615118,-0.1026849832,376.9905004,-0.7688722097,0.4674407587,-0.01762359239,0.1256102406,0.03868247321,0.9594563614,-0.7688984023
0.1024,0.2615378889,-0.1026835883,376.990546,-0.7688722548,0.4674425893,-0.01761472587,0.1256220701,0.03868335997,0.9594564246,-0.7689674233
0.1025,0.2615640868,-0.1026820633,376.9905947,-0.7688724191,0.4674432085,-0.01760595633,0.1256335636,0.03868405517,0.9594565331,-0.7690358186
0.1026,0.2615902426,-0.1026804195,376.9906464,-0.7688727012,0.4674426278,-0.01759733135,0.1256446592,0.03868455882,0.9594566862,-0.7691032052
0.1027,0.2616162069,-0.1026786706,376.9907006,-0.7688730994,0.4674408651,-0.01758889736,0.1256552981,0.03868487163,0.959456883,-0.7691692101
0.1028,0.2616418335,-0.1026768298,376.990757,-0.7688736109,0.4674379443,-0.01758070166,0.125665425,0.03868499464,0.9594571221,-0.7692334725
0.1029,0.2616669796,-0.1026749107,376.9908153,-0.7688742327,0.4674338956,-0.01757278647,0.1256749876,0.0386849309,0.9594574022,-0.7692956454
0.103,0.2616915068,-0.1026729276,376.9908752,-0.7688749608,0.4674287538,-0.01756519036,0.1256839368,0.03868468463,0.9594577214,-0.7693553963
0.1031,0.2617152818,-0.1026708944,376.9909362,-0.7688757909,0.4674225593,-0.01755795656,0.1256922282,0.03868425893,0.959458078,-0.7694124104
0.1032,0.2617381766,-0.1026688249,376.9909981,-0.7688767181,0.4674153564,-0.01755111915,0.1256998204,0.0386836599,0.9594584699,-0.7694663899
0.1033,0.2617600695,-0.1026667335,376.9910605,-0.768877737,0.4674071935,-0.01754470807,0.1257066758,0.03868289447,0.9594588948,-0.769517056
0.1034,0.2617808457,-0.102664634,376.991123,-0.7688788417,0.467398122,-0.01753875545,0.1257127611,0.03868196866,0.9594593503,-0.7695641495
0.1035,0.2618003969,-0.1026625393,376.9911853,-0.7688800259,0.4673881974,-0.01753328329,0.1257180466,0.0386808913,0.9594598337,-0.7696074314
0.1036,0.2618186226,-0.1026604623,376.991247,-0.7688812829,0.4673774773,-0.01752832317,0.1257225074,0.0386796679,0.9594603425,-0.7696466848
0.1037,0.26183543,-0.1026584143,376.9913079,-0.7688826056,0.467366023,-0.01752389332,0.1257261226,0.03867830796,0.9594608736,-0.7696817146
0.1038,0.2618507342,-0.1026564078,376.9913675,-0.7688839865,0.4673538967,-0.01752001129,0.1257288749,0.03867682022,0.9594614241,-0.7697123477
0.1039,0.2618644587,-0.1026544533,376.9914256,-0.768885418,0.4673411632,-0.01751669185,0.1257307516,0.03867521374,0.9594619911,-0.769738434
0.104,0.2618765357,-0.1026525608,376.9914818,-0.7688868921,0.4673278891,-0.01751395169,0.1257317447,0.03867349654,0.9594625713,-0.7697598472
0.1041,0.2618869058,-0.1026507394,376.9915359,-0.7688884006,0.4673141428,-0.01751180067,0.1257318501,0.03867167823,0.9594631616,-0.7697764844
0.1042,0.2618955185,-0.1026489979,376.9915876,-0.7688899354,0.4672999937,-0.01751024465,0.1257310677,0.0386697688,0.9594637587,-0.7697882663
0.1043,0.2619023326,-0.1026473443,376.9916366,-0.7688914878,0.4672855119,-0.01750929081,0.1257294021,0.03866777714,0.9594643594,-0.7697951379
0.1044,0.2619073156,-0.1026457853,376.9916827,-0.7688930495,0.4672707692,-0.01750894044,0.125726862,0.03866571339,0.9594649603,-0.7697970682
0.1045,0.2619104442,-0.1026443275,376.9917256,-0.7688946118,0.4672558374,-0.01750919173,0.1257234598,0.03866358771,0.9594655581,-0.76979405
0.1046,0.2619117045,-0.1026429764,376.9917652,-0.7688961662,0.4672407897,-0.01751004723,0.1257192133,0.03866140847,0.9594661496,-0.7697861011
0.1047,0.2619110914,-0.1026417363,376.9918011,-0.7688977043,0.4672256991,-0.01751150088,0.1257141435,0.03865918616,0.9594667316,-0.769773263
0.1048,0.2619086093,-0.1026406122,376.9918333,-0.7688992174,0.4672106392,-0.01751354247,0.1257082756,0.03865693155,0.9594673009,-0.7697556011
0.1049,0.2619042717,-0.1026396077,376.9918616,-0.7689006975,0.4671956828,-0.0175161645,0.1257016388,0.03865465389,0.9594678543,-0.7697332042
0.105,0.2618981011,-0.1026387257,376.9918858,-0.7689021363,0.4671809035,-0.01751934948,0.1256942659,0.03865236481,0.9594683888,-0.7697061847
0.1051,0.2618901289,-0.1026379687,376.9919059,-0.7689035259,0.4671663738,-0.01752308996,0.1256861944,0.03865007218,0.9594689014,-0.7696746784
0.1052,0.2618803957,-0.1026373379,376.9919216,-0.7689048587,0.4671521666,-0.01752736532,0.125677465,0.0386477876,0.9594693893,-0.7696388439
0.1053,0.2618689506,-0.1026368358,376.9919329,-0.7689061273,0.467138353,-0.01753215465,0.1256681216,0.03864552158,0.9594698498,-0.7695988613
0.1054,0.2618558514,-0.102636463,376.9919399,-0.7689073246,0.4671250035,-0.01753743676,0.1256582118,0.0386432842,0.9594702803,-0.769554933
0.1055,0.2618411644,-0.10263622,376.9919423,-0.7689084439,0.467112187,-0.01754318306,0.1256477861,0.03864108695,0.9594706784,-0.7695072814
0.1056,0.2618249641,-0.1026361069,376.9919402,-0.768909479,0.4670999717,-0.01754937313,0.1256368992,0.03863893827,0.9594710418,-0.7694561503
0.1057,0.2618073328,-0.102636123,376.9919337,-0.7689104239,0.4670884237,-0.01755597522,0.1256256075,0.03863684965,0.9594713685,-0.7694018024
0.1058,0.2617883606,-0.1026362682,376.9919227,-0.7689112733,0.4670776068,-0.01756295618,0.1256139705,0.03863483188,0.9594716565,-0.7693445189
0.1059,0.2617681451,-0.1026365413,376.9919073,-0.7689120222,0.4670675824,-0.01757028391,0.1256020501,0.03863289481,0.9594719043,-0.7692845983
0.106,0.2617467908,-0.102636941,376.9918875,-0.7689126662,0.4670584096,-0.01757792156,0.1255899103,0.03863104909,0.9594721102,-0.7692223557
0.1061,0.2617244088,-0.1026374654,376.9918634,-0.7689132016,0.4670501438,-0.0175858292,0.1255776168,0.03862930532,0.9594722731,-0.7691581207
0.1062,0.2617011168,-0.1026381124,376.9918353,-0.7689136251,0.4670428378,-0.0175939724,0.1255652377,0.03862767191,0.9594723918,-0.7690922375
0.1063,0.2616770378,-0.1026388792,376.9918031,-0.768913934,0.4670365406,-0.01760230849,0.1255528419,0.03862615917,0.9594724658,-0.7690250624
0.1064,0.2616523005,-0.1026397634,376.991767,-0.7689141262,0.4670312965,-0.01761079189,0.1255404987,0.03862477725,0.9594724943,-0.7689569621
0.1065,0.261627038,-0.1026407621,376.9917273,-0.7689142005,0.4670271452,-0.01761938044,0.1255282788,0.03862353439,0.9594724772,-0.7688883123
0.1066,0.261601388,-0.1026418715,376.991684,-0.7689141559,0.467024122,-0.01762802342,0.1255162521,0.03862244065,0.9594724144,-0.7688194958
0.1067,0.2615754913,-0.1026430877,376.9916376,-0.7689139925,0.467022256,-0.01763668128,0.1255044896,0.03862150185,0.959472306,-0.7687509009
0.1068,0.2615494917,-0.1026444059,376.9915881,-0.7689137109,0.4670215718,-0.01764530301,0.1254930609,0.03862072679,0.9594721527,-0.7686829191
0.1069,0.2615235353,-0.1026458219,376.9915358,-0.7689133122,0.4670220864,-0.01765383891,0.1254820341,0.03862012254,0.9594719551,-0.7686159424
0.107,0.2614977693,-0.1026473306,376.991481,-0.7689127985,0.4670238107,-0.01766224107,0.1254714765,0.0386196949,0.9594717143,-0.7685503618
0.1071,0.2614723416,-0.102648926,376.9914241,-0.7689121724,0.4670267487,-0.01767045943,0.1254614528,0.03861944941,0.9594714315,-0.7684865644
0.1072,0.2614473999,-0.102650602,376.9913652,-0.768911437,0.4670308966,-0.01767844237,0.1254520253,0.03861939105,0.9594711082,-0.7684249306
0.1073,0.2614230904,-0.1026523517,376.9913047,-0.7689105964,0.4670362438,-0.01768614649,0.1254432538,0.03861952156,0.9594707461,-0.7683658331
0.1074,0.2613995575,-0.1026541674,376.9912431,-0.7689096551,0.4670427714,-0.01769352233,0.1254351944,0.03861984389,0.9594703474,-0.7683096328
0.1075,0.2613769424,-0.1026560418,376.9911805,-0.7689086183,0.4670504523,-0.01770052048,0.1254278989,0.03862035981,0.9594699141,-0.7682566766
0.1076,0.2613553825,-0.1026579662,376.9911173,-0.7689074918,0.4670592511,-0.01770709771,0.1254214153,0.03862106836,0.9594694487,-0.7682072951
0.1077,0.2613350101,-0.1026599315,376.991054,-0.7689062819,0.4670691246,-0.0177132055,0.125415786,0.03862196949,0.9594689539,-0.7681617993
0.1078,0.2613159516,-0.102661928,376.9909909,-0.7689049954,0.467080021,-0.01771880978,0.1254110496,0.038623058,0.9594684325,-0.7681204797
0.1079,0.2612983266,-0.1026639448,376.9909283,-0.7689036397,0.4670918814,-0.01772386856,0.1254072382,0.03862433088,0.9594678875,-0.7680836025
0.108,0.2612822466,-0.1026659717,376.9908666,-0.7689022226,0.4671046379,-0.01772834482,0.1254043779,0.03862578259,0.959467322,-0.7680514074
0.1081,0.2612678148,-0.1026679974,376.9908062,-0.7689007524,0.4671182157,-0.01773220713,0.1254024893,0.03862740559,0.9594667393,-0.7680241061
0.1082,0.2612551246,-0.1026700097,376.9907475,-0.7688992374,0.4671325331,-0.0177354258,0.1254015862,0.03862919149,0.9594661429,-0.76800188
0.1083,0.2612442589,-0.1026719965,376.9906908,-0.7688976867,0.4671475013,-0.01773797351,0.1254016757,0.03863113083,0.9594655362,-0.7679848782
0.1084,0.2612352896,-0.1026739451,376.9906365,-0.7688961092,0.4671630266,-0.01773983509,0.125402759,0.03863321053,0.9594649227,-0.7679732171
0.1085,0.2612282767,-0.1026758422,376.9905849,-0.7688945143,0.4671790099,-0.0177409932,0.1254048302,0.03863541853,0.9594643062,-0.7679669784
0.1086,0.261223268,-0.1026776755,376.9905363,-0.7688929113,0.4671953475,-0.01774143435,0.1254078765,0.03863774148,0.9594636903,-0.767966208
0.1087,0.2612202982,-0.1026794319,376.9904911,-0.7688913098,0.4672119321,-0.01774115484,0.1254118787,0.0386401635,0.9594630785,-0.767970916
0.1088,0.261219389,-0.1026810982,376.9904495,-0.7688897192,0.4672286547,-0.01774014905,0.1254168109,0.03864266986,0.9594624745,-0.7679810759
0.1089,0.2612205483,-0.1026826622,376.9904118,-0.7688881488,0.4672454043,-0.01773842889,0.1254226419,0.03864524126,0.9594618819,-0.7679966256
0.109,0.2612237708,-0.1026841108,376.9903782,-0.7688866081,0.4672620702,-0.01773600112,0.1254293338,0.03864786129,0.9594613041,-0.7680174674
0.1091,0.2612290373,-0.1026854331,376.990349,-0.7688851059,0.4672785416,-0.01773287976,0.125436843,0.03865051192,0.9594607447,-0.7680434681
0.1092,0.2612363151,-0.1026866181,376.9903244,-0.7688836513,0.4672947096,-0.01772908622,0.125445121,0.03865317426,0.9594602068,-0.768074461
0.1093,0.2612455585,-0.1026876556,376.9903044,-0.7688822528,0.467310468,-0.01772464185,0.125454114,0.03865583072,0.9594596936,-0.7681102465
0.1094,0.2612567085,-0.1026885365,376.9902893,-0.7688809185,0.4673257146,-0.0177195833,0.1254637649,0.03865846065,0.9594592081,-0.7681505952
0.1095,0.261269694,-0.1026892523,376.9902791,-0.7688796563,0.4673403519,-0.0177139426,0.125474012,0.03866104673,0.9594587531,-0.7681952488
0.1096,0.2612844321,-0.1026897971,376.9902739,-0.7688784733,0.4673542874,-0.01770775681,0.1254847903,0.03866357141,0.9594583313,-0.7682439221
0.1097,0.2613008288,-0.1026901654,376.9902737,-0.7688773766,0.4673674351,-0.0177010699,0.1254960322,0.03866601692,0.959457945,-0.7682963062
0.1098,0.2613187796,-0.1026903534,376.9902785,-0.7688763722,0.4673797158,-0.01769392647,0.1255076679,0.03866836718,0.9594575964,-0.7683520705
0.1099,0.2613381708,-0.1026903587,376.9902882,-0.7688754659,0.4673910575,-0.01768637291,0.1255196255,0.03867060719,0.9594572876,-0.7684108653
0.11,0.2613588803,-0.1026901807,376.9903029,-0.7688746628,0.4674013968,-0.01767846534,0.1255318328,0.03867272104,0.9594570201,-0.7684723258
0.1101,0.2613807782,-0.1026898199,376.9903224,-0.7688739673,0.4674106781,-0.01767025527,0.1255442166,0.03867469624,0.9594567954,-0.7685360737
0.1102,0.2614037283,-0.1026892792,376.9903465,-0.7688733832,0.4674188542,-0.01766179428,0.1255567032,0.03867652171,0.9594566147,-0.7686017201
0.1103,0.2614275893,-0.102688563,376.9903752,-0.7688729135,0.4674258859,-0.01765313974,0.1255692197,0.03867818631,0.959456479,-0.7686688689
0.1104,0.2614522153,-0.1026876766,376.9904081,-0.7688725607,0.4674317433,-0.01764434208,0.1255816934,0.03867968259,0.9594563889,-0.768737119
0.1105,0.2614774571,-0.1026866272,376.9904451,-0.7688723264,0.4674364044,-0.01763546396,0.125594054,0.03868100086,0.9594563448,-0.7688060679
0.1106,0.2615031635,-0.1026854228,376.990486,-0.7688722117,0.467439856,-0.01762655692,0.125606232,0.03868213656,0.9594563468,-0.7688753135
0.1107,0.2615291822,-0.1026840737,376.9905304,-0.7688722168,0.467442092,-0.01761767358,0.1256181598,0.03868308551,0.9594563947,-0.7689444568
0.1108,0.2615553607,-0.1026825906,376.9905781,-0.7688723415,0.4674431143,-0.01760886742,0.1256297725,0.0386838445,0.9594564882,-0.769013104
0.1109,0.2615815472,-0.1026809853,376.9906288,-0.7688725845,0.4674429319,-0.01760018834,0.1256410074,0.03868441233,0.9594566266,-0.769080869
0.111,0.2616075918,-0.1026792703,376.9906822,-0.7688729443,0.4674415606,-0.01759168261,0.1256518046,0.03868478948,0.9594568089,-0.769147375
0.1111,0.261633347,-0.1026774588,376.9907379,-0.7688734184,0.4674390226,-0.01758340213,0.125662108,0.03868497547,0.9594570341,-0.7692122574
0.1112,0.2616586689,-0.102675564,376.9907957,-0.7688740037,0.4674353462,-0.01757538961,0.1256718643,0.0386849733,0.9594573006,-0.7692751644
0.1113,0.2616834175,-0.1026736004,376.9908551,-0.7688746968,0.4674305649,-0.01756768421,0.1256810234,0.03868478703,0.959457607,-0.7693357587
0.1114,0.2617074577,-0.1026715823,376.9909158,-0.7688754935,0.4674247166,-0.0175603272,0.125689539,0.03868442023,0.9594579514,-0.7693937193
0.1115,0.2617306597,-0.1026695236,376.9909774,-0.7688763889,0.4674178446,-0.01755334999,0.1256973683,0.03868387954,0.9594583318,-0.7694487422
0.1116,0.2617528998,-0.1026674383,376.9910397,-0.7688773779,0.4674099957,-0.01754679344,0.1257044731,0.0386831686,0.959458746,-0.7695005423
0.1117,0.2617740606,-0.1026653397,376.9911022,-0.7688784547,0.4674012212,-0.01754068516,0.1257108187,0.03868229531,0.9594591915,-0.7695488541
0.1118,0.2617940316,-0.1026632417,376.9911646,-0.7688796131,0.4673915748,-0.01753505193,0.1257163739,0.03868126706,0.9594596659,-0.7695934318
0.1119,0.2618127099,-0.1026611573,376.9912265,-0.7688808466,0.4673811135,-0.01752991998,0.1257211124,0.0386800912,0.9594601665,-0.7696340512
0.112,0.2618299999,-0.1026590985,376.9912877,-0.7688821482,0.4673698971,-0.01752531078,0.1257250115,0.0386787761,0.9594606905,-0.7696705093
0.1121,0.261845814,-0.1026570773,376.9913478,-0.7688835105,0.4673579874,-0.01752124141,0.1257280528,0.03867733081,0.9594612349,-0.7697026256
0.1122,0.2618600731,-0.1026551045,376.9914064,-0.768884926,0.4673454489,-0.01751773402,0.1257302225,0.03867576247,0.9594617968,-0.7697302427
0.1123,0.2618727063,-0.10265319,376.9914633,-0.7688863868,0.4673323477,-0.01751480123,0.1257315111,0.03867408073,0.9594623729,-0.7697532264
0.1124,0.2618836513,-0.102651344,376.9915181,-0.7688878848,0.4673187513,-0.01751245201,0.1257319125,0.03867229547,0.9594629602,-0.7697714657
0.1125,0.2618928549,-0.1026495753,376.9915707,-0.7688894118,0.4673047285,-0.01751069742,0.1257314258,0.03867041526,0.9594635554,-0.7697848734
0.1126,0.2619002726,-0.1026478916,376.9916206,-0.7688909592,0.4672903496,-0.01750953878,0.1257300535,0.03866845099,0.9594641552,-0.7697933861
0.1127,0.261905869,-0.1026463006,376.9916677,-0.7688925188,0.4672756856,-0.01750898708,0.1257278035,0.03866640996,0.9594647564,-0.769796965
0.1128,0.2619096177,-0.1026448079,376.9917117,-0.7688940819,0.467260809,-0.01750904024,0.1257246872,0.03866430313,0.9594653556,-0.7697955957
0.1129,0.2619115017,-0.1026434204,376.9917524,-0.7688956399,0.467245792,-0.01750969564,0.1257207201,0.03866214049,0.9594659497,-0.7697892871
