"Time","Subsystem #1|CTLs|Vars|I107d","Subsystem #1|CTLs|Vars|I107d_rms","Subsystem #1|CTLs|Vars|I107q","Subsystem #1|CTLs|Vars|I107q_rms","Subsystem #1|CTLs|Vars|Omega107I","Subsystem #1|CTLs|Vars|Omega107V","Subsystem #1|CTLs|Vars|PSTAT_TEST","Subsystem #1|CTLs|Vars|QSTAT_TEST","Subsystem #1|CTLs|Vars|Tmpu_M1","Subsystem #1|CTLs|Vars|V107d","Subsystem #1|CTLs|Vars|V107d_rms","Subsystem #1|CTLs|Vars|V107q","Subsystem #1|CTLs|Vars|V107q_rms","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1","Subsystem #1|Machines|M1|SPDOUT1M1","Subsystem #1|Machines|M1|TELECT1M1"
0.4501,0.2263669147,0.2772417178,0.02074085368,0.02540225417,379.0791256,379.3744159,0.1202610754,0.04852787785,-0.7651118067,0.3744839607,0.4586473103,-0.06652491944,-0.08147605391,0.1235734521,0.03936767364,0.9580052014,-0.7578396538
0.4502,0.2263826325,0.2772609682,0.02066358463,0.0253076193,379.0787794,379.3715413,0.1202657403,0.0485387997,-0.7650992389,0.3744734752,0.4586344683,-0.06664249832,-0.08162005803,0.1235789147,0.03937830364,0.9580003996,-0.7578751555
0.4503,0.2263983607,0.2772802312,0.02058625254,0.02521290722,379.0784274,379.3686633,0.1202704906,0.04854982301,-0.7650867541,0.3744633162,0.458622026,-0.06675999614,-0.08176396288,0.1235845107,0.03938901673,0.9579956299,-0.7579110507
0.4504,0.2264141276,0.2772995416,0.02050888032,0.02511814599,379.0780698,379.3657819,0.1202753424,0.04856094788,-0.7650743529,0.3744534788,0.4586099777,-0.06687739453,-0.08190774596,0.1235902558,0.03939981096,0.9579908927,-0.7579474452
0.4505,0.2264299613,0.2773189338,0.02043149286,0.02502336609,379.0777065,379.3628974,0.1202803128,0.04857217586,-0.7650620361,0.3744439637,0.4585983241,-0.06699467419,-0.08205138363,0.1235961664,0.03941068526,0.9579861882,-0.757984444
0.4506,0.2264458883,0.2773384404,0.02035411478,0.02492859769,379.0773379,379.3600099,0.1202854167,0.04858350614,-0.7650498045,0.374434764,0.4585870569,-0.06711181564,-0.08219485201,0.1236022569,0.03942163688,0.9579815169,-0.7580221463
0.4507,0.2264619348,0.2773580932,0.02027677157,0.02483387199,379.0769639,379.3571196,0.1202906705,0.04859493618,-0.7650376592,0.3744258754,0.4585761706,-0.06722880578,-0.08233813509,0.1236085421,0.03943266109,0.9579768793,-0.7580606494
0.4508,0.2264781252,0.2773779223,0.02019948878,0.02473922029,379.0765849,379.3542267,0.1202960868,0.04860646309,-0.7650256014,0.3744172851,0.4585656497,-0.06734562558,-0.08248120954,0.1236150333,0.03944375377,0.9579722759,-0.7581000422
0.4509,0.2264944835,0.2773979571,0.02012229147,0.02464467328,379.0762009,379.3513313,0.1203016813,0.04861808505,-0.7650136325,0.3744089925,0.4585554933,-0.06746225813,-0.08262405466,0.1236217443,0.03945491151,0.9579677073,-0.7581404142
0.451,0.2265110313,0.2774182239,0.02004520464,0.02455026158,379.0758123,379.3484335,0.1203074642,0.04862979588,-0.7650017541,0.3744009773,0.4585456768,-0.06757868973,-0.08276665366,0.1236286838,0.0394661265,0.9579631741,-0.7581818434
0.4511,0.2265277903,0.2774387493,0.01996825394,0.02445601661,379.0754192,379.3455337,0.1203134476,0.04864159167,-0.7649899678,0.3743932313,0.45853619,-0.06769490409,-0.0829089866,0.1236358616,0.03947739378,0.957958677,-0.758224405
0.4512,0.2265447789,0.277459556,0.01989146331,0.02436196768,379.0750219,379.3426319,0.1203196418,0.04865346617,-0.7649782754,0.3743857385,0.4585270132,-0.06781088692,-0.08305103598,0.1236432852,0.03948870611,0.9579542168,-0.7582681662
0.4513,0.2265620148,0.2774806657,0.01981485712,0.02426814463,379.0746206,379.3397283,0.120326057,0.0486654121,-0.7649666788,0.3743784859,0.4585181305,-0.06792662957,-0.0831927912,0.1236509625,0.03950005503,0.9579497942,-0.7583131899
0.4514,0.2265795137,0.2775020974,0.01973845878,0.02417457616,379.0742158,379.3368231,0.1203327006,0.04867742195,-0.7649551801,0.3743714549,0.4585095194,-0.06804211918,-0.08333423651,0.1236588982,0.03951143286,0.9579454101,-0.7583595303
0.4515,0.22659729,0.2775238688,0.01966229059,0.02408128956,379.0738076,379.3339164,0.1203395793,0.04868948802,-0.7649437814,0.3743646279,0.4585011581,-0.06815734351,-0.08347535692,0.123667096,0.03952283162,0.9579410653,-0.7584072343
0.4516,0.2266153558,0.2775459948,0.01958637405,0.02398831117,379.0733964,379.3310085,0.1203466988,0.04870160164,-0.7649324848,0.3743579857,0.458493023,-0.06827229388,-0.08361614179,0.1236755585,0.03953424206,0.9579367605,-0.7584563416
0.4517,0.2266337213,0.2775684878,0.01951072988,0.02389566636,379.0729825,379.3280994,0.1203540649,0.04871375522,-0.7649212926,0.3743515142,0.4584850972,-0.06838696016,-0.08375657872,0.1236842883,0.03954565643,0.9579324969,-0.7585068871
0.4518,0.2266523946,0.2775913579,0.01943537746,0.02380337887,379.0725662,379.3251894,0.1203616795,0.04872593659,-0.764910207,0.374345186,0.4584773466,-0.06850133913,-0.08389666378,0.1236932842,0.03955706264,0.9579282752,-0.7585588941
0.4519,0.2266713829,0.2776146137,0.01936033577,0.02371147195,379.0721479,379.3222785,0.1203695464,0.04873813716,-0.7648992305,0.3743389871,0.4584697546,-0.06861542437,-0.08403638909,0.1237025466,0.03956845257,0.9579240963,-0.7586123828
0.452,0.2266906902,0.2776382602,0.01928562101,0.02361996542,379.0717279,379.3193669,0.1203776647,0.04875034639,-0.7648883654,0.3743328908,0.4584622882,-0.06872920756,-0.08417574447,0.1237120712,0.03957981658,0.9579199611,-0.7586673614
0.4521,0.2267103197,0.2776623014,0.01921124906,0.02352887876,379.0713065,379.3164547,0.1203860358,0.04876255398,-0.7648776141,0.3743268806,0.4584549272,-0.0688426883,-0.08431472942,0.1237218559,0.03959114439,0.9579158707,-0.7587238347
0.4522,0.2267302716,0.2776867373,0.0191372342,0.02343822944,379.0708841,379.313542,0.1203946561,0.04877474992,-0.764866979,0.3743209299,0.4584476392,-0.06895585853,-0.08445333409,0.1237318936,0.03960242706,0.9579118259,-0.7587817954
0.4523,0.2267505452,0.2777115673,0.01906358919,0.02334803309,379.070461,379.310629,0.1204035245,0.04878692129,-0.7648564624,0.3743150186,0.4584403993,-0.06906872423,-0.08459156577,0.1237421797,0.03961365232,0.9579078275,-0.7588412325
0.4524,0.2267711364,0.2777367863,0.01899032564,0.02325830393,379.0700376,379.3077158,0.1204126369,0.04879905844,-0.7648460667,0.3743091255,0.4584331817,-0.06918128144,-0.08472941964,0.1237527063,0.03962481193,0.9579038766,-0.7589021267
0.4525,0.2267920409,0.277762389,0.01891745255,0.02316905299,379.0696142,379.3048024,0.1204219883,0.04881114959,-0.7648357942,0.3743032288,0.4584259598,-0.06929353221,-0.0848668982,0.1237634654,0.03963589564,0.9578999738,-0.7589644518
0.4526,0.2268132517,0.2777883668,0.01884497824,0.02308029045,379.0691911,379.3018889,0.1204315704,0.048823184,-0.7648256471,0.3742973008,0.4584186995,-0.06940547517,-0.08500399976,0.1237744452,0.03964689391,0.9578961202,-0.7590281708
0.4527,0.2268347604,0.2778147094,0.01877290903,0.02299202406,379.0687687,379.2989754,0.1204413783,0.04883515027,-0.7648156277,0.3742913256,0.4584113814,-0.06951711789,-0.08514073361,0.1237856368,0.03965779667,0.9578923165,-0.7590932453
0.4528,0.2268565556,0.277841403,0.01870124963,0.02290425958,379.0683471,379.2960619,0.1204514011,0.04884703851,-0.7648057381,0.3742852759,0.4584039722,-0.0696284576,-0.08527709635,0.1237970262,0.039668596,0.9578885635,-0.7591596245
0.4529,0.2268786258,0.2778684334,0.01863000297,0.0228170006,379.0679268,379.2931486,0.1204616313,0.04885883603,-0.7647959803,0.3742791344,0.4583964504,-0.06973950771,-0.0854131044,0.1238086026,0.03967928061,0.957884862,-0.7592272561
0.453,0.2269009563,0.2778957826,0.01855917084,0.0227302493,379.0675081,379.2902354,0.1204720564,0.04887053277,-0.7647863562,0.3742728745,0.4583887836,-0.06985026975,-0.08554875964,0.1238203501,0.03968984268,0.9578812125,-0.7592960767
0.4531,0.2269235323,0.2779234324,0.01848875235,0.02264400462,379.0670911,379.2873224,0.1204826665,0.04888211823,-0.7647768677,0.3742664811,0.4583809533,-0.06996075294,-0.08568407336,0.1238322556,0.03970027395,0.9578776159,-0.7593660216
0.4532,0.2269463361,0.2779513612,0.01841874538,0.02255826394,379.0666761,379.2844095,0.1204934474,0.04889358246,-0.7647675165,0.3742599285,0.458372928,-0.07007096281,-0.08581905234,0.123844302,0.03971056632,0.9578740727,-0.7594370158
0.4533,0.2269693496,0.2779795468,0.01834914629,0.02247302281,379.0662634,379.2814969,0.1205043866,0.04890491586,-0.7647583041,0.374253201,0.4583646885,-0.07018090944,-0.08595370891,0.1238564738,0.03972071233,0.9578705834,-0.7595089822
0.4534,0.2269925523,0.2780079642,0.01827994962,0.02238827454,379.0658532,379.2785844,0.1205154692,0.04891610787,-0.764749232,0.3742462753,0.4583562063,-0.07029060397,-0.08608805672,0.1238687532,0.03973070363,0.9578671486,-0.7595818357
0.4535,0.2270159232,0.2780365877,0.0182111485,0.02230401072,379.0654456,379.2756721,0.1205266817,0.04892714923,-0.7647403015,0.3742391373,0.4583474641,-0.07040005975,-0.08622211212,0.123881124,0.03974053348,0.9578637687,-0.7596554902
0.4536,0.2270394397,0.2780653893,0.01814273384,0.02222022022,379.065041,379.27276,0.1205380063,0.04893803225,-0.7647315137,0.3742317655,0.4583384355,-0.07050928211,-0.08635588165,0.1238935658,0.03975019702,0.957860444,-0.7597298504
0.4537,0.2270630785,0.2780943409,0.01807469515,0.02213689018,379.0646393,379.269848,0.1205494292,0.04894874744,-0.7647228696,0.3742241485,0.4583291066,-0.07061829152,-0.08648939036,0.1239060627,0.03975968656,0.9578571749,-0.7598048228
0.4538,0.2270868145,0.2781234114,0.01800702094,0.02205400655,379.0642408,379.266936,0.1205609317,0.04895928876,-0.76471437,0.3742162672,0.4583194541,-0.07072709384,-0.08662264545,0.1239185936,0.03976899896,0.9578539617,-0.7598803056
0.4539,0.2271106231,0.2781525709,0.01793969739,0.02197155237,379.0638455,379.264024,0.1205724974,0.04896964793,-0.7647060155,0.3742081091,0.4583094625,-0.07083570652,-0.08675566827,0.1239311403,0.03977812842,0.9578508044,-0.7599561963
0.454,0.2271344774,0.2781817863,0.01787271017,0.02188951011,379.0634536,379.2611119,0.1205841086,0.04897981886,-0.7646978066,0.3741996606,0.4582991152,-0.07094414375,-0.08688847621,0.1239436833,0.03978707104,0.9578477033,-0.7600323894
0.4541,0.2271583508,0.2782110252,0.01780604298,0.02180785983,379.0630651,379.2581997,0.1205957484,0.04898979427,-0.7646897436,0.3741909107,0.4582883987,-0.07105242444,-0.08702109244,0.1239562038,0.03979582243,0.9578446582,-0.7601087784
0.4542,0.227182216,0.2782402539,0.01773967836,0.02172658009,379.0626801,379.2552872,0.1206073974,0.04899957099,-0.7646818266,0.3741818487,0.4582773002,-0.07116055708,-0.08715352733,0.1239686815,0.03980438234,0.9578416693,-0.7601852532
0.4543,0.2272060455,0.278269439,0.01767359708,0.02164564738,379.0622985,379.2523744,0.1206190392,0.04900914296,-0.7646740554,0.3741724682,0.4582658114,-0.07126856436,-0.0872858087,0.1239810987,0.03981274665,0.9578387364,-0.7602617062
0.4544,0.2272298112,0.2782985458,0.01760777996,0.02156503821,379.0619204,379.2494611,0.120630654,0.04901850903,-0.7646664297,0.3741627605,0.458253922,-0.07137645386,-0.08741794581,0.1239934349,0.03982091689,0.9578358592,-0.7603380257
0.4545,0.2272534854,0.2783275408,0.01754220569,0.02148472645,379.0615458,379.2465472,0.120642226,0.0490276626,-0.7646589491,0.3741527208,0.4582416259,-0.07148425346,-0.08754997281,0.1240056736,0.03982888857,0.9578330376,-0.7604141041
0.4546,0.2272770399,0.278356389,0.01747685338,0.02140468654,379.0611745,379.2436327,0.1206537364,0.04903660442,-0.764651613,0.3741423459,0.4582289194,-0.07159197155,-0.08768189999,0.1240177958,0.03983666521,0.9578302712,-0.7604898322
0.4547,0.2273004476,0.2783850575,0.01741169935,0.02132488948,379.0608065,379.2407174,0.1206651684,0.04904533068,-0.7646444203,0.374131633,0.4582157988,-0.07169963062,-0.08781375488,0.1240297846,0.03984424547,0.9578275597,-0.7605651034
0.4548,0.227323681,0.2784135124,0.01734672095,0.02124530751,379.0604416,379.2378011,0.1206765049,0.0490538438,-0.7646373702,0.3741205843,0.4582022668,-0.07180724134,-0.08794555055,0.1240416232,0.03985163368,0.9578249024,-0.7606398131
0.4549,0.2273467137,0.2784417216,0.01728189364,0.0211659106,379.0600799,379.2348837,0.1206877308,0.04906214207,-0.7646304614,0.3741092018,0.4581883263,-0.07191482646,-0.08807731488,0.1240532969,0.03985883016,0.957822299,-0.7607138609
0.455,0.2273695195,0.278469653,0.01721719375,0.02108666975,379.059721,379.2319651,0.1206988285,0.04907022931,-0.7646236925,0.3740974881,0.45817398,-0.07202239407,-0.08820905776,0.1240647895,0.03986584082,0.9578197488,-0.760787147
0.4551,0.2273920741,0.2784972765,0.01715259612,0.02100755413,379.0593649,379.2290451,0.1207097853,0.0490781046,-0.764617062,0.3740854497,0.458159236,-0.07212997021,-0.08834081109,0.1240760888,0.03987266628,0.9578172511,-0.7608595787
0.4552,0.2274143527,0.2785245621,0.01708807667,0.02092853427,379.0590114,379.2261236,0.1207205861,0.04908577359,-0.7646105681,0.3740730949,0.4581441045,-0.07223756353,-0.08847258545,0.1240871814,0.0398793142,0.9578148053,-0.7609310664
0.4553,0.2274363332,0.2785514826,0.01702360959,0.02084957854,379.0586601,379.2232004,0.1207312188,0.04909323868,-0.764604209,0.3740604338,0.4581285979,-0.07234519295,-0.08860440404,0.1240980569,0.03988578869,0.9578124106,-0.7610015268
0.4554,0.227457994,0.2785780116,0.01695917063,0.02077065725,379.058311,379.2202753,0.1207416703,0.04910050669,-0.7645979826,0.3740474777,0.4581127299,-0.07245286831,-0.08873627888,0.1241087044,0.0398920976,0.957810066,-0.7610708813
0.4555,0.2274793154,0.2786041249,0.01689473491,0.02069173994,379.0579637,379.2173483,0.1207519302,0.04910758247,-0.7645918868,0.3740342399,0.458096517,-0.0725606055,-0.08886822945,0.1241191158,0.03989824696,0.9578077709,-0.7611390582
0.4556,0.2275002791,0.2786298,0.01683027875,0.02061279759,379.0576179,379.2144191,0.1207619893,0.0491144733,-0.7645859195,0.374020737,0.4580799794,-0.0726684169,-0.08900027091,0.1241292841,0.03990424482,0.9578055242,-0.7612059936
0.4557,0.2275208684,0.2786550167,0.01676577847,0.02053380119,379.0572735,379.2114876,0.1207718395,0.04912118524,-0.7645800781,0.374006985,0.4580631368,-0.07277631772,-0.08913242189,0.1241392043,0.03991009826,0.957803325,-0.7612716303
0.4558,0.227541069,0.2786797573,0.01670121132,0.02045472291,379.0569301,379.2085537,0.1207814725,0.04912772881,-0.7645743602,0.3739930029,0.4580460122,-0.07288431154,-0.08926468676,0.1241488711,0.0399158187,0.9578011724,-0.7613359182
0.4559,0.2275608686,0.2787040068,0.01663655475,0.02037553511,379.0565873,379.2056172,0.1207908841,0.04913411149,-0.7645687633,0.373978812,0.458028632,-0.07299241436,-0.08939708514,0.1241582837,0.03992141341,0.9577990653,-0.7613988174
0.456,0.2275802563,0.2787277517,0.01657178844,0.0202962129,379.056245,379.202678,0.1208000689,0.04914034614,-0.7645632848,0.373964435,0.4580110239,-0.07310062571,-0.08952961643,0.1241674402,0.03992689551,0.9577970027,-0.7614602947
0.4561,0.2275992242,0.2787509826,0.01650689201,0.02021673134,379.0559027,379.1997359,0.1208090249,0.04914643914,-0.7645579221,0.3739498914,0.4579932117,-0.07320896321,-0.08966230223,0.1241763423,0.03993227099,0.9577949835,-0.7615203264
0.4562,0.2276177662,0.2787736917,0.01644184797,0.02013706898,379.0555601,379.1967908,0.1208177508,0.04915240505,-0.7645526723,0.3739352095,0.4579752301,-0.07331742448,-0.08979513962,0.1241849926,0.0399375544,0.9577930068,-0.7615788983
0.4563,0.2276358786,0.2787958749,0.01637663792,0.0200572033,379.0552169,379.1938427,0.1208262467,0.04915825291,-0.7645475329,0.3739204108,0.4579571054,-0.07342601824,-0.08992813927,0.1241933949,0.03994275441,0.9577910715,-0.7616360042
0.4564,0.2276535604,0.2788175306,0.01631124705,0.01997711617,379.0548727,379.1908913,0.1208345145,0.0491639981,-0.764542501,0.3739055264,0.4579388759,-0.07353474168,-0.09006129775,0.1242015557,0.03994788517,0.9577891765,-0.7616916491
0.4565,0.2276708125,0.27883866,0.01624566074,0.01989678967,379.0545272,379.1879366,0.1208425576,0.04916965052,-0.764537574,0.373890579,0.4579205691,-0.07364360103,-0.09019462267,0.1242094824,0.03995295558,0.9577873208,-0.7617458457
0.4566,0.2276876386,0.2788592676,0.01617986762,0.01981620989,379.0541801,379.1849786,0.1208503795,0.04917522601,-0.7645327491,0.3738755973,0.4579022203,-0.07375258762,-0.09032810344,0.124217183,0.0399579803,0.9577855034,-0.7617986155
0.4567,0.2277040446,0.2788793608,0.01611385668,0.01973536333,379.0538311,379.1820171,0.1208579882,0.04918073426,-0.7645280238,0.3738606078,0.457883862,-0.07386170927,-0.09046174963,0.1242246694,0.0399629672,0.9577837232,-0.7618499908
0.4568,0.2277200383,0.278898949,0.01604762045,0.01965424084,379.0534798,379.179052,0.1208653903,0.0491861911,-0.7645233955,0.3738456395,0.4578655297,-0.07397095553,-0.09059554841,0.1242319528,0.03996793074,0.9577819794,-0.7619000118
0.4569,0.2277356308,0.2789180459,0.01598115151,0.01957283336,379.0531259,379.1760834,0.1208725949,0.04919160792,-0.7645188616,0.3738307177,0.4578472542,-0.07408032409,-0.09072949701,0.1242390464,0.03997288073,0.957780271,-0.761948727
0.457,0.2277508347,0.2789366668,0.01591444607,0.0194911362,379.052769,379.1731111,0.1208796124,0.04919700025,-0.7645144198,0.3738158724,0.4578290725,-0.07418980446,-0.09086358252,0.1242459648,0.03997783016,0.9577785971,-0.7619961944
0.4571,0.2277656649,0.27895483,0.01584750141,0.01940914607,379.052409,379.1701352,0.1208864537,0.04920237996,-0.7645100676,0.3738011274,0.4578110137,-0.07429938956,-0.09099779631,0.1242527233,0.03998278876,0.9577769569,-0.7620424784
0.4572,0.2277801385,0.2789725565,0.01578031794,0.01932686346,379.0520455,379.1671556,0.1208931319,0.0492077601,-0.764505803,0.3737865094,0.4577931104,-0.07440907019,-0.09113212709,0.1242593385,0.03998776695,0.9577753495,-0.762087652
0.4573,0.2277942743,0.2789898692,0.01571289749,0.01924429062,379.0516783,379.1641724,0.1208996607,0.04921315204,-0.7645016238,0.3737720418,0.4577753912,-0.07451883717,-0.09126656364,0.124265828,0.03999277391,0.9577737742,-0.7621317945
0.4574,0.2278080931,0.2790067936,0.01564524411,0.01916143249,379.0513071,379.1611855,0.1209060542,0.04921856973,-0.7644975281,0.3737577501,0.4577578876,-0.07462867276,-0.09140108423,0.1242722096,0.03999782115,0.9577722304,-0.7621749917
0.4575,0.2278216172,0.2790233573,0.01557736351,0.01907829607,379.0509317,379.158195,0.1209123286,0.04922402304,-0.7644935142,0.3737436556,0.4577406254,-0.07473856833,-0.09153567826,0.1242785028,0.04000291541,0.9577707174,-0.7622173358
0.4576,0.2278348706,0.2790395893,0.0155092645,0.01899489216,379.0505518,379.1552009,0.1209184995,0.04922952482,-0.7644895804,0.3737297808,0.4577236323,-0.07484850418,-0.09167032162,0.1242847266,0.04000806681,0.9577692347,-0.7622589239
0.4577,0.2278478786,0.2790555208,0.01544095677,0.01891123261,379.0501674,379.1522033,0.1209245833,0.0492350839,-0.7644857252,0.3737161416,0.4577069278,-0.07495846589,-0.09180499667,0.1242909001,0.0400132814,0.9577677817,-0.7622998559
0.4578,0.2278606677,0.2790711841,0.015372453,0.01882733298,379.0497783,379.1492022,0.1209305983,0.04924071054,-0.7644819475,0.3737027591,0.4576905377,-0.07506843728,-0.09193968357,0.1242970442,0.04001856614,0.9577663581,-0.7623402383
0.4579,0.2278732648,0.2790866124,0.01530376697,0.01874321012,379.0493843,379.1461978,0.120936562,0.04924641173,-0.7644782461,0.3736896458,0.4576744772,-0.07517840323,-0.0920743638,0.1243031785,0.04002392546,0.9577649634,-0.7623801785
0.458,0.2278856986,0.2791018406,0.01523491456,0.01865888347,379.0489853,379.1431901,0.1209424919,0.04925219734,-0.7644746201,0.3736768179,0.4576587663,-0.07528833984,-0.0922090081,0.1243093229,0.04002936657,0.9577635976,-0.7624197869
0.4581,0.2278979977,0.2791169039,0.01516591256,0.01857437363,379.0485813,379.1401793,0.1209484073,0.04925807274,-0.7644710688,0.3736642872,0.4576434193,-0.07539823328,-0.09234359952,0.124315498,0.04003489147,0.9577622602,-0.7624591764
0.4582,0.2279101913,0.2791318379,0.01509678055,0.01848970455,379.0481722,379.1371654,0.1209543255,0.04926404637,-0.7644675917,0.3736520651,0.4576284505,-0.07550805725,-0.09247810587,0.1243217229,0.04004050582,0.9577609513,-0.76249846
0.4583,0.227922309,0.2791466791,0.01502753845,0.01840490064,379.0477579,379.1341486,0.1209602649,0.0492701189,-0.7644641885,0.3736401539,0.4576138622,-0.07561780174,-0.09261251486,0.1243280167,0.04004620728,0.9577596708,-0.7625377497
0.4584,0.2279343803,0.2791614633,0.01495820883,0.01831998956,379.0473385,379.131129,0.1209662446,0.04927629732,-0.7644608591,0.3736285661,0.4575996701,-0.07572744143,-0.09274679552,0.1243343992,0.04005200045,0.9577584186,-0.7625771602
0.4585,0.2279464343,0.2791762264,0.01488881317,0.01823499757,379.0469141,379.1281067,0.1209722811,0.04928258229,-0.7644576036,0.3736172994,0.4575858713,-0.07583695802,-0.0928809254,0.1243408873,0.04005788373,0.957757195,-0.7626168009
0.4586,0.2279585006,0.2791910045,0.01481937591,0.01814995464,379.0464846,379.125082,0.1209783931,0.04928897754,-0.7644544222,0.3736063614,0.457572475,-0.07594633095,-0.09301487933,0.1243474997,0.04006385771,0.9577560001,-0.7626567834
0.4587,0.2279706072,0.279205832,0.01474992117,0.0180648903,379.0460502,379.122055,0.1209845967,0.04929548192,-0.7644513154,0.3735957463,0.4575594743,-0.07605554253,-0.09314863565,0.1243542522,0.04006991909,0.9577548341,-0.7626972132
0.4588,0.2279827825,0.2792207436,0.01468047465,0.01797983604,379.045611,379.1190258,0.1209909088,0.0493020972,-0.7644482839,0.3735854572,0.4575468728,-0.0761645699,-0.09328216636,0.1243611613,0.04007606742,0.9577536974,-0.7627381956
0.4589,0.2279950533,0.2792357722,0.01461106166,0.01789482283,379.045167,379.1159947,0.120997345,0.04930881918,-0.7644453284,0.3735754838,0.4575346579,-0.07627339977,-0.0934154552,0.1243682412,0.04008229623,0.9577525903,-0.7627798295
0.459,0.2280074459,0.27925095,0.01454170911,0.01780988365,379.0447186,379.1129617,0.1210039216,0.0493156472,-0.7644424499,0.3735658268,0.4575228305,-0.07638201278,-0.09354847842,0.1243755074,0.04008860303,0.9577515133,-0.7628222135
0.4591,0.2280199851,0.2792663074,0.01447244251,0.01772504974,379.0442659,379.1099271,0.1210106516,0.04932257687,-0.7644396497,0.3735564731,0.4575113746,-0.07649039018,-0.09368121308,0.1243829713,0.04009498211,0.9577504669,-0.7628654374
0.4592,0.2280326955,0.2792818743,0.01440328864,0.01764035389,379.043809,379.1068911,0.1210175493,0.04932960463,-0.764436929,0.3735474171,0.4575002833,-0.07659851624,-0.09381363992,0.1243906456,0.0401014279,0.9577494516,-0.7629095891
0.4593,0.2280455989,0.2792976777,0.01433427367,0.01755582816,379.0433483,379.1038538,0.1210246263,0.04933672552,-0.7644342893,0.3735386445,0.4574895391,-0.07670637195,-0.09394573565,0.1243985398,0.04010793416,0.9577484681,-0.7629547478
0.4594,0.228058717,0.279313744,0.01426542382,0.01747150466,379.042884,379.1008155,0.1210318958,0.04934393252,-0.7644317323,0.3735301463,0.457479131,-0.07681394762,-0.0940774884,0.1244066648,0.04011449233,0.9577475171,-0.7630009906
0.4595,0.2280720686,0.2793300964,0.01419676506,0.0173874152,379.0424163,379.0977762,0.1210393674,0.04935121865,-0.7644292595,0.3735219051,0.4574690376,-0.07692122733,-0.09420887868,0.1244150278,0.04012109479,0.9577465992,-0.7630483851
0.4596,0.2280856725,0.2793467577,0.01412832234,0.01730359032,379.0419456,379.0947362,0.1210470511,0.04935857698,-0.7644268729,0.3735139096,0.4574592451,-0.0770281971,-0.09433988935,0.1244236364,0.04012773401,0.9577457151,-0.7630969951
0.4597,0.2280995445,0.2793637473,0.01406012004,0.01722005991,379.0414722,379.0916957,0.1210549542,0.04936599838,-0.7644245745,0.3735061378,0.4574497267,-0.07713484509,-0.09447050593,0.1244324949,0.04013439995,0.9577448658,-0.7631468739
0.4598,0.2281136995,0.2793810835,0.0139921823,0.01713685351,379.0409963,379.0886548,0.121063086,0.04937347618,-0.7644223662,0.3734985816,0.4574404723,-0.07724115849,-0.09460071273,0.1244416096,0.04014108541,0.957744052,-0.7631980734
0.4599,0.2281281495,0.2793987811,0.01392453169,0.01705399877,379.0405184,379.0856136,0.1210714513,0.04938099803,-0.7644202502,0.3734912143,0.4574314492,-0.07734713164,-0.0947305028,0.1244509825,0.04014777768,0.9577432745,-0.7632506335
0.46,0.2281429063,0.2794168544,0.01385719103,0.01697152365,379.0400387,379.0825725,0.1210800554,0.04938855514,-0.7644182288,0.3734840206,0.4574226387,-0.07745275418,-0.09485986345,0.1244606158,0.04015446819,0.9577425342,-0.7633045894
0.4601,0.2281579784,0.2794353139,0.01379018039,0.0168894527,379.0395576,379.0795314,0.1210889016,0.04939613703,-0.764416304,0.3734769783,0.4574140137,-0.0775580162,-0.09498878258,0.124470509,0.04016114692,0.957741832,-0.7633599669
0.4602,0.2281733732,0.2794541686,0.0137235196,0.01680781024,379.0390755,379.0764906,0.1210979937,0.04940373302,-0.7644144783,0.3734700703,0.4574055532,-0.07766291433,-0.09511725602,0.1244806628,0.04016780289,0.9577411688,-0.7634167876
0.4603,0.2281890955,0.2794734245,0.0136572272,0.01672661898,379.0385928,379.0734501,0.1211073318,0.0494113321,-0.7644127539,0.3734632722,0.4573972272,-0.07776744033,-0.09524527371,0.1244910739,0.0401744259,0.9577405454,-0.763475062
0.4604,0.2282051492,0.2794930861,0.01359132023,0.01664589974,379.0381097,379.0704102,0.1211169163,0.0494189235,-0.7644111332,0.3734565654,0.4573890131,-0.07787158946,-0.09537282982,0.1245017394,0.04018100577,0.9577399628,-0.7635347958
0.4605,0.2282215351,0.2795131546,0.01352581443,0.01656567185,379.0376267,379.067371,0.1211267462,0.04942649438,-0.7644096185,0.3734499245,0.4573808797,-0.07797536124,-0.09549992378,0.1245126543,0.04018753022,0.957739422,-0.7635959853
0.4606,0.2282382528,0.2795336295,0.0134607244,0.01648595318,379.0371442,379.0643325,0.1211368201,0.04943403303,-0.7644082122,0.3734433303,0.4573728036,-0.07807875529,-0.09562655511,0.1245238138,0.04019398877,0.9577389236,-0.7636586218
0.4607,0.2282552996,0.2795545076,0.01339606243,0.01640675875,379.0366624,379.0612948,0.1211471331,0.04944152839,-0.7644069166,0.3734367584,0.4573647547,-0.07818176619,-0.09575271718,0.1245352097,0.04020037194,0.9577384688,-0.7637226865
0.4608,0.2282726718,0.279575784,0.01333183945,0.01632810199,379.0361818,379.0582581,0.121157681,0.04944896797,-0.7644057339,0.3734301865,0.4573567058,-0.0782843972,-0.09587841398,0.124546834,0.04020666809,0.9577380582,-0.763788155
